ps0,ps5,ps15,ps30,ps60,ps100,ps200,ps300,T,I,D,Aru_29,Bpa_38,Pgr_22,Pst_19,Qru_42,day_len,date
-0.02082616269571053,-0.01788402222081406,-0.009875685406899726,-0.013140749589417038,-0.031248823455982542,-0.05917817450787592,-0.0543686014206679,-0.047072808526924824,18.093787096774196,365.08780967741933,0.008858829815292206,0.4146688988451248,1.4534633480833368,0.6579267521260785,0.38573105736343355,1.5506466960107808,31.0,2015-06-09
-0.02075499733317297,-0.01740217749984904,-0.010149293768865156,-0.013576051190233054,-0.02703197385531462,-0.06078564528431061,-0.05548519044691691,-0.050980159934249744,17.43734482758621,154.38022857142857,0.00469979665977522,0.4099963442904026,1.1991480069077363,0.45443125904578907,0.31612407654393837,1.3025349735496787,29.0,2015-06-10
-0.02358945322145198,-0.020745010394888387,-0.01113227113790185,-0.01389317185852531,-0.0260998139601986,-0.06097804526141283,-0.0597274454102484,-0.050980159934249744,15.334931034482757,181.85124137931032,0.0037234504879314592,0.2785779629950936,0.8007776431222076,0.3258766041563217,0.19774189775455217,0.9862223090628298,29.0,2015-06-11
-0.016224840712816307,-0.012816607287003321,-0.0082031636800648,-0.012193349902208982,-0.025693590269978667,-0.058484819588136235,-0.0612422114999856,-0.051825568079045786,16.25016129032258,264.90422903225806,0.006239692166072271,0.47580718356187723,1.0111154484775855,0.8036946916321119,0.30691531876825606,1.1962047231627755,31.0,2015-06-12
-0.019665083723945306,-0.01787512979009184,-0.00971677443475711,-0.011745075447750108,-0.021365133574526147,-0.07118664898349607,-0.06709947176587659,-0.054432159611756424,18.823633333333337,246.20078,0.007543581910062047,0.37458471023660944,1.08005104320765,0.5780401641520372,0.3665691544265503,1.523724135862494,30.0,2015-06-13
-0.02207399253352198,-0.019474074471245943,-0.010845941668192173,-0.013008286827741538,-0.02176568944913846,-0.06049030106430703,-0.0675379263571634,-0.059724816472770906,19.298774193548386,203.05259677419355,0.00316070007616473,0.24508738497089108,0.6526578255382182,0.3324628694897984,0.212404556062769,0.8406587774001374,31.0,2015-06-14
-0.02474849314501899,-0.02219073190298017,-0.011889892148577883,-0.013932419617028777,-0.02298243531831669,-0.05392899768960855,-0.0746466930360983,-0.05912826540320255,20.154290322580643,204.90607096774195,0.005164013461633358,0.33805111722466963,0.8550065084414817,0.3810702457593933,0.295638720770811,1.1447029630230212,31.0,2015-06-15
-0.029214413832195835,-0.02567713979532472,-0.013235782833926632,-0.015168568026378077,-0.024462714481950486,-0.05071214846705852,-0.0791783849224399,-0.060535537148593645,16.891290322580645,363.03119354838714,0.008502508217728006,0.5541346836962883,1.3247976638960888,0.6586652561500002,0.4579459429878326,1.7276833241556857,31.0,2015-06-16
-0.03499729119655528,-0.029723449623931315,-0.014801878604353015,-0.016482684694394786,-0.025838572749137725,-0.050114016679429704,-0.08642380794014945,-0.06195257639383168,18.0078064516129,301.1622225806452,0.0076912490150664965,0.4478435898037863,1.4262188085511653,0.6432629052253396,0.3406043402234334,1.6558876492997228,31.0,2015-06-17
-0.041112007735621264,-0.033418715152500535,-0.016313186098466412,-0.017745910988478397,-0.027681755832619635,-0.05405936456850997,-0.09002965779155059,-0.0667502178751852,17.448509677419352,238.8698064516129,0.005036673750228822,0.3632459165954364,1.1791846609425263,0.5276560865564093,0.31372222155117696,1.425633183557323,31.0,2015-06-18
-0.048413845555741006,-0.03754645604599274,-0.01797204332646325,-0.01896137009555204,-0.029914927548702435,-0.05452321984674687,-0.09392589883377925,-0.07199418073403224,15.870732258064516,375.78022580645165,0.009428421798269701,0.4962627505212442,1.695842861800323,0.8085605970407634,0.3791512425116126,1.7171687837361285,31.0,2015-06-19
-0.05980417220130039,-0.04157810834728067,-0.019739635180105408,-0.020363183979155427,-0.03198389134559159,-0.05563656735595079,-0.09938961994582861,-0.07436193299103804,17.37313333333333,255.45612733333334,0.007249865613948515,0.3784351308261376,1.2492541656024305,0.5445988537586878,0.2513212988774604,1.3937132901561249,30.0,2015-06-20
-0.06969541501799584,-0.045149133292629644,-0.021143754195192096,-0.02140249991065631,-0.03373655446890338,-0.05934264545604396,-0.10177612191216569,-0.07475203691788211,17.307096774193546,216.08696774193547,0.0033771647923083654,0.34455460143332556,1.0563936944453676,0.49619436204901307,0.27134199814795007,1.3176539938961107,31.0,2015-06-21
-0.08022132882278184,-0.048301153079816445,-0.02240878392045023,-0.022790384041129378,-0.03533500662324205,-0.06097804526141283,-0.09820123352585128,-0.07967512574401833,19.94090322580645,216.17273806451612,0.00574748906616955,0.3261947368975231,1.168983062569944,0.5152755380091671,0.23203930965568165,1.1117461040229892,31.0,2015-06-22
-0.09315689857362945,-0.04930998227785604,-0.02356627987939012,-0.023630660159372072,-0.03807876485730955,-0.06097804526141283,-0.10107195327805302,-0.0823627550312952,14.685193548387097,214.71389032258065,0.00336992048900456,0.41178834766509953,0.8685050354217573,0.4144789883978361,0.34187451249958556,1.0593629988400983,31.0,2015-06-23
-0.13504155558355277,-0.054606532645589796,-0.024998114673250905,-0.024983371671367317,-0.03930323678259598,-0.06499320179977242,-0.10430785893710956,-0.08455452009562331,20.129032258064516,343.3198483870968,0.009786722698439226,0.4912934272094381,1.5082041005867342,0.7362105444260979,0.40352040774526776,1.675404997490932,31.0,2015-06-24
-0.10138935885226456,-0.03480867007772371,-0.022301849039324632,-0.02610083282902591,-0.041716524217404745,-0.06727928058735327,-0.10456355332594434,-0.08910198135292474,18.10806451612903,222.17409032258067,0.0035224521247319176,0.3477289813453826,0.7876636600446336,0.3126272258509303,0.1864793254775904,0.9293643545938601,31.0,2015-06-25
-0.053319965148036504,-0.021638750160480516,-0.01494445851786596,-0.025217922993231525,-0.04361328933124683,-0.0684314473815752,-0.10107195327805302,-0.09466803998467993,20.71835483870968,344.7000612903226,0.01135520832835892,0.4803795991473129,1.5887464274417098,0.6781978441451204,0.0014363087684919392,1.6599908511691281,31.0,2015-06-26
-0.07551249765844899,-0.026720935513644115,-0.016319890806328157,-0.02431881853953139,-0.04651952985945815,-0.07236107736625706,-0.11721936633177434,-0.09448250469695475,21.184677419354834,368.13800000000003,0.013837192680849708,0.5244751603263701,1.7162554012361997,0.8651624698574599,0.0,0.0008479631097287238,31.0,2015-06-27
-0.11049480539000775,-0.03222681507985601,-0.018439271001988104,-0.024398417239437618,-0.047899874424015526,-0.07434848113149167,-0.13580582026970217,-0.09491922964396196,20.869451612903227,345.2941096774193,0.013471817769394235,0.5009334804575373,1.7055432979433423,0.7917210446119111,0.0007805714724699157,0.00078335283150814,31.0,2015-06-28
-0.17920987762367369,-0.03972050652662849,-0.02096405248064586,-0.026276370354634628,-0.05026915392434542,-0.07652088298658867,-0.14155915858505874,-0.10777387962981018,22.25209677419355,363.7023225806452,0.01520037885118948,0.5248445814794049,1.699261222507865,0.8181194740876303,0.35337041026056376,1.8228234842519713,31.0,2015-06-29
-0.18350281468780155,-0.029936313605202575,-0.016090357975215925,-0.024286663990686776,-0.05320896322507568,-0.07828972905529524,-0.13662772574332455,-0.11379589894250665,18.256413793103448,164.82713793103446,0.0032016530787071307,0.3447094116183771,0.0,0.2665321557202778,0.18457989733750518,0.837192771003725,29.0,2015-06-30
-0.0342534876286292,-0.019589979565205966,-0.009943056306778974,-0.013847353875983058,-0.0525761172441224,-0.07709623345517334,-0.13580582026970217,-0.1134372714592274,13.817129032258064,161.70599354838708,0.0033895973024097373,0.33263634047545454,0.0,0.2950856251489,0.14202161774983427,0.7393408658722456,31.0,2015-07-01
-0.044152414312406255,-0.02328813992989948,-0.011650380165858476,-0.014808350266826486,-0.04206884927809617,-0.08565198265552615,-0.14551397355625648,-0.11379989361780675,17.84551612903226,356.7007974193548,0.010080953176858242,0.5117684774009478,1.8432253563526957,1.5704368896736285,0.35781153593119186,2.082064737033758,31.0,2015-07-02
-0.05834108789358122,-0.027109647895097726,-0.013312989247700096,-0.01576714119870506,-0.034614412912120945,-0.10616388220577996,-0.16565912869469107,-0.12575295201015177,18.58567741935484,222.9508887096774,0.008712065136935605,0.4710358910841624,1.70647315838091,1.161829625951284,0.3174743303552548,1.8294157896031178,31.0,2015-07-03
-0.07654783943519494,-0.030478131447835077,-0.014748363280313214,-0.016733566393302726,-0.03358334009216121,-0.14772344963722644,-0.19275827054164973,-0.131784672965882,20.61558064516129,283.45635483870973,0.008790515985769203,0.44119421323265123,2.0171000769809737,1.3003932358916623,0.33279284694253064,2.1041500349575855,31.0,2015-07-04
-0.10418560372501867,-0.03427227370701597,-0.016237187565011708,-0.01771509131683983,-0.03303699425261551,-0.15152588694766767,-0.21530774109425904,-0.13361486323240973,22.565451612903225,277.59195903225805,0.008681973528171088,0.4420514037654969,1.426534999232277,0.8579098588402805,0.3293532299348114,1.3325743064735984,31.0,2015-07-05
-0.15557901348996564,-0.03830262560635188,-0.017978589692977238,-0.018919301617883133,-0.03461520992284702,-0.17006312995099807,-0.18686697069096372,-0.14772344963722644,24.50920689655172,260.2744103448276,0.010681739367177995,0.45105277865670845,1.4404404584813133,0.7961868305078683,0.29256355361794667,1.3811148605078452,29.0,2015-07-06
-0.11946397735731645,-0.03076207531602669,-0.017022559247940428,-0.020073099244320675,-0.035620401414224574,-0.180655928001562,-0.282996860692093,-0.13926577718285438,14.862387096774194,300.37800645161286,0.005312761583098025,0.44174942941547807,1.3099185321586513,0.7101244079987222,0.28923098812730197,1.127317517788781,31.0,2015-07-07
-0.18793350933632497,-0.03343845250226267,-0.01778350102265493,-0.02099333933491254,-0.0378208325258754,-0.1837161763629768,-0.30493784135308316,-0.14772344963722644,18.51525806451613,379.8588225806452,0.010739285117356319,0.47219241678679924,1.5616755813838128,0.894633506745379,0.31739690749159427,1.6157171633711702,31.0,2015-07-08
-0.3316768994927589,-0.03880581105134371,-0.019542812364917256,-0.02207270302030847,-0.0389515316153778,-0.18432822603525975,-0.32105342078051374,-0.1521698481050811,19.341290322580644,330.0796774193549,0.009716826245791647,0.5079006990425302,1.6003721855969415,1.037656204807415,0.3544663260508156,1.6853266468956587,31.0,2015-07-09
-0.725557023967507,-0.04571778989023092,-0.0219470164207346,-0.023406641134027035,-0.04027751908054168,-0.1950678183252101,-0.4086647221386908,-0.16981097250180624,22.47351612903226,350.66809677419354,0.012508959512268889,0.5400994906622135,1.8473361201962173,1.073850148529436,0.34723374519094985,1.8301770435483298,31.0,2015-07-10
-3.587249485142063,-0.05490321571816791,-0.02488164046429251,-0.025354562013825955,-0.04395584276114114,-0.2164789480917349,-0.41325906166642273,-0.18249207701841091,23.676419354838707,342.7171290322581,0.012217339605071511,0.521732066992919,1.6819641659677356,1.046520743616962,0.3451017581005942,1.744335657581886,31.0,2015-07-11
-inf,-0.07611431638309145,-0.02793093369712666,-0.02758986918115091,-0.045149133292629644,-0.24562563246935115,-0.878698515167055,-0.20222981455161534,23.065290322580644,259.11503548387094,0.01022813845578345,0.4507968650612006,1.3912307576329805,0.7992534168281212,0.25633357992467604,1.596178068168877,31.0,2015-07-12
-inf,-0.1089345097848933,-0.03206495210296244,-0.029932765301272153,-0.04918001624628206,-0.2488487087882096,-0.5772212401020763,-0.2192115997637049,21.721354838709676,178.95214838709677,0.004840680340329345,0.34896451302600023,1.048247770476278,0.4931445546891178,0.17892134245365998,1.282394555429212,31.0,2015-07-13
-inf,-0.13988034109216507,-0.034345517954832164,-0.031147973594719703,-0.050980159934249744,-0.23929930858676426,-0.8208860988505348,-0.2192115997637049,19.32806666666667,144.56240333333332,0.005190291067357513,0.31922220736960255,0.7690607916513456,0.6636066392605731,0.17295352629760521,0.9163822312307707,30.0,2015-07-14
-inf,-0.1747610043739915,-0.03930318409471675,-0.03431669076256833,-0.05405936456850997,-0.28027561214559715,-1.2408406270139252,-0.22539696465057069,17.470548387096773,310.7250516129032,0.008983278017876047,0.4882092105998394,1.6040572761304441,1.0772745755252349,0.2204585935504025,1.8132726252231761,31.0,2015-07-15
-inf,-0.19656921948091885,-0.043448734621098675,-0.036347471476616044,-0.05617948144355094,-0.28027561214559715,-3.4388329291117214,-0.24660392997696767,16.11988888888889,167.8767777777778,0.004297535433286728,0.03623668197806173,0.25143367360854874,0.1264472119446042,0.0034013712220513537,0.2405298392009595,9.0,2015-07-16
-inf,-0.22925545417523457,-0.049664670316119514,-0.041502343865280684,-0.06399909177191124,-0.30417724521231987,-5.063202958870249,-0.3013652883809408,18.983666666666668,125.52445833333334,0.0016573948365969093,0.17336255769232425,0.46678074775833805,0.4444524260264273,0.07869187413009514,0.5163949534636301,30.0,2015-07-17
-inf,-0.24660392997696767,-0.05263559068304092,-0.0429338289445998,-0.06727691355179402,-0.30476684906406065,-3.040247279528456,-0.3197337160697884,24.49216129032258,242.8636806451613,0.008547679401772666,0.43879020242652117,1.140743044337024,0.8966958135963874,0.18824279639009853,1.4452208117096839,31.0,2015-07-18
-inf,-0.30204560051756474,-0.06312873395085143,-0.047655807165918856,-0.07311611722466498,-0.3156518432500445,-inf,-0.353838476064965,22.997709677419355,341.2340967741936,0.010485855956957411,0.515685172910584,1.320191223795544,1.076239389625307,0.16704079898245525,1.7859078234425536,31.0,2015-07-19
-inf,-0.3509050605873842,-0.07683735592592254,-0.053556086406065406,-0.08034978368852723,-0.37650434544456773,-inf,-0.43017606060490043,23.172516129032257,284.139255483871,0.008965061324546532,0.38979833959962407,1.4952149146207008,0.7449379197229201,0.12566309495844044,1.7330194443596956,31.0,2015-07-20
-inf,-0.6356321336755236,-0.09105594392963,-0.05985800979037573,-0.08573611513752892,-0.45190066108149274,-inf,-0.453984568834976,19.59090322580645,343.025064516129,0.009243360951266684,0.44015212803232145,1.612570279390859,0.7396560687204471,0.1053746099867304,1.8939016387595036,31.0,2015-07-21
-inf,-inf,-0.11666054516897784,-0.06770956785851705,-0.09776670770727981,-0.6617289720523316,-inf,-0.6835181746978092,20.354741935483872,353.9020129032258,0.012108507437740265,0.4736617559417899,1.5457879630012261,0.6520466122564784,0.10396500337510492,1.8332095758073736,31.0,2015-07-22
-inf,-inf,-0.14426349272407424,-0.07486052235589502,-0.10708149235915806,-0.8615548530252292,-inf,-0.8937123875108431,22.61835483870968,335.0631870967742,0.014027614749727402,0.4141921792676339,1.6567415529160334,0.6844464339371369,0.05128141976454651,1.7581522923145658,31.0,2015-07-23
-inf,-inf,-0.17954758155646466,-0.08628552015176888,-0.12159311769438498,-1.0280846092539717,-inf,-1.5359574250615704,25.076290322580647,287.21786838709676,0.012451294540881706,0.33275077554734966,1.2638472271928336,0.6149184160217419,0.05478545885417965,1.7243646842209097,31.0,2015-07-24
-inf,-inf,-0.19656921948091888,-0.09343718061160707,-0.13580582026970217,-1.5788438563049474,-inf,-1.894313536976568,23.874896551724138,340.1993965517242,0.011244109507360801,0.3265981187610698,0.9558879132490601,0.5837233209327967,0.08861878167235034,1.3222027203187088,29.0,2015-07-25
-inf,-inf,-0.23131160274739274,-0.110461556389065,-0.14772344963722644,-2.292899186559833,-inf,-2.580493079249374,26.20125806451613,331.19375483870965,0.01579774758641548,0.36912153982789153,1.4089852778122731,0.7071326972711963,0.06371604615109858,1.6895280256924616,31.0,2015-07-26
-inf,-inf,-0.3156518432500445,-0.12704443340822197,-0.17448179678481085,-3.4388329291117214,-inf,-inf,27.903483870967744,335.5375483870968,0.019209805560198343,0.32089905342760944,1.2578417851539092,0.6395021781485345,0.05728930070008392,1.7992441185645318,31.0,2015-07-27
-inf,-inf,-0.3398902487544403,-0.1543930473390084,-0.18677642472439157,-4.421314801949541,-inf,-inf,27.496774193548386,275.84497032258065,0.017266954784588076,0.29480785812158344,1.3088520709780729,0.6600953759662317,0.05052164075082149,1.7885135911507106,31.0,2015-07-28
-inf,-inf,-0.41088267915207866,-0.17430920058018867,-0.22865723087172657,-inf,-inf,-inf,25.860689655172415,295.1221324137931,0.014749884717152896,0.2992180032219738,1.0155678606870941,0.5988427385372792,0.08151707093423838,1.7153294047309253,29.0,2015-07-29
-inf,-inf,-0.5993850145672226,-0.18987979146043266,-0.2712964969006293,-inf,-inf,-inf,23.1912,315.8058,0.01258420593798832,0.22878407176035961,1.0295757019220761,0.6306270748083922,0.08572089622778625,1.7195931964575533,30.0,2015-07-30
-inf,-inf,-0.7415027851289908,-0.20750002375536727,-0.31372820203614216,-inf,-inf,-inf,22.385724137931035,287.3998413793104,0.010401677769553417,0.2363041605901991,1.0531092423376844,0.6166742990080718,0.06472564774800321,1.7114264909806507,29.0,2015-07-31
-inf,-inf,-0.8937123875108431,-0.2477650224655411,-0.3373651386378798,-inf,-inf,-inf,21.53062068965517,334.4076206896552,0.00978976152190374,0.22465459315941624,1.0680824070857373,0.5546047126425928,0.043829985208375576,1.6262157233031245,29.0,2015-08-01
-0.08744690196552148,-inf,-0.5513051743467908,-0.08854805924701238,-0.40287925754821363,-inf,-inf,-inf,19.12748275862069,56.05341071428571,0.0021073711021275788,0.16632770875639014,0.39118602100835614,0.6604922432606836,0.09609169330349018,0.2620596815147865,29.0,2015-08-02
-0.13527646378880612,-inf,-0.06773179662455484,-0.05955179548350621,-0.45441684198742877,-inf,-inf,-inf,18.474655172413794,288.12834827586204,0.005225776393816415,0.2496816547063449,1.0275477304623524,0.8837507421066029,0.09635061270281256,1.2720427404499444,29.0,2015-08-03
-0.1778183155378001,-inf,-0.06097804526141283,-0.07394755651285129,-0.4477166081244118,-inf,-inf,-inf,17.89727586206897,317.16362413793104,0.006010935109795214,0.25433969920022603,1.0032083266105818,0.5891742044247987,0.16161157898947398,1.4689976186960572,29.0,2015-08-04
-0.4250394178012328,-inf,-0.06457998506005212,-0.08408534445637865,-0.48121777743949656,-inf,-inf,-inf,19.005724137931033,359.2321275862069,0.009058618137267414,0.2621514739215255,1.2948153053602867,0.6954670677716621,0.1571448270798278,1.7436441329505532,29.0,2015-08-05
-1.975580413117514,-inf,-0.07610599695990491,-0.09405466685754961,-0.504668595960056,-inf,-inf,-inf,20.066724137931033,320.7188586206897,0.009073237874031156,0.27887172656218145,1.189730737368263,0.6183876034836406,0.14170790227008592,1.6002901191383516,29.0,2015-08-06
-inf,-inf,-0.09233305762999101,-0.11018272704846821,-0.5496509707091801,-inf,-inf,-inf,20.88006896551724,193.30420344827587,0.010059896032738627,0.26324756456910986,0.9922273368069348,0.5574709043177837,0.08713289756471712,1.5901105304172538,29.0,2015-08-07
-inf,-inf,-0.12006720462895437,-0.12346345695225994,-0.5448699991381577,-inf,-inf,-inf,21.880357142857143,246.0613035714286,0.008357407211589299,0.2876500092679613,0.9311075657578707,0.5039175586884513,0.0,1.443429617148354,28.0,2015-08-08
-inf,-inf,-0.15955220119364277,-0.13939362398968425,-0.5448699991381576,-inf,-inf,-inf,22.544241379310346,290.85405862068967,0.008041480596383632,0.32077320254362574,1.031868713209244,0.5387137666782229,0.0,1.5119214127667493,29.0,2015-08-09
-inf,-inf,-0.20839933282914866,-0.15166168828018342,-0.6042906458065797,-inf,-inf,-inf,22.294999999999998,202.83545714285714,0.005368634462601302,0.22629100871406457,0.6868157447967551,0.3298785588246791,0.0,1.127740400669447,28.0,2015-08-10
-inf,-inf,-0.2643136852470194,-0.1661838654574806,-0.7125104799134,-inf,-inf,-inf,18.97296551724138,275.3461103448276,0.00615508436296001,0.3233238833472321,0.8628047323754467,0.4755677858385715,0.0,1.504793867130094,29.0,2015-08-11
-inf,-inf,-0.34791193136940407,-0.2100061303339478,-0.6835181746978092,-inf,-inf,-inf,20.276206896551724,334.5858620689655,0.009514402783804247,0.30713885645678024,0.95595474519101,0.5203028876743129,0.0,1.611713075952001,29.0,2015-08-12
-inf,-inf,-0.5013184790285475,-0.2628592248169957,-0.8574720059913545,-inf,-inf,-inf,24.281896551724138,297.88272413793106,0.00783087198073798,0.2889218117563521,0.822900965339789,0.5220011902402388,0.0,1.593035746726116,29.0,2015-08-13
-inf,-inf,-0.5735558285642925,-0.3122737416061185,-0.8937123875108431,-inf,-inf,-inf,26.44203448275862,303.398,0.010603609319375417,0.2434873683817389,0.7634043207255209,0.43002547542541436,0.0,1.458634126326122,29.0,2015-08-14
-inf,-inf,-0.6835181746978092,-0.35786662791757345,-0.8937123875108431,-inf,-inf,-inf,26.125172413793102,320.0834827586206,0.013856957534884995,0.19481345943518663,0.8014581180610764,0.44890931838290254,0.0,1.4377968904727358,29.0,2015-08-15
-inf,-inf,-0.871191578995161,-0.4273702473587421,-1.2408406270139254,-inf,-inf,-inf,27.391142857142857,315.7376321428571,0.012661136371647104,0.19460088812994733,0.9025356863255743,0.5456680450182739,0.0,1.6340322494197488,28.0,2015-08-16
-inf,-inf,-1.0608482065308455,-0.5175322636168973,-0.8937123875108431,-inf,-inf,-inf,24.550851851851853,239.3519348148148,0.00841074649779313,0.13759958032701577,0.5668534124795995,0.3511959310474764,0.0,1.4245289864158264,27.0,2015-08-17
-inf,-inf,-1.2408406270139254,-0.6835181746978092,-0.7847227956818625,-inf,-inf,-inf,21.397148148148148,181.75150000000005,0.0023688494119582207,0.09882405041307697,0.4010297706578685,0.20604886883882725,0.009068258604776334,0.8754274362311057,27.0,2015-08-18
-inf,-inf,-1.6280838329177132,-0.6116265281113231,-1.0479916050677687,-inf,-inf,-inf,25.11837037037037,193.02961481481483,0.00868015533314024,0.13737144871925616,0.5805358309934404,0.39332272181416034,0.024598797502671226,1.0869144161418673,27.0,2015-08-19
-inf,-inf,-1.8701108366075812,-0.7691528539920081,-1.1637010182354628,-inf,-inf,-inf,17.81937037037037,220.0472014814815,0.002685175046024787,0.1632594499554695,0.508493898305367,0.2918105101855186,0.0602727054517359,0.8622404876175,27.0,2015-08-20
-1.147051717669301,-0.7585875364167497,-0.14404244544119008,-0.9433021360112834,-0.9928918845117237,-inf,-inf,-inf,19.41371428571429,333.14664285714287,0.010277293715413626,0.21624867163172343,1.0412223887106613,0.5600170666700701,0.06437314658424007,1.2847621328172523,28.0,2015-08-21
-inf,-1.1947183098388565,-0.12218070794535334,-1.2408406270139254,-1.2408406270139254,-inf,-inf,-inf,23.183222222222224,225.90655555555554,0.009723336166168637,0.19284571815370577,0.8570795295805937,0.5013525182795322,0.07293941239761806,1.302778894195051,27.0,2015-08-22
-0.05631703727222053,-1.3145031716201117,-0.08909392226480971,-0.4756331416104305,-0.6732191931593989,-inf,-inf,-inf,20.348111111111113,157.39984615384617,0.006312255654247883,0.21296868106725728,0.5079575462151665,0.33140431181002755,0.08771237860602805,0.8592310018746441,27.0,2015-08-23
-0.05631703727222053,-0.04986359599092019,-0.015962710540613802,-0.02142834533785158,-0.05390744341454009,-inf,-inf,-inf,14.108500000000001,139.45188076923077,0.001665870675093473,0.18415547980362523,0.23036031130347578,0.1851095369502716,0.10303232205431305,0.46779724338420314,26.0,2015-08-24
-0.05631703727222053,-0.047112750906867604,-0.014689153716358325,-0.01822990165325963,-0.042466453022854685,-inf,-inf,-inf,12.723961538461538,134.96828076923077,0.001534089551537368,0.05058958778218895,0.2688551218532442,0.09799666590170199,0.04464107349751675,0.45986665747923194,26.0,2015-08-25
-0.05631703727222053,-0.05134639342823742,-0.0167881922749526,-0.019326854389434753,-0.0384772372411277,-inf,-inf,-inf,13.695423076923078,149.85723076923077,0.0028721630700905307,0.14836678400712539,0.5444265126883482,0.2796261801865385,0.11825197887671604,0.9916266649827464,26.0,2015-08-26
-0.05631703727222053,-0.05473171054328386,-0.019220673605173596,-0.021172973769620348,-0.037704603759241485,-inf,-inf,-inf,16.760814814814815,214.76514814814814,0.004810715427986585,0.18524286235114842,0.9001237021399446,0.4504661435170615,0.1467414922166135,1.3205456575933698,27.0,2015-08-27
-0.05631703727222053,-0.05901485290246239,-0.02164748124571114,-0.0229123738113273,-0.040109500554649714,-1.2249630204365132,-inf,-inf,19.771,235.1219462962963,0.005744548436914586,0.2504012603209761,1.0674940986798258,0.5119541973552465,0.1922516136515854,1.2302307364450296,27.0,2015-08-28
-0.05631703727222053,-0.047261944253255125,-0.019426835015307325,-0.02411453869021452,-0.04185252702395219,-0.5662004876857964,-inf,-inf,19.11853846153846,142.8607730769231,0.003493345100495359,0.14266267925133694,0.6908596459248604,0.28220070795822777,0.08999189296585279,0.7884402545479472,26.0,2015-08-29
-0.05631703727222053,-0.05010139156586316,-0.019905147799112597,-0.024382459569510875,-0.04384113431452889,-0.4701366214352763,-inf,-inf,20.625444444444444,276.64520000000005,0.006130643070228563,0.2847802103036791,0.9945195948131554,0.5271093824554709,0.20751455284813508,1.2388860214019506,27.0,2015-08-30
