ps0,ps5,ps15,ps30,ps60,ps100,ps200,ps300,T,I,D,Aru_29,Bpa_38,Pgr_22,Pst_19,Qru_42,date
-0.19444835037514213,-0.033793828404739816,-0.017900566439438652,-0.020982666231286966,-0.03760588891634693,-0.17759567964014725,-0.3083951804593886,-0.14772344963722644,21.660375000000002,598.98625,0.015313594867999014,0.027790073028185234,0.08055185354723246,0.051957696420644774,0.020323918840694056,0.08047585735489686,2015-07-08
-0.33611134996879805,-0.03910451208948018,-0.019584193678174253,-0.02212779332522575,-0.0389385392954234,-0.17759567964014725,-0.32846045137498253,-0.1507865241373041,21.987555555555556,584.7833333333333,0.013774378375414644,0.02845680694490969,0.08271521339430725,0.05664905384154946,0.02205431489951777,0.083669145696847,2015-07-09
-0.7584854472714226,-0.04595554407834095,-0.022187443239842123,-0.02370987147270127,-0.04035174205821714,-0.19656921948091885,-0.4239791872311305,-0.17580808022319488,25.061000000000003,593.5977777777779,0.016117882501302187,0.027074706755182063,0.08141083466298275,0.04883912677903862,0.020934580463540513,0.08187545556664055,2015-07-10
-2.645490347825434,-0.05535994055770885,-0.02518858556822894,-0.025562494956218023,-0.044393400549726986,-0.2192115997637049,-0.43980413449331807,-0.17759567964014725,26.41033333333333,590.5855555555556,0.016468678893549357,0.025953507692686704,0.07382569543006275,0.04354044311125947,0.020615242710171646,0.07792725763945574,2015-07-11
-inf,-0.07712687654716407,-0.028370329074751805,-0.027930326082124115,-0.045149133292629644,-0.24660392997696767,-0.8937123875108431,-0.20160085954376022,25.341,499.21111111111117,0.013525454395920717,0.025842365260595627,0.07297295820611958,0.04130278806877066,0.01655877075373684,0.08151713346874541,2015-07-12
-inf,-0.110923890513912,-0.03228786323889088,-0.030072140856607373,-0.048903071063517795,-0.24660392997696767,-0.5448699991381577,-0.2192115997637049,21.51855555555555,222.71777777777777,0.004710749239246648,0.01435729731796677,0.03507550821874237,0.014585266651663579,0.008439680204804643,0.04742329536600063,2015-07-13
-inf,-0.1411025444330463,-0.03440660142858713,-0.030987544975507535,-0.050980159934249744,-0.24660392997696767,-0.8002927373717168,-0.2192115997637049,20.59477777777778,264.8177777777778,0.005183649971214737,0.017171783312462573,0.0451480950163446,0.03601192997921045,0.008763543277879036,0.05120532999880461,2015-07-14
-inf,-0.17759567964014725,-0.03956662941222062,-0.03440660142858713,-0.054007825093150316,-0.2802756121455971,-1.2408406270139254,-0.2192115997637049,18.74611111111111,585.0666666666667,0.010489974504482278,0.026341601136340244,0.07351840675469831,0.05362991507613701,0.013364469685414285,0.08810314769871733,2015-07-15
-inf,-0.2192115997637049,-0.04496020010690398,-0.0379020334450306,-0.058188245593430624,-0.2802756121455971,-3.4388329291117214,-0.2802756121455971,19.455055555555553,420.29477777777777,0.00629867587795049,0.025194456772108097,0.06912865348611492,0.03903152907275343,0.012205474766005503,0.083928268931889,2015-07-16
-inf,-0.2283423765014592,-0.048903071063517795,-0.041852527023952195,-0.06399909177191124,-0.32245496461628437,-3.4388329291117214,-0.31308177517835384,20.164,255.52288888888884,0.002107377251418702,0.010060960499252038,0.0309410111937975,0.02575198316332797,0.0035655927755894605,0.03450130211110576,2015-07-17
-inf,-0.24660392997696767,-0.05349389299370033,-0.04344873462109867,-0.06846985294138258,-0.2990219910214581,-3.4388329291117214,-0.32245496461628437,26.555555555555557,388.85999999999996,0.010351871042026482,0.023340876145703116,0.05722928234265953,0.043432419443295935,0.00963447748351625,0.07390211300523596,2015-07-18
-inf,-0.3177683698973191,-0.06399909177191124,-0.04782556356183018,-0.07475203691788211,-0.32245496461628437,-4.115653774844442,-0.37650434544456773,23.330555555555552,618.0244444444445,0.012730761849932833,0.024141318873238542,0.05501730933794361,0.040343157359333304,0.009662460582919754,0.08085414400380649,2015-07-19
-inf,-0.33446593813368064,-0.07912142058273415,-0.054007825093150316,-0.08320518098601883,-0.37650434544456773,-4.039579693905451,-0.4477166081244117,24.931666666666672,495.1722222222222,0.01011814568083998,0.01986263692728703,0.060828885969461545,0.03164571766116758,0.0069751389825580806,0.07907958656832226,2015-07-20
-inf,-0.6373021161779254,-0.09338990800257317,-0.060978045261412844,-0.08603368996117061,-0.4477166081244117,-3.963505612966461,-0.4477166081244117,21.33533333333333,576.7722222222224,0.011581983167475393,0.022885566269177985,0.0682047061627525,0.03447320648157089,0.006416564713056749,0.09030590316064738,2015-07-21
-inf,-5.469295466309882,-0.12237767948045986,-0.0688667103927257,-0.09964886143508121,-0.6373021161779254,-3.8874315320274704,-0.6835181746978091,22.48711111111111,616.0044444444444,0.017243632974202918,0.024347071149802377,0.06790009344101966,0.03257481327128003,0.005923561402553716,0.08919183962122523,2015-07-22
-inf,-inf,-0.14772344963722644,-0.07522700484373851,-0.10823717295167827,-0.8937123875108431,-3.81135745108848,-0.8937123875108431,25.67011111111111,583.8811111111112,0.019016805110069358,0.02095113284201184,0.07485995150868423,0.03418550139999189,0.0020536270237487618,0.08438246246746822,2015-07-23
-inf,-inf,-0.18813653510724257,-0.08891644606519956,-0.12541785640150008,-1.086561409457,-3.7352833701494896,-1.2408406270139254,27.256222222222224,480.1366666666667,0.017696521095484825,0.018680617250487763,0.05437775641998622,0.029449338707715968,0.0033122364410561192,0.08196092880067125,2015-07-24
-inf,-inf,-0.19656921948091885,-0.09338990800257317,-0.13580582026970217,-1.7490973347626475,-3.6592092892104993,-1.894313536976568,25.889666666666667,609.7033333333334,0.015360802697590263,0.01842611194182317,0.05326678967059163,0.03298880170333343,0.004334743203088311,0.07861998596684329,2015-07-25
-inf,-inf,-0.24660392997696767,-0.11271503555540113,-0.14772344963722644,-1.894313536976568,-3.583135208271509,-1.894313536976568,29.31566666666667,591.04,0.02404474052142446,0.01842635329346723,0.06442031307127802,0.03571701309025321,0.0032972957029807626,0.08352149120496913,2015-07-26
-inf,-inf,-0.32245496461628437,-0.12888051102423412,-0.17759567964014725,-3.4388329291117214,-3.507061127332518,-9.530220540706202,31.05544444444444,576.5833333333334,0.028228088932752145,0.015912796596371567,0.053961794294359836,0.0308663821361864,0.002266252402483674,0.08310410731032283,2015-07-27
-inf,-inf,-0.33446593813368064,-0.15844421038749823,-0.18392019292040446,-3.4388329291117214,-3.4309870463935277,-inf,30.71655555555556,429.16,0.025321928886695724,0.015393045830881571,0.05768865438275445,0.031508846763691076,0.001577417677486202,0.0843635377368191,2015-07-28
-inf,-inf,-0.43189166086222425,-0.17759567964014725,-0.2283423765014592,-inf,-3.3549129654545373,-inf,26.489666666666665,577.7633333333333,0.021057214134934343,0.016146304312002664,0.0461616867863663,0.02951086923449634,0.00434596927963669,0.08371323408033729,2015-07-29
-inf,-inf,-0.6835181746978091,-0.19656921948091885,-0.2802756121455971,-inf,-3.2788388845155465,-inf,24.159777777777776,485.73555555555555,0.014046001590043038,0.01134952485932299,0.04125710977187721,0.02687579757265308,0.003498451807713736,0.07615436391655603,2015-07-30
-inf,-inf,-0.6835181746978091,-0.21417995970086356,-0.32245496461628437,-inf,-3.2027648035765566,-inf,23.701888888888888,447.73777777777775,0.014218164871014611,0.012009537132760281,0.04485046950687209,0.02774259544243428,0.0025520956069845775,0.08170492502672529,2015-07-31
-inf,-inf,-0.8937123875108431,-0.24660392997696767,-0.33446593813368064,-inf,-3.1266907226375658,-inf,23.50633333333333,560.54,0.01363598980179291,0.012574541331512113,0.0501231388097997,0.029560891558013544,0.0023194685203812002,0.08338007563528331,2015-08-01
-0.09973070167918803,-inf,-0.29537724157174494,-0.05856569004645212,-0.4002417663378491,-inf,-3.0506166416985754,-inf,20.12111111111111,141.02805555555557,0.0012909026823164499,0.007856732136769906,0.01950142834989083,0.03590421319666727,0.004734654222506431,0.011406871000562226,2015-08-02
-0.14220203213911747,-inf,-0.06727928058735326,-0.060358089779639,-0.4477166081244117,-inf,-2.974542560759585,-inf,19.793,426.78666666666663,0.008694892672094744,0.012583471342342448,0.0543447529918629,0.04510555875504921,0.006912430980924495,0.07704112272411548,2015-08-03
-0.1839498120220439,-inf,-0.060978045261412844,-0.07522700484373851,-0.4477166081244117,-inf,-2.898468479820594,-inf,19.124777777777776,542.2199999999999,0.008618515777065,0.015384960550805456,0.05437537779453589,0.034221406994172955,0.010666948158097324,0.08763148518100043,2015-08-04
-0.4416175126598465,-inf,-0.06582141889160124,-0.08372748507794747,-0.4477166081244117,-inf,-2.8223943988816043,-inf,21.227666666666668,567.9177777777778,0.01309702004002522,0.014908773757068861,0.06155808333407821,0.03716520538888925,0.010101888623167679,0.08830903213105408,2015-08-05
-1.7632439830987074,-inf,-0.07760184447302047,-0.09537958590616583,-0.5448699991381577,-inf,-2.7463203179426134,-inf,22.14177777777778,486.2144444444445,0.012503879156728896,0.01687953060666651,0.05859937060204941,0.03450957240388247,0.009443439213771124,0.08434544486246222,2015-08-06
-inf,-inf,-0.09402897399362657,-0.10823717295167827,-0.5448699991381577,-inf,-2.670246237003623,-inf,23.269,278.9511111111111,0.013989089014995749,0.014990121328700345,0.04638884551687279,0.028889886586416235,0.00488226584147209,0.07926779405444827,2015-08-07
-inf,-inf,-0.1246861158956159,-0.12541785640150008,-0.5448699991381577,-inf,-2.5941721560646327,-inf,23.531,392.5677777777778,0.010241631713134303,0.01636808233773229,0.04630053904702931,0.027895270939058865,0.004482364617118267,0.07330567204367862,2015-08-08
-inf,-inf,-0.16508248372148063,-0.1411025444330463,-0.5448699991381577,-inf,-2.518098075125642,-inf,26.065777777777775,503.76,0.013730405460975408,0.019923457541590944,0.05608754212650131,0.032091008406096785,0.004082463392764444,0.08206303916054734,2015-08-09
-inf,-inf,-0.20663249960660154,-0.14925498688726527,-0.6218967633379641,-inf,-2.4420239941866515,-inf,23.512888888888888,269.74444444444447,0.007615856567151903,0.013295325948924505,0.036266456248904295,0.018677859928921552,0.0036825621684106226,0.06385079342574174,2015-08-10
-inf,-inf,-0.2727930161081239,-0.16865768255538538,-0.6835181746978091,-inf,-2.365949913247661,-inf,20.624000000000006,466.6933333333333,0.008847416180058666,0.01814940228190477,0.043711405244345476,0.026075440396377846,0.0032826609440568,0.0822924235331407,2015-08-11
-inf,-inf,-0.37650434544456773,-0.2192115997637049,-0.6835181746978091,-inf,-2.2898758323086708,-inf,22.50477777777778,574.1566666666668,0.013889300106916688,0.016494936761851882,0.04652368384708835,0.027684287212567604,0.0028827597197029773,0.08414434360380604,2015-08-12
-inf,-inf,-0.5448699991381577,-0.2727930161081239,-0.8937123875108431,-inf,-2.2138017513696804,-inf,25.707,480.8755555555556,0.010221651999890342,0.014240712406302067,0.036203571338561204,0.02500533093561416,0.0024828584953491546,0.07567105541074735,2015-08-13
-inf,-inf,-0.5448699991381577,-0.32245496461628437,-0.8937123875108431,-inf,-2.1377276704306896,-inf,28.956111111111113,467.27777777777777,0.01779828385009732,0.013251049989821123,0.03711354423740295,0.023386510343262994,0.0020829572709953324,0.07284981479551482,2015-08-14
-inf,-inf,-0.6835181746978091,-0.37650434544456773,-0.8937123875108431,-inf,-2.061653589491699,-inf,29.505555555555556,540.5666666666666,0.023041039559174272,0.01038059454906707,0.04160513240807856,0.02599426920269502,0.0016830560466415101,0.0781897082996668,2015-08-15
-inf,-inf,-0.8937123875108431,-0.4477166081244117,-1.2408406270139254,-inf,-1.9855795085527088,-inf,29.520555555555557,515.2966666666666,0.018375962935548426,0.010113852712048475,0.042456234327024646,0.027772363328208323,0.0012831548222876873,0.08211523814288728,2015-08-16
-inf,-inf,-1.1637010182354626,-0.5232803566906585,-0.8937123875108431,-inf,-1.9095054276137184,-inf,26.58055555555556,288.31222222222226,0.010473931518491105,0.006141397732084289,0.026295555689303682,0.01743663115777018,0.0008832535979338645,0.0653870240334907,2015-08-17
-inf,-inf,-1.2408406270139254,-0.6835181746978091,-0.84700256244128,-inf,-1.8334313466747276,-inf,23.59233333333333,317.13222222222225,0.00480695232612331,0.006577194328186917,0.028319319955262285,0.01637161599498431,0.00048335237358004276,0.0646697559454812,2015-08-18
-inf,-inf,-1.894313536976568,-0.6527074690178866,-0.8937123875108431,-inf,-1.7573572657357373,-inf,27.536444444444445,321.14222222222224,0.011908018751542068,0.007536844667728607,0.03328009199601542,0.023157727262391375,0.0009672557894915733,0.06598679242021713,2015-08-19
-inf,-inf,-1.894313536976568,-0.8002927373717168,-1.2408406270139254,-inf,-1.6812831847967469,-inf,18.819444444444446,299.89222222222224,0.004280649176193218,0.010018217123088455,0.027902183383319786,0.019273616595448812,0.00339735554980274,0.051598860414270066,2015-08-20
-1.1578252808530582,-0.6835181746978091,-0.13580582026970217,-0.8937123875108431,-0.8937123875108431,-inf,-1.6052091038577565,-inf,21.64622222222222,550.0255555555555,0.015089837431806342,0.010253486705721212,0.05775659387217949,0.03229217179913682,0.005007189292934581,0.07327988449861823,2015-08-21
-inf,-1.2022708226246939,-0.12440446409448667,-1.2408406270139254,-1.2408406270139254,-inf,-1.5291350229187661,-inf,25.689333333333334,417.9888888888888,0.014557008525920444,0.013140426463764779,0.0495376996208373,0.03162408223903285,0.00498834918640549,0.07749011715786804,2015-08-22
-0.06560488428569095,-0.3124224398145286,-0.06873044486215804,-0.14582412040498888,-0.3124224398145286,-inf,-1.4530609419797753,-inf,20.99122222222222,107.62287500000001,0.0057924716083324525,0.011147827290379417,0.017391914636447847,0.012830480473825942,0.003482443874061568,0.02582526974321366,2015-08-23
-0.06560488428569095,-0.0455523386854853,-0.014022934488154726,-0.01896677490594917,-0.043591307702573724,-inf,-1.376986861040785,-inf,14.467222222222224,225.90188888888886,0.0032379143021630066,0.009510027101349086,0.020013754539073707,0.013410202377139864,0.006930706705177386,0.038781140345611205,2015-08-24
-0.06560488428569095,-0.04696355756048009,-0.014784669504895657,-0.018199304352743348,-0.041852527023952195,-inf,-1.3009127801017946,-inf,13.403666666666668,184.45,0.002071687912931436,0.0032603590217380692,0.018609949263925406,0.006548489886429345,0.0023117959998736836,0.03381308660410377,2015-08-25
-0.06560488428569095,-0.05172309436452505,-0.016969842500560137,-0.01948570953111974,-0.03834625023805608,-inf,-1.2248386991628042,-inf,14.488333333333332,218.63888888888889,0.0034713490692765306,0.009254399507539602,0.029678853064216325,0.016596210089868137,0.007084423914221916,0.05608666272184292,2015-08-26
-0.06560488428569095,-0.05560554882929961,-0.019341520881460406,-0.021315722664776954,-0.03760588891634693,-inf,-1.1487646182238134,-inf,18.363666666666667,320.61333333333334,0.005719231296433369,0.011741660943014593,0.04913571191973161,0.0255060144989167,0.009567028670762603,0.07306859300038175,2015-08-27
-0.06560488428569095,-0.058808201075204444,-0.021889193666760245,-0.023119372812433463,-0.04035174205821714,-1.2408406270139254,-1.072690537284823,-inf,21.744,368.5433333333333,0.008903977849055568,0.016796384965286754,0.06270220217568678,0.03166735308330232,0.014040291807421813,0.0741231788149066,2015-08-28
-0.06560488428569095,-0.04696355756048009,-0.019246574305328334,-0.02411453869021452,-0.041852527023952195,-0.5448699991381577,-0.9966164563458326,-inf,20.215666666666667,222.36444444444444,0.004965046467637141,0.009266153332605479,0.0425809634990763,0.017936685605961,0.006228009725326892,0.051218015807261714,2015-08-29
-0.06560488428569095,-0.050980159934249744,-0.02008406874029604,-0.024536717045469388,-0.043637667806824335,-0.45851142934816136,-0.9205423754068423,-inf,23.07133333333333,468.6455555555556,0.008814979302025933,0.02015274160345094,0.06400791888382713,0.03477195943828251,0.01603974428955311,0.0792873426773166,2015-08-30
