year,month,day,Pst_1,Pst_2,Pgr_3,Pgr_4,Qru_5,Pst_6,Aru_7,Pgr_8,Aru_9,Qru_10,Aru_11,Pst_12,Qru_13,Pst_14,Pst_15,Qru_16,Pst_17,Pgr_18,Pst_19,Qru_20,Aru_21,Pgr_22,Qru_23,Aru_24,Qru_25,Aru_26,Pgr_27,Aru_28,Aru_29,Pgr_30,Bpa_31,Bpa_32,Bpa_33,Pgr_34,Bpa_35,Qru_36,Bpa_37,Bpa_38,Bpa_39,Qru_40,Bpa_41,Qru_42,Pst_43,Pgr_44,Pst_45,Pgr_46,Bpa_47,Pgr_48,Pgr_49,Pst_50,Qru_51,Aru_52,Qru_53,Aru_54,Bpa_55,Aru_56,Aru_57,T,D,I,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_5_1,SWC_1_6_1,SWC_1_7_1,SWC_1_8_1,ps0,ps5,ps15,ps30,ps60,ps100,ps200,ps300
2010.0,8.0,10.0,0.03980143333333333,0.37844333333333335,0.43143444444444445,0.30045777777777777,,0.35729333333333335,0.40961333333333333,0.22712222222222225,0.4005644444444445,0.19668555555555556,,0.2529555555555556,,,,,0.17167444444444444,0.28451444444444446,0.40330888888888894,0.2335555555555556,0.1844888888888889,0.33363888888888893,0.33707444444444445,0.07035252777777778,0.38090777777777773,0.12458555555555556,0.2859677777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.376444444444445,0.015172222222222222,549.3888888888889,7.838888888888889,8.777777777777779,8.777777777777779,6.6,4.0,4.0,3.5999999999999996,4.5,-0.04468262086193335,-0.03219822705025974,-0.032180910826082765,-0.07902674825058965,,,,-0.8937123875108431
2010.0,8.0,11.0,0.2444677777777778,0.1707222222222222,0.26147444444444445,0.14081788888888888,,0.24119888888888885,0.22813888888888892,0.12502333333333335,0.12437133333333333,0.16236777777777778,0.12973177777777778,0.10227522222222223,,,,,0.09230811111111109,0.15807555555555555,0.21328444444444447,0.11288466666666667,0.12027866666666664,0.16605744444444442,0.12419399999999998,0.38236333333333333,0.12135177777777778,0.10237533333333333,0.13304700000000003,0.1666911111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.388666666666666,0.006361111111111112,120.27466666666666,6.722222222222222,7.844444444444444,8.233333333333333,6.4,3.9000000000000004,3.9000000000000004,3.7000000000000006,4.5,-0.0739259634726555,-0.044393400549726986,-0.03850327276725538,-0.08891644606519956,,,,-0.8937123875108431
2010.0,8.0,12.0,0.014528471111111111,0.34363666666666665,0.48980000000000007,0.30997111111111114,,0.4135655555555555,0.4111633333333333,0.26287555555555553,0.4145955555555556,0.22235666666666665,0.3630144444444444,0.23921333333333333,,,,,0.17996666666666666,,0.41779333333333335,0.2347722222222222,0.16051444444444443,0.3590888888888889,0.3320433333333333,0.5780955555555556,0.40239,0.14749777777777778,0.32167444444444443,0.3254866666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.114000000000004,0.014825555555555555,544.1744444444445,6.111111111111111,7.2555555555555555,7.711111111111112,6.222222222222222,4.0,3.9000000000000004,3.5,4.5,-0.10800324706184261,-0.05684079496085967,-0.04678975247187164,-0.09964886143508121,,,,-0.8937123875108431
2010.0,8.0,13.0,,0.28872,0.42041666666666666,0.25726777777777776,,0.31514222222222227,0.3375033333333334,0.21941444444444447,0.3408966666666666,0.18138222222222222,,0.185,,,,,0.1414211111111111,,0.3702188888888889,0.1910288888888889,0.13135,0.3127822222222222,0.28806333333333334,0.5442822222222222,0.34191888888888883,0.10934111111111111,0.25936666666666663,0.2977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.96433333333333,0.01632111111111111,321.78666666666663,5.238888888888889,6.233333333333334,6.922222222222222,5.977777777777778,3.9000000000000004,3.7999999999999994,3.3,4.4,-0.23772968984482112,-0.09893731551359532,-0.06661513379428746,-0.11832411025240624,,,,-1.2408406270139254
2010.0,8.0,14.0,,0.21932,0.4176022222222222,,,0.3835266666666667,0.3509488888888889,0.2034111111111111,0.3640222222222222,0.2315733333333333,,0.2136722222222222,,,,,0.1324088888888889,,0.37704222222222217,0.2815344444444444,0.1756477777777778,0.30845555555555554,0.46249777777777784,0.5591377777777778,0.26197777777777775,0.12616,0.2590288888888889,0.31988777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.63611111111111,0.012207777777777777,497.8977777777778,10.177777777777777,10.755555555555556,11.677777777777777,9.11111111111111,3.933333333333333,3.8666666666666663,3.4,4.4,-0.022040364151581095,-0.01921476017950889,-0.01583355507497362,-0.02916850238398811,,,,-1.2408406270139254
2010.0,8.0,15.0,,0.27016555555555555,0.3835044444444444,0.2914022222222222,,0.33451222222222227,0.4138233333333333,0.2627111111111111,0.28525,0.22445555555555557,,,,,,,0.18312,0.2754588888888889,0.39721,0.2783566666666667,0.2503511111111111,0.30906333333333336,0.30621777777777776,0.6093611111111111,0.26645111111111114,0.13393444444444447,0.2600433333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.828555555555553,0.01066,426.31,8.322222222222223,9.38888888888889,11.11111111111111,9.11111111111111,6.622222222222223,3.7999999999999994,3.2111111111111112,4.477777777777778,-0.037378936346160796,-0.02691372771527316,-0.01777687465550239,-0.029108444916830123,-0.07807681239887686,,,-0.970851996289306
2010.0,8.0,16.0,,0.26437555555555553,0.3967466666666667,0.2703077777777778,,0.41130666666666665,0.39051888888888886,0.27386222222222223,0.24643666666666666,0.21356555555555556,,,,,,,0.15328333333333333,0.2281966666666667,0.35905888888888887,0.2947711111111111,0.18212,0.2949411111111111,0.29652,0.540228888888889,0.2632611111111111,0.096336,0.24117777777777782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.67866666666667,0.010368888888888888,425.0866666666667,7.46111111111111,8.544444444444444,10.277777777777779,8.633333333333333,6.822222222222221,3.7000000000000006,3.2,4.5,-0.05187951160501446,-0.03471486714482942,-0.02143039184443565,-0.033675189537650065,-0.07005728274675503,,,-0.8937123875108431
2010.0,8.0,17.0,,0.2893911111111111,0.3779166666666666,0.25074777777777774,,0.27913888888888894,0.3284788888888889,0.22399777777777777,0.1952088888888889,0.19462666666666664,,,,,,,0.11269055555555554,0.22312,0.35636333333333337,0.26200222222222225,0.19053444444444445,0.20996777777777778,0.22652777777777777,0.6782555555555555,0.21823444444444448,0.15567111111111112,0.2554633333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.160333333333334,0.009776666666666666,430.60777777777776,9.73333333333333,10.666666666666666,12.38888888888889,10.133333333333333,7.0,3.7000000000000006,3.3,4.5,-0.024556420663985383,-0.019593227197982524,-0.01384417025280762,-0.022187443239842123,-0.06399909177191124,,,-0.8937123875108431
2010.0,8.0,18.0,,0.3509022222222222,,0.2803922222222222,,0.3347266666666667,,,,,,,,,,,,0.2602955555555555,0.38319777777777775,,0.13152333333333333,,0.26662888888888886,0.5967877777777777,0.31626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.402,0.010165555555555556,540.9111111111112,8.627777777777778,9.5,11.533333333333335,9.755555555555555,7.1,3.7000000000000006,3.4,4.444444444444445,-0.033763956730777436,-0.02611034227141414,-0.016295944181645095,-0.024395990927051095,-0.060978045261412844,,,-1.086561409457
2010.0,8.0,19.0,,0.27222777777777774,0.46026222222222224,,,,,0.21834444444444445,,0.24462777777777778,,,,,,,0.13804522222222224,0.3016688888888889,0.3505288888888889,,,0.27161222222222225,,0.6435933333333332,0.48107111111111117,,0.5244844444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.759333333333334,0.011591111111111111,558.5366666666666,10.983333333333334,11.877777777777776,14.022222222222222,13.000000000000002,9.9,3.7000000000000006,3.4,4.4,-0.0183094341636865,-0.015250147245188354,-0.010545756813886748,-0.012442306381327334,-0.023513038585945334,,,-1.2408406270139254
2010.0,8.0,20.0,,0.22765777777777782,0.3563011111111111,0.17195666666666665,,0.25714555555555557,0.29720444444444444,0.15307,0.14992499999999997,0.16593777777777774,,,,,,,0.098435,0.21513666666666667,0.27833444444444444,0.21603333333333333,0.1756411111111111,0.13839444444444443,0.185826,0.5561922222222222,0.17027333333333333,0.11943999999999999,0.18450555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.869444444444444,0.006013333333333333,327.89966666666663,11.616666666666667,11.577777777777778,13.011111111111111,11.722222222222221,8.933333333333334,4.822222222222223,3.1,4.5,-0.01604417733960797,-0.01615386282303516,-0.01241020253303794,-0.01569593998317843,-0.030682410269207476,-0.45184555659385023,,-0.8937123875108431
2010.0,8.0,21.0,0.15848666666666664,0.04730566666666666,0.15999611111111112,0.06260411111111111,0.12766,0.0900028888888889,0.04820588888888888,0.06137966666666666,0.018234005555555557,0.08059833333333333,,0.010217799999999999,,,,,0.027096444444444444,0.04403287777777778,0.12245500000000001,0.041897666666666666,0.04917888888888888,0.017221511111111112,0.07082422222222223,0.3362933333333334,0.03897333333333333,0.05766299999999999,0.03386511111111111,0.05574777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.357777777777777,0.002128888888888889,216.63333333333333,10.822222222222221,11.644444444444444,13.78888888888889,12.31111111111111,9.0,6.066666666666666,3.1444444444444444,4.5,-0.018920540684596143,-0.015942869508248733,-0.010925233142362174,-0.014040149912009066,-0.030072140856607373,-0.110923890513912,,-0.8937123875108431
2010.0,8.0,22.0,0.19224666666666665,0.31116333333333335,0.5008188888888889,0.26941333333333334,0.10873377777777778,0.3853066666666667,0.35816000000000003,0.2382622222222222,0.22376333333333337,0.23883555555555555,0.2964166666666667,0.23546888888888887,,,,,0.15182222222222222,0.3209333333333333,0.36523666666666665,0.3125633333333333,0.13423666666666667,0.24405333333333334,0.21885333333333334,0.6129044444444445,0.2664566666666666,0.14117333333333332,0.2667333333333334,0.3014911111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.830333333333332,0.00850888888888889,522.6211111111111,9.7,10.5,12.655555555555557,11.588888888888889,8.78888888888889,6.655555555555556,3.2,4.4,-0.024762584110417974,-0.020345492086974077,-0.013199661834566374,-0.016115433988864045,-0.032062698873483994,-0.07665190862130769,,-1.2408406270139254
2010.0,8.0,23.0,,0.1404511111111111,0.38897000000000004,0.11478000000000001,0.029020888888888888,0.1856888888888889,0.19601666666666664,0.10798444444444444,0.07630133333333333,0.18020222222222224,0.11182233333333332,0.11149111111111111,,,,,0.08429166666666668,0.17859444444444447,0.20505444444444446,0.16654777777777777,0.11021333333333333,0.09383922222222223,0.06441866666666668,0.5284711111111111,0.08297222222222222,0.10147199999999999,0.11414888888888888,0.15456666666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.10788888888889,0.0037944444444444445,189.84666666666666,8.994444444444445,9.577777777777778,11.844444444444445,10.944444444444445,8.433333333333334,7.199999999999999,3.2,4.3,-0.03012720697980206,-0.025565791589740847,-0.015327673936407996,-0.018420284856472038,-0.03595084498705161,-0.058188245593430624,,-1.894313536976568
2010.0,8.0,24.0,,0.3518577777777778,0.5582666666666667,0.23986666666666664,0.32088222222222224,0.3696933333333333,0.3581977777777778,0.21889999999999998,0.21577333333333332,0.24580333333333337,0.27028888888888886,0.2156022222222222,,,,,0.1579688888888889,0.29824000000000006,0.36681777777777774,0.31806555555555555,0.16227111111111112,0.24759888888888895,0.2323388888888889,0.6185111111111111,0.2861977777777778,0.12308222222222222,0.25450666666666666,0.2697688888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.86411111111111,0.009624444444444444,434.89666666666665,8.494444444444445,9.133333333333333,11.21111111111111,10.455555555555556,8.1,7.111111111111111,3.3,4.3,-0.03523876496305776,-0.028928477193774917,-0.017407039904374463,-0.02055187973142573,-0.04035174205821714,-0.06066806752052592,,-1.894313536976568
2010.0,8.0,25.0,,0.26543000000000005,0.5618777777777778,0.20558333333333334,0.4224544444444445,0.3460944444444445,0.3664588888888889,0.1938666666666667,0.14170477777777776,0.23846333333333336,0.1985011111111111,0.18560000000000001,,,,,0.10838733333333334,0.28840444444444446,0.32828333333333337,0.25324555555555556,0.19015777777777776,0.19180666666666668,0.20316111111111113,0.5870844444444445,0.1835577777777778,0.10324677777777778,0.19939555555555555,0.2601211111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.86888888888889,0.0069588888888888895,308.8577777777778,9.238888888888887,10.1,11.588888888888889,10.077777777777776,7.888888888888889,7.1,5.177777777777778,4.4,-0.028073364959509278,-0.022371292555122192,-0.01611429208719932,-0.02249059238435494,-0.043637667806824335,-0.060978045261412844,-0.2622576092334497,-1.2408406270139254
2010.0,8.0,26.0,,0.39607333333333333,0.712351111111111,0.26545777777777774,0.02135077777777778,0.4428444444444445,0.4085611111111111,0.2556055555555556,,0.25502,0.31127333333333335,0.24294222222222223,,,,,0.18534666666666666,0.3645844444444444,0.38712111111111114,0.31492333333333333,0.2162366666666667,0.26920222222222223,0.30607222222222225,0.6433111111111111,0.3421822222222222,0.102462,0.2979611111111111,0.30517555555555553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.947666666666667,0.012352222222222221,525.59,8.511111111111113,9.144444444444444,11.11111111111111,9.733333333333334,7.599999999999999,6.9222222222222225,5.7,4.366666666666666,-0.03506625820295182,-0.028840476595249378,-0.01777687465550239,-0.024536717045469388,-0.048903071063517795,-0.06655034973947724,-0.14772344963722644,-1.4586649303348063
2010.0,8.0,27.0,,0.46606777777777775,0.6333688888888889,0.2672966666666667,0.25738,0.45257333333333327,0.38415333333333335,0.22182222222222223,,0.2600788888888889,0.34773666666666664,0.2718888888888889,,,,,0.2105477777777778,0.31920111111111116,0.3963255555555556,0.33121333333333336,0.14283333333333334,0.26718222222222227,0.3260211111111111,0.6251811111111112,0.3828022222222222,0.1034521111111111,0.33520666666666665,0.32647000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.172222222222222,8.38888888888889,10.3,9.255555555555555,7.422222222222223,6.7,5.666666666666668,4.3,-0.058994983961961074,-0.03650252629681671,-0.021320103106971394,-0.027930326082124115,-0.052713673604892125,-0.07475203691788211,-0.1523180613873429,-1.894313536976568
2010.0,8.0,28.0,,0.46610444444444443,0.48415555555555556,0.2708211111111111,0.14883572666666667,0.3945522222222222,0.38943888888888883,,,0.23817111111111114,0.34780111111111117,0.2766177777777778,,,,,0.21935444444444446,0.31877,0.40348666666666666,0.33829333333333333,0.15255444444444446,,0.3540211111111111,0.57023,0.4219233333333334,0.09575933333333334,0.32610333333333336,0.3013366666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.166555555555554,0.018565555555555557,532.0766666666667,6.616666666666666,7.7444444444444445,9.511111111111111,8.755555555555555,7.133333333333334,6.5,5.5,4.388888888888889,-0.078436682182284,-0.04615714677476878,-0.02603687904722546,-0.03240044542159432,-0.06004811203875209,-0.08372748507794747,-0.17759567964014725,-1.3134487281208858
2010.0,8.0,29.0,,0.5008233333333334,0.5421655555555556,,0.08560666666666666,,,0.2549177777777778,,0.26086333333333334,0.41722111111111115,0.32821555555555554,,,,,,,,,,0.3344544444444444,,0.5798933333333333,,,0.3763088888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.769,0.022447777777777775,510.1544444444445,6.044444444444444,7.022222222222222,8.677777777777777,8.233333333333334,6.955555555555556,6.377777777777777,5.6,4.4,-0.11301344964437034,-0.06332774810291159,-0.03321274743806367,-0.03849432250239791,-0.06545695346766324,-0.09019457804730632,-0.16150728488757587,-1.2408406270139254
2010.0,8.0,30.0,,0.41489,0.46095,0.25936000000000003,0.37803444444444445,0.39413444444444445,,0.21919333333333332,0.25242555555555557,0.23597888888888885,,0.29225555555555555,,,,,0.18405777777777776,0.3072122222222222,0.39331888888888883,0.3011177777777777,,0.2895288888888889,,0.5313755555555555,0.39318111111111104,0.11351988888888889,0.33016,0.30835999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.467111111111112,0.021188888888888886,516.1333333333333,5.494444444444444,6.366666666666666,7.933333333333334,7.7555555555555555,6.666666666666668,6.2444444444444445,5.533333333333333,4.3,-0.17932582089720417,-0.09103115350928738,-0.042950421508736555,-0.04595554407834095,-0.07617694069545129,-0.09822576959210942,-0.17223288138929013,-1.894313536976568
2010.0,8.0,31.0,,0.4239366666666667,0.5341322222222222,0.2675833333333333,0.0159429,0.41771888888888886,,0.2242666666666667,0.2198688888888889,0.2532822222222222,,0.27313,,,,,0.1878988888888889,0.3502966666666667,0.4113877777777778,0.29455444444444445,,0.27898888888888895,,0.5401688888888888,0.3366688888888889,0.09425399999999999,0.31040888888888885,0.3040377777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.891000000000002,0.01526111111111111,457.77000000000004,5.050000000000001,5.566666666666666,7.2666666666666675,7.2666666666666675,6.4,6.111111111111111,5.5,4.3,-0.302624970058568,-0.1673822074722601,-0.056466447750676614,-0.056466447750676614,-0.08897896083544715,-0.10744103743238657,-0.17759567964014725,-1.894313536976568
2010.0,9.0,1.0,,0.11627222222222224,0.3499422222222222,0.11536888888888888,0.4725411111111111,0.17140833333333333,,0.1159892222222222,0.12670622222222225,0.19724844444444445,,0.10684188888888888,,,,,0.08880766666666667,0.1769603333333333,0.2421677777777778,0.1700661111111111,,0.11966277777777777,,0.5526488888888889,0.073562,0.10356411111111112,0.112018,0.13591366666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.791,0.004795555555555556,313.6455555555556,6.877777777777777,7.522222222222221,7.1,7.0,6.377777777777777,6.1,5.4,4.3,-0.06834791374866511,-0.05058779858227375,-0.060978045261412844,-0.06399909177191124,-0.09019457804730632,-0.10823717295167827,-0.19656921948091885,-1.894313536976568
2010.0,9.0,2.0,,0.3446833333333334,,0.16280988888888887,,0.2390397777777778,,,0.10226751111111111,0.19032444444444446,0.1982957777777778,0.16508911111111113,,,,,0.11249277777777777,0.2226018888888889,0.2966454444444444,0.229776,,0.18824455555555555,,0.5188688888888889,0.17879022222222224,0.10417344444444446,,0.2189708888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.78933333333333,0.009091111111111112,270.62975,5.933333333333334,7.1,7.0,6.7666666666666675,6.211111111111112,6.0,5.488888888888889,4.3,-0.1230295197109243,-0.060978045261412844,-0.06399909177191124,-0.07215134407225487,-0.10036040735656711,-0.11629732563837944,-0.17970385073356632,-1.894313536976568
2010.0,9.0,3.0,,0.018259,,0.04515477777777778,,0.04046955555555556,,,0.06092544444444444,,,0.04143377777777777,,,,,0.03566122222222221,0.025759666666666667,0.04937066666666666,0.01754811111111111,,,,0.15899355555555555,0.029762888888888887,,,0.040794000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.901333333333335,0.0016666666666666668,129.43733333333336,10.43888888888889,13.100000000000001,11.488888888888889,7.166666666666667,6.1,5.977777777777778,5.3,4.3,-0.02092811541193132,-0.01226308910718295,-0.016819382137834772,-0.05946849691511745,-0.10823717295167827,-0.11832411025240624,-0.2192115997637049,-1.894313536976568
2010.0,9.0,4.0,,0.1096568888888889,,0.1166708888888889,,0.04167403333333333,,,0.07852155555555557,,,0.09849555555555556,,,,,0.04185777777777778,0.15127666666666667,0.1680016666666667,0.13906311111111108,,,,0.38322999999999996,0.053019555555555556,,,0.1533742222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.93688888888889,0.0033944444444444447,298.91666666666663,10.25,11.9,14.81111111111111,12.0,6.711111111111111,6.0,5.2,4.3,-0.0215802678027811,-0.015166595069446506,-0.009359049946065375,-0.014877252072330562,-0.07440162634678128,-0.11629732563837944,-0.24660392997696767,-1.894313536976568
