ps15,ps30,ps60,D,Aru_7,Aru_9,Aru_11,Aru_21,Aru_24,Aru_26,Aru_28,Aru_29,Bpa_31,Bpa_32,Bpa_35,Bpa_38,Bpa_41,Pgr_3,Pgr_4,Pgr_22,Pgr_27,Pgr_34,Pst_1,Pst_2,Pst_6,Pst_12,Pst_14,Pst_17,Pst_19,T,I,day_len,date
-0.01040673148983079,-0.013327720946256767,-0.03403110613891933,0.014860103626943006,35.352520166666665,52.4283824,,27.634354838709676,17.2843104,29.780432258064515,35.10704516129032,12.31620741935484,21.89017419354839,27.73876129032258,15.676712903225805,35.04239677419355,32.46722274193548,41.21014193548387,22.062780322580643,15.368344310322579,14.063898965517241,21.058206254838712,8.652259399999998,21.955524072000003,13.223122258064516,11.321533448275863,8.983322333333335,16.827377862068968,14.402352068965518,18.093787096774196,365.08780967741933,31.0,2015-06-09
-0.010734797759141244,-0.013814329326524087,-0.027578323688021968,0.007044164816185541,26.270435714285718,32.73981785714285,19.24956592592593,25.68728520689655,15.735777285714287,19.27483896551724,27.422335714285712,13.017248965517242,18.59627103448276,17.124483137931033,10.031176551724137,30.90481896551724,23.440475,25.616113689655172,15.749939285714287,11.34700979310345,8.562692857142858,18.17259448275862,7.8940785714285715,16.652417448275862,13.104375000000001,9.10965,8.294111379310344,10.544250000000002,12.224929285714285,17.43734482758621,154.38022857142857,29.0,2015-06-10
-0.011441389466935589,-0.014068377485194686,-0.0260998139601986,0.006905896866518628,20.706261214285714,30.967147037037037,22.99495517241379,20.184192499999998,9.70268275862069,14.29195045357143,18.274447831034486,8.844758620689655,11.678233103448276,13.030212,7.100091423076923,21.374960464285717,16.893289144827587,21.790150103448276,12.497657241379311,8.427647857142857,7.25102,13.033582921428573,5.086402592592593,13.739380074074074,8.46619707413793,6.411884111111111,5.299373892857143,8.254229562962964,7.930156296296296,15.334931034482757,181.85124137931032,29.0,2015-06-11
-0.009943028645660577,-0.014068377485194686,-0.0260998139601986,0.010141623488773748,20.924692666666665,34.07423129032259,28.357317241379313,18.755749548387097,18.398244193548386,16.093713333333334,24.479252903225802,14.132094258064516,14.42215129032258,18.778315,8.094240333333333,24.377572903225808,23.993612903225806,24.017977870967744,13.151170967741935,23.278892839999997,8.888413666666668,15.049756666666667,6.174424935483871,13.61690280645161,7.787142225806452,10.955461290322582,8.857786129032258,8.794470774193549,11.077560333333334,16.25016129032258,264.90422903225806,31.0,2015-06-12
-0.010734797759141244,-0.012647362434127733,-0.021829543752143868,0.013390574882802861,29.596834518518516,51.28019703571429,50.064283333333336,25.039519965517243,17.724324,23.797915013333338,31.562484,11.892941241379312,16.925946966666668,28.026940357142855,10.58784724137931,27.835414620689654,34.464091,32.720283172413794,18.420836517241383,14.433486413793103,9.9919217,18.331532290000002,8.611585344827587,18.37801572413793,10.519267482758622,13.348445862068964,7.5356010033333325,14.218523703703704,13.686888620689654,18.823633333333337,246.20078,30.0,2015-06-13
-0.011441389466935589,-0.013567541256794088,-0.02292529028667787,0.007082358746607452,14.358063142857143,26.790328931034484,49.02347793103448,13.476320967741934,8.578820666666667,15.112862580645162,16.38620806451613,7.522062333333334,8.026750967741934,10.012550322580644,7.14727064516129,15.73530870967742,15.690270967741936,18.65420083870968,9.622762666666667,8.024779800000001,6.368868936666667,12.531678387096774,4.2292812903225805,10.225434206896553,6.176179933333333,5.9840514,4.781801333333334,6.146220233333334,7.666363133333334,19.298774193548386,203.05259677419355,31.0,2015-06-14
-0.012647362434127733,-0.014599504370025846,-0.02411453869021452,0.009483839131507524,18.875352666666668,34.30369790322581,40.08027709677419,19.570175333333335,12.945580999999999,23.66659129032258,22.628106774193544,10.375244633333333,11.89363,14.53306516129032,7.872283333333333,21.300979666666667,18.913331612903228,24.730601,12.8087657,9.1980341,7.1694939333333325,15.892187333333334,5.981510903225805,13.479836087096773,9.033372903225807,8.057348933333335,5.961217333333334,9.216165161290322,10.670551666666666,20.154290322580643,204.90607096774195,31.0,2015-06-15
-0.014329994042410995,-0.016078200796714473,-0.025408975240795002,0.01205428077966938,29.385019677419354,55.0194779,38.456980645161295,30.514677419354836,20.363393548387098,38.212990322580644,33.935881290322584,16.458523225806452,20.362792258064516,30.65720387096774,14.809967758620688,36.67222,27.08073,37.93819,21.78292866666667,15.898448,4.127224322580646,24.07553833333333,10.53774870967742,20.7567199,14.020101,12.99046129032258,9.863006774193547,14.593528233333332,15.995555806451613,16.891290322580645,363.03119354838714,31.0,2015-06-16
-0.015763656297333374,-0.01744413739811424,-0.027578323688021968,0.012852701702442635,31.183567419354844,55.15519343333334,,27.90532935483871,16.283519666666667,40.27018064516128,36.66296451612903,13.301539032258065,20.453908387096778,31.0881335483871,15.365912903225807,34.38554225806452,28.764759599999998,43.2220129032258,20.356686774193548,16.062078344827587,12.742841451612904,23.046040322580644,9.440103161290322,20.403328966666667,11.997665806451613,11.897962666666666,7.817232580645162,14.101919709677418,12.293505399999999,18.0078064516129,301.1622225806452,31.0,2015-06-17
-0.017085461349022387,-0.018199304352743348,-0.029200709397089915,0.00836308906982482,25.118783333333333,35.25151364516129,,22.12334,11.834517333333334,29.405903225806455,27.251893064516132,11.148507,18.08065,18.280877161290324,12.581446666666666,28.42965170967742,41.42273064516129,36.26413,16.364414648387097,12.736231000000002,10.313674516129034,20.130393709677417,7.523018032258063,15.93807541935484,11.044803483870968,9.309189,6.460425161290322,10.509366333333332,11.323243333333332,17.448509677419352,238.8698064516129,31.0,2015-06-18
-0.019009207864998143,-0.019436467457592484,-0.03195011669078056,0.013645201085615594,37.47290853333334,57.92800948965517,,28.33051419354839,19.592349933333335,45.04179483870968,39.275774193548386,15.230973000000002,23.812176979999997,36.02073129032258,17.281670333333334,42.248934903333335,34.12249,51.594765642857155,22.887783,19.516527533333335,13.269573461538462,29.962350068965517,9.793352580645161,26.20629222222222,14.04814591,13.523120966666665,9.763498666666665,19.653180370370368,13.684787,15.870732258064516,375.78022580645165,31.0,2015-06-19
-0.020817233125090585,-0.021313532443679735,-0.03296335633511152,0.015020972119417712,29.245901103448276,45.97042055172414,,26.640239172413793,12.913402068965517,37.200148,32.03800966666667,12.015190827586208,17.423081638666666,27.222777333333333,11.694542100000001,32.19617062068966,23.947711333333338,34.364412413793104,18.171066666666665,13.598467103448275,8.73825251724138,22.190683866666667,7.928845634482759,17.64159582413793,11.122804107142857,8.074902689655172,6.236444827586206,12.869088000000001,9.383786344827586,17.37313333333333,255.45612733333334,30.0,2015-06-20
-0.021829543752143868,-0.021829543752143868,-0.03403110613891933,0.004771971379225265,23.362995806451615,33.31309322580645,,34.92761032258065,11.409678566666665,27.67462193548387,23.844988709677416,10.233721290322581,14.48247841935484,18.00293333333333,8.274945466666667,25.46921258064516,17.47354290322581,32.552781290322585,14.061224193548385,11.976827666666667,10.500803333333332,18.864790967741936,7.308304838709678,15.724738166666667,10.55007,8.564908133333335,6.6944808,10.96415064516129,10.13131536551724,17.307096774193546,216.08696774193547,31.0,2015-06-21
-0.023507537863944647,-0.02292529028667787,-0.03760588891634693,0.014433752775721686,25.687274838709673,41.19291124137931,,34.18461935483871,12.738894333333333,33.596666451612904,28.757505096774192,10.011356333333334,16.241562451612904,23.3405640516129,11.76687870967742,28.183695416129034,21.84294,36.457370999999995,16.390153633333334,12.4373971,9.440719000000001,18.830490322580644,7.893416129032259,18.119323793103447,10.301157499999999,7.959517000000001,6.678164516129033,13.060492333333334,8.3750445,19.94090322580645,216.17273806451612,31.0,2015-06-22
-0.02411453869021452,-0.02474780622309682,-0.0389385392954234,0.007733925487293363,17.422082903225807,19.151174366666666,,29.620903225806455,11.447122903225807,24.363596774193546,20.03056774193548,12.23065129032258,14.06349612903226,15.642515483870968,7.679894666666667,20.939295161290325,16.36121290322581,18.76016333333333,11.775657741935484,10.004433333333335,4.1256553333333335,13.442602903225806,8.580700322580645,10.562304806451614,10.653006774193548,9.145451935483871,7.441932258064516,6.519128566666666,12.33935,14.685193548387097,214.71389032258065,31.0,2015-06-23
-0.0260998139601986,-0.0260998139601986,-0.04035174205821714,0.016208240809277078,32.059304193548385,60.0596708,,43.85147258064516,17.988543068965516,45.0069935483871,35.94520322580645,14.592055903225805,22.411149032258063,33.61480258064516,16.274819032258065,36.3621735483871,36.73225161290322,46.13235607142857,25.860809733333333,19.039486535714282,8.939334133333334,24.65747433333333,11.493433333333334,24.30359375862069,13.196562033333333,12.815978666666666,9.571525806451614,16.175352042,15.604659107142856,20.129032258064516,343.3198483870968,31.0,2015-06-24
-0.0260998139601986,-0.026822237613248825,-0.04344873462109867,0.007082457438934123,16.535317096774193,25.355691966666665,,19.35603263333333,7.1025192866666655,17.713761290322584,17.15334,10.672271333333333,12.828041935483872,12.078702903225807,7.018612580645162,18.990243225806452,22.726145161290326,21.993470967741935,10.301073333333333,7.5459995,6.499435483870968,15.464313548387096,4.155355964516129,9.527817666666666,5.968611645161291,6.935220258064516,6.637743137931034,6.128466103448274,6.730638233333334,18.10806451612903,222.17409032258067,31.0,2015-06-25
-0.015763656297333374,-0.025408975240795002,-0.045149133292629644,0.018960769800148037,33.393865806451615,,,44.426669999999994,1.3071116249999999,44.464987096774195,,15.251894137931036,24.2127,34.44698522580645,15.424971935483871,38.30401554838709,46.392830000000004,42.03199333333334,23.16147,16.369913333333333,9.858447419354839,29.108938064516128,10.447621,23.630974666666667,12.309367258064515,12.562204966666664,,16.74826423076923,,20.71835483870968,344.7000612903226,31.0,2015-06-26
-0.017815212749923023,-0.02474780622309682,-0.048903071063517795,0.020094744633604736,36.79254233333334,,,50.8216124137931,,49.12253035714286,,17.885388777777777,,,,42.757477333333334,,,,20.882747966666667,,28.17355866666667,,,15.749649999999999,13.476603535714284,,,,21.184677419354834,368.13800000000003,31.0,2015-06-27
-0.019009207864998143,-0.02474780622309682,-0.048903071063517795,0.01839032815198618,35.714025806451616,,26.307767096774196,48.39278967741936,,54.08473503225806,,15.374324000000001,,,,41.11993951612903,,37.88997784888889,,19.110065000000002,,27.18657751612903,,,15.162361290322579,14.710278999999998,,15.749465357142856,,20.869451612903227,345.2941096774193,31.0,2015-06-28
-0.02236639298369125,-0.026822237613248825,-0.05320896322507567,0.021014557118184063,38.68152935483871,51.129033580645164,33.25969354838709,48.8383264516129,17.88075033333333,52.34805225806452,42.87492741935484,16.108187933333333,20.810477300000002,41.382419,16.750285566666665,47.03788592592592,48.728380666666666,37.9887715483871,29.89295516666667,19.7472537,7.905688387096775,30.056183642857143,14.659252400000002,25.312545633333333,15.313244166666667,13.572402666666669,8.791143,,12.7542739,22.25209677419355,363.7023225806452,31.0,2015-06-29
-0.02292529028667787,-0.026822237613248825,-0.05320896322507567,0.010424870466321243,16.266858620689657,22.00729742857143,17.07048,19.763734642857145,9.049068214285715,19.225989655172416,20.849316896551727,11.335282142857142,9.913367357142858,11.10764923076923,7.800358620689655,,17.707077724137932,19.61865982142857,12.292053964285714,6.892913214285715,8.158448275862069,11.621739206896551,11.947598148148147,9.757934678571429,5.9191818,9.230932142857142,8.4987375,,7.137944750000001,18.256413793103448,164.82713793103446,29.0,2015-06-30
-0.010904914586941242,-0.014329994042410995,-0.05320896322507567,0.006398618307426596,,15.36399,15.50136,14.545423928571429,5.519067857142858,14.676489032258065,17.734140322580643,9.879733387096776,8.316258103448275,8.263448214285715,8.194703448275863,,13.52614275862069,30.71432666666667,9.811114806451611,7.631347892857143,4.730509,12.38105740357143,9.84381,6.074564,6.42555417857143,6.907137857142857,7.5222533333333335,10.213294666666668,5.126016666666667,13.817129032258064,161.70599354838708,31.0,2015-07-01
-0.012647362434127733,-0.015458932883636122,-0.04696355756048009,0.014898593634344929,27.02351666666667,49.83462678148148,13.724064444444444,48.65866541935484,15.082827733333334,42.05713838709677,32.791274838709676,16.82878357142857,26.765970032258064,41.93989421428571,21.42710079310345,47.50418265517242,46.98024882758621,,25.569824333333333,39.213329655172416,10.606352307692308,32.106988773333335,13.179151071428569,23.45185317857143,16.9882409,11.1832022,8.253105872413792,,12.9145684,17.84551612903226,356.7007974193548,31.0,2015-07-02
-0.014329994042410995,-0.016078200796714473,-0.035157592007922726,0.012163829262274857,19.230067741935486,36.66268580645161,20.850949999999997,51.145348387096774,14.892642766666665,39.43915806451613,30.691145161290326,13.99038064516129,27.1163,38.25606774193549,16.469496774193548,41.14235806451613,35.75249354838709,,21.19373935483871,27.138883870967742,7.588632258064516,28.19067419354839,13.830476032258066,18.975864838709676,17.625177419354838,9.386359032258063,7.073019032258064,,11.089034516129031,18.58567741935484,222.9508887096774,31.0,2015-07-03
-0.015763656297333374,-0.01744413739811424,-0.03403110613891933,0.012987910189982728,21.782543333333333,38.841121563333324,30.323738533333334,54.67714193548387,14.2965338,40.385435483870964,29.342016129032256,13.104043870967743,30.245392258064516,43.00438741935484,21.032701612903228,48.63144387096774,48.18647419354838,44.54323103448275,21.70846548387097,30.375556129032255,7.454326106896552,36.532223333333334,14.213472566666667,20.62347627586207,21.072663225806455,10.173341033333335,7.3400839,12.339668310344827,12.0115635,20.61558064516129,283.45635483870973,31.0,2015-07-04
-0.016738604803635634,-0.018199304352743348,-0.03403110613891933,0.014852208240809276,16.540916732142858,38.65174213793103,23.983729032258065,42.656722580645166,15.465581379310343,41.048903225806455,32.287167741935484,13.567153666666664,19.972882258064516,32.01418258064516,13.638155806451612,34.393165483870966,47.34203870967742,39.41418009677419,21.72786193548387,20.039699032258067,8.449337547407408,26.790564285714286,12.28387242,21.870719285714284,12.941675806451613,10.69982172413793,6.704845033333333,11.611661733333333,11.887416666666667,22.565451612903225,277.59195903225805,31.0,2015-07-05
-0.018597069259454993,-0.019436467457592484,-0.035157592007922726,0.01568319763138416,,40.88849379310346,26.67971724137931,45.71476206896551,13.477028821428572,43.96993793103449,35.222868965517236,14.32077724137931,19.834055517241378,36.21740689655172,14.34673103448276,37.12348379310344,41.70654482758621,40.299345728571424,27.704303448275862,19.88054206896552,5.774456206896551,27.07354482758621,13.759595857142857,21.724082413793102,14.012456896551726,9.244663214285714,7.695121034482759,12.394823103448276,11.313813214285714,24.50920689655172,260.2744103448276,29.0,2015-07-06
-0.017815212749923023,-0.020817233125090585,-0.03760588891634693,0.008019837157660992,,24.886803233333335,18.568163548387098,35.05128,11.649751612903225,28.33598,25.060139677419354,13.557885666666667,16.587712903225807,24.43216516129032,12.37274193548387,31.58159096774194,32.04615161290322,28.58669282758621,12.600263333333334,16.587616129032263,3.046251227272727,18.726825333333334,12.354306666666666,16.623279268965515,10.869895,7.392626666666667,7.257286225806451,9.289641116666667,10.439276,14.862387096774194,300.37800645161286,31.0,2015-07-07
-0.018199304352743348,-0.021313532443679735,-0.0389385392954234,0.016407599309153715,,41.379062383333334,25.808414193548387,43.09341800000001,14.259919333333333,41.01618225806452,33.513829032258066,14.024730967741936,20.862795161290325,33.309395483870965,17.902048100000002,37.65134870967742,43.72766451612903,54.09672177777778,18.445370384615387,20.897517419354838,7.527843099,29.050456106451616,12.647861299999999,23.091420354838714,13.987842393333334,9.721438000000001,8.666982666666668,15.750356178571426,11.086330219354839,18.51525806451613,379.8588225806452,31.0,2015-07-08
-0.020339597016493842,-0.02292529028667787,-0.04035174205821714,0.015637799161115223,,41.83718125806452,26.998334838709678,46.833619677419364,17.538013256666666,45.108641935483874,35.225029032258064,15.085313548387097,24.209787096774196,35.30296451612904,14.001717419354838,38.584307741935476,43.0102,45.21492903225807,17.7257,24.23834838709677,7.481616451612903,31.658287096774192,14.131648,22.487356666666667,14.025229354838709,12.455433166666667,8.051470387096774,12.117464193548388,12.793829023333332,19.341290322580644,330.0796774193549,31.0,2015-07-09
-0.02292529028667787,-0.02411453869021452,-0.041852527023952195,0.01683888477670861,,45.23510645161291,31.07986451612903,52.65419129032258,17.4853973,52.60338064516129,38.18163225806452,16.576381666666666,25.043932258064515,39.88764516129032,17.135733870967744,44.53850548387097,55.79603193548387,50.97627870967742,19.74513642857143,25.0837935483871,7.068549483870968,32.680210131034485,15.6777916,24.7775525483871,14.992660322580646,11.302354733333333,7.630499677419355,12.742882580645162,12.12849864516129,22.47351612903226,350.66809677419354,31.0,2015-07-10
-0.0260998139601986,-0.0260998139601986,-0.045149133292629644,0.017817912657290894,,42.300369354838715,31.004932258064517,52.11752580645162,17.96553833333333,47.40076774193548,34.94389999999999,15.496123225806452,24.431348387096772,38.150948387096776,16.396921612903228,40.55145645161291,38.74487096774193,48.05609322580646,16.678492451612904,24.445412903225805,8.321487096774193,27.33885129032258,14.495489032258062,22.996872258064517,14.559740967741936,10.470921333333333,7.483996774193548,11.867530967741935,12.05403064516129,23.676419354838707,342.7171290322581,31.0,2015-07-11
-0.029200709397089915,-0.028370329074751805,-0.045149133292629644,0.015130520602023191,,36.78453022580645,23.65878064516129,41.91041612903225,15.383642333333334,36.69190967741935,24.602135483870967,14.312652068965518,18.65384193548387,28.75606548387097,11.750587096774193,34.660061400000004,27.336631892857145,40.92836193548387,14.855065137931033,18.669558064516128,5.888535483870968,22.392556032258067,14.415255426666667,19.924661783870967,11.645351774193548,8.477408333333333,5.898022766666666,9.147927935483871,9.251902800000002,23.065290322580644,259.11503548387094,31.0,2015-07-12
-0.03296335633511152,-0.030987544975507535,-0.050980159934249744,0.010126819639773008,,23.72921838709678,15.128729032258068,31.18587419354839,8.214413225806451,26.201629032258065,15.271667741935484,10.364701419354839,11.497967741935485,16.002929032258063,7.838532903225807,25.272817741935484,14.268980774193547,30.79827380645161,9.209663129032258,11.51923870967742,6.519403225806451,16.626970967741936,12.788869967741936,15.084473409677418,8.913345806451613,5.303719032258065,6.130403225806452,6.736881612903225,6.249528709677419,21.721354838709676,178.95214838709677,31.0,2015-07-13
-0.036347471476616044,-0.03195011669078056,-0.050980159934249744,0.011081174438687391,,18.203333999999998,12.690500000000002,25.73964,8.580116,20.640626666666666,20.515776666666667,9.79736,15.991819999999999,12.718197666666667,6.779499666666667,19.159793666666666,37.1777,25.034786666666665,7.671828666666667,16.01772,4.510812666666667,12.804103333333334,9.645874333333332,11.663952172413794,7.804863666666667,6.048215333333333,4.90861,6.015688333333333,6.242448666666666,19.32806666666667,144.56240333333332,30.0,2015-07-14
-0.041852527023952195,-0.036347471476616044,-0.05560554882929961,0.01407155193683691,,41.838731448275865,26.562037741935484,44.980523870967744,15.724929999999999,31.223932903225805,23.129329032258067,14.500450645161289,25.131596774193547,33.65745483870968,13.867843870967741,39.96225886666666,43.95358709677419,51.312920000000005,14.271045996666667,25.163783870967745,4.108769166666666,25.899546161290324,14.94219351612903,20.5661675,12.821819366666666,8.287568333333333,5.743083866666666,9.587690933333333,7.957059233333333,17.470548387096773,310.7250516129032,31.0,2015-07-15
-0.04344873462109867,-0.036347471476616044,-0.058188245593430624,0.007946015297310633,,3.842934625,9.53491111111111,15.725277777777778,,12.903533333333334,5.4044888888888885,,10.162255555555555,8.177366666666666,1.5026000000000002,20.88008888888889,,16.935647125,3.79361575,10.173677777777776,2.5011444444444444,6.404513333333334,9.207015124999998,5.67251275,2.9833055555555554,0.53402,0.621685888888889,,,16.11988888888889,,9.0,2015-07-16
-0.050980159934249744,-0.041852527023952195,-0.06399909177191124,0.003579965457685665,,7.450706666666667,8.314023333333333,14.071603333333334,3.838094666666667,8.086983333333334,6.719616666666667,5.320730666666666,10.732476666666665,2.506908181818182,2.288253,11.629019333333334,5.5937995238095235,13.403431000000001,4.034723,10.727913333333333,11.099526666666668,6.058431266666668,7.368642333333333,5.612819906896552,4.252738,4.101738666666667,1.9346420000000002,1.9619446666666667,2.8402426666666667,18.983666666666668,125.52445833333334,30.0,2015-07-17
-0.05560554882929961,-0.04344873462109867,-0.07085099764944125,0.015497656057241549,,33.7264220967742,20.629251612903225,35.94724516129032,15.029348,21.510306451612905,17.657832258064516,13.032641612903225,20.922687096774194,20.962170967741937,9.818492258064515,27.502840322580646,47.366741935483866,30.38455967741935,12.40334629032258,20.945690322580642,11.222183870967742,36.134474193548385,13.012486354838709,15.201627419354839,9.17001870967742,7.676242666666666,3.4684951612903223,6.480831290322581,6.794287566666667,24.49216129032258,242.8636806451613,31.0,2015-07-18
-0.06727928058735326,-0.048903071063517795,-0.07475203691788211,0.013711324944485565,,33.89034419354838,37.41472258064517,47.586664516129034,16.052598387096772,21.02485806451613,16.537351612903223,15.316522580645161,25.11516129032258,32.5839935483871,12.176233443333334,31.829261290322584,44.239612903225805,33.95453548387097,13.530245161290322,25.139603225806454,10.369041935483871,27.072093548387098,13.175787419354839,13.489635161290323,9.757048387096772,4.845846612903225,4.465894838709678,6.224341612903226,5.834554193548387,22.997709677419355,341.2340967741936,31.0,2015-07-19
-0.08372748507794747,-0.05560554882929961,-0.08372748507794747,0.01162102146558105,,33.540391935483875,22.80076451612903,31.679238709677417,12.91932129032258,18.95670322580645,17.269380645161288,11.57751935483871,17.386848387096773,19.39772064516129,15.496658064516128,36.049009677419356,27.645359032258064,36.57521612903226,12.651059677419356,17.400816129032258,5.728988571428572,21.52417483870968,13.003899290322579,15.356568633333334,8.652658064516128,4.709022580645161,4.691377419354839,6.508202166666667,4.389275806451613,23.172516129032257,284.139255483871,31.0,2015-07-20
-0.101071953278053,-0.06399909177191124,-0.08891644606519956,0.014891685171477917,17.7340308,36.23523664516129,13.821888387096774,33.28625483870968,15.311372580645163,16.539767096774195,16.84980193548387,13.07309258064516,17.282407419354836,21.20919424137931,17.040765532,38.87839870967742,30.896938387096775,41.04410903225807,13.877786774193549,17.27743870967742,6.931168555555555,23.03319064516129,14.253294933333335,15.342168333333332,8.793124193548389,5.300510733333334,4.35300129032258,7.067190676666667,3.803308366666667,19.59090322580645,343.025064516129,31.0,2015-07-21
-0.12541785640150008,-0.07085099764944125,-0.101071953278053,0.018533432025660004,16.437925763333332,42.17760883333334,12.982026451612903,29.651583,16.536294333333334,18.36516633333333,16.603725806451614,14.068372258064516,17.486437777777777,21.09032683870968,15.433252899999998,37.268304838709675,34.699612068965514,47.91601935483871,16.061270566666668,17.487434814814815,7.13876491724138,24.817220000000002,14.935139599999998,16.073847666666666,8.891902222222223,7.433294,4.960291799999999,7.246073546666667,3.7524311333333333,20.354741935483872,353.9020129032258,31.0,2015-07-22
