	qt = 0.05	qt = 0.5	qt = 0.95
0	0.33760309935496385	0.35143794241973536	0.36574119649277387
1	0.3525605266254323	0.37408057944745926	0.3957458940050446
2	0.31120419643703323	0.3259473166411725	0.34049024148028173
3	0.3162745267784643	0.337882172529293	0.3588213011730888
4	0.272563723426652	0.28751036250745626	0.3015870003942602
5	0.2334835863273356	0.2463655131147594	0.2577915717461162
6	0.2290193445894258	0.24320455408388736	0.25621983122096836
7	0.22181293986985662	0.23993988983154652	0.2580804121860899
8	0.18836599893317457	0.204744068733996	0.22147730377407998
9	0.1207501015003922	0.13336181095406366	0.14535220195805193
10	0.1438358131755896	0.1591332610424619	0.17512562610461965
11	0.1335554238501546	0.1511525377318761	0.17113461626132287
12	0.11386213307551078	0.13158240613154254	0.15288542996263188
13	0.0949617016017116	0.11279812880712892	0.13504957109683433
14	0.07222163447154203	0.08910953694201668	0.11042425843404699
15	0.05501956104946499	0.07087395561976603	0.09086342724738201
16	0.007878169585573285	0.01221249524269382	0.01741806378963616
17	0.03254062904753762	0.04385968217376776	0.056281025183501525
18	0.03269966831721871	0.04496449900314236	0.058391770357404595
19	0.039301598469464266	0.05369239425898609	0.07162549939810589
20	0.033575577761821594	0.04953856246762007	0.06926190297083953
21	0.024234050204612712	0.0402655421398224	0.0604151418882529
22	0.01565778580928827	0.030942628906542886	0.05018745303771821
23	0.011057320340043952	0.02795649125604446	0.04884147083386094
24	0.0019040106644294473	0.008704947546623609	0.017747791962188765
25	0.00857548100700839	0.022161174616238004	0.03911096398263091
26	0.000702849544072736	0.0027685438755368514	0.005701733672478177
27	0.009616112904132963	0.019426563829615502	0.03249247362437472
28	0.014814382306844542	0.026235208652407385	0.041304411086344826
29	0.014221709740485268	0.02808899117865627	0.045496839616411815
30	0.007882457078624125	0.01901688544555969	0.03327862920942838
31	0.0011442541783375634	0.003394922798919851	0.006565416996768569
32	0.03786198047935186	0.049839422739776054	0.0627049893958029
33	0.040561837530969085	0.05376025840851587	0.06806223158913843
34	0.0358437475450788	0.049105756403604234	0.06437584053780787
35	0.02567782872926422	0.03737563327113988	0.05102494299317075
36	0.022635212090633502	0.03455445903245219	0.04869207374029042
37	0.016931263328372022	0.027688171212978792	0.0409113856475122
38	0.003003017389817679	0.005716687484915953	0.009409727725204325
39	0.01209048547875563	0.015184473441573025	0.01877896911417489
40	0.057905145535028	0.06699085080726402	0.07674488959980313
41	0.08800817353283016	0.09973799654806936	0.11113469307949062
42	0.07205381672436598	0.08300259413099867	0.09402230819996879
43	0.07605922371950374	0.08756976116666393	0.09893067561885079
44	0.059899843150804793	0.07060837089412356	0.08120505598947073
45	0.05018567005176414	0.05991167590575988	0.06996063473676738
46	0.15759451551652146	0.16974802085834872	0.18115784790103523
47	0.0590976285489149	0.0675012275607798	0.07710664303438408
48	0.07236281736688138	0.08209398609178603	0.09286311280037055
49	0.11785224541540149	0.1295620648365684	0.14136800556550796
50	0.09152656811330594	0.10256784195551857	0.114363697218034
51	0.07940816470400248	0.09004132736549196	0.10155962318660398
52	0.07693431679230449	0.08749731507313871	0.09871251330233821
53	0.07385786545911648	0.08501099732469358	0.0965440382392913
54	0.025756208536758758	0.031076541639057084	0.03715448941369406
55	0.05953250977693764	0.06793596708127934	0.0775477983446265
56	0.06394146381457852	0.07296522930608375	0.08318699519684354
57	0.10551470474068497	0.11758491520957026	0.12996889474764864
58	0.09708126673156775	0.10910460811344327	0.12150568388877343
59	0.08483278728558712	0.09634250152673444	0.10854507398800799
60	0.031890000732091806	0.037827089688024285	0.04463676592126542
61	0.05218620509419374	0.060920947867395256	0.07036235743831708
62	0.01599580223932155	0.019345720580763795	0.023208700680302764
63	0.02402224065084604	0.02801904112449318	0.03249212226422572
64	0.03315055038413717	0.03782433967312897	0.04379238151737025
65	0.0462094115129553	0.05246642971789896	0.06029628633288669
66	0.04156205426563852	0.04751662530619556	0.054894554297577385
67	0.039246649459027755	0.04536300666627406	0.053066241594103024
68	0.04713729080856812	0.054580235881139014	0.06364077706774703
69	0.04905899837484539	0.056936499855123404	0.0664724958174147
70	0.03895704141798695	0.046163278162000616	0.05478196564157548
71	0.03142153506921872	0.03787379208365364	0.04552601225073266
72	0.029240446025479785	0.035314747906527444	0.04251861604964942
73	0.029893016559770093	0.036136163455224336	0.04354573961115549
74	0.2095374053658574	0.23161316214725625	0.2555272284778173
75	0.05249044864713625	0.0631468897400411	0.07557444424480142
76	0.13773314513435778	0.15797403714362876	0.18013616693848153
77	0.037342123304098244	0.04514946295626151	0.05429261267239316
78	0.03594796618219156	0.04350097899206624	0.05241674088585612
79	0.07981741229444404	0.09507386580060848	0.1121593731535089
80	0.028441743619310927	0.03462189669176073	0.04198362877843512
81	0.01751681156706221	0.02143827791999901	0.026210067411659075
82	0.05296747338816727	0.06402848834313712	0.0768819307863924
83	0.18685713719633124	0.211160422337336	0.23665105123673927
84	0.018238089228005135	0.022392387943748995	0.027438953778226742
85	0.05686123141310553	0.06869561370488625	0.08242095669333338
86	0.04805142726066196	0.058347672989927636	0.07056361908968169
87	0.023399942144519563	0.028671086181139623	0.03504804612666364
88	0.16597710813784222	0.18962756709131362	0.21469688008381727
89	0.06863744456514098	0.0826050689436469	0.09883066052721523
90	0.03435671178925565	0.041939951794125185	0.05096422691958503
91	0.020635949198061714	0.025325807225704218	0.031014885954171335
92	0.06866080272062258	0.08265402902393393	0.09887971706728103
93	0.05798971247575339	0.07001729468400178	0.08395447426789615
94	0.054896101280409955	0.06638203455736766	0.07968453229943223
95	0.050945223268004144	0.0617318786970099	0.07426324958642758
96	0.037116317696493074	0.04527338972850985	0.054929832617686955
97	0.02582833722350763	0.03162411155627691	0.03862292516557823
98	0.03426852603866063	0.04185727593780035	0.05090730694557302
99	0.031472362292221	0.03844417361740775	0.046858717025208066
100	0.03470420553326959	0.042381376044598275	0.05153418138572996
101	0.04037196231987423	0.04916931119439079	0.05962345957092206
102	0.0414428746326731	0.05047966117263877	0.06111211891567288
103	0.17292964798388924	0.1969529381613918	0.22227305012955417
104	0.0532342749513722	0.06449509104953054	0.07754706644596802
105	0.012800755771513444	0.01576571140861923	0.019381701441084826
106	0.0559306841366639	0.06769396765074982	0.08128951356489958
107	0.06945418628797886	0.08362480370392901	0.09969824026812678
108	0.015690289164798456	0.01930466136416848	0.02369208048527899
109	0.04858500617346103	0.05905641592629665	0.07116866371547113
110	0.053784252494127674	0.06517624992769958	0.0783864709478024
111	0.0708957668209089	0.08532950588425425	0.10169361361422893
112	0.3253042993071418	0.34567659037304876	0.36589606082190756
113	0.12701073454396639	0.14869476970431922	0.17219285093258774
114	0.049148173130939776	0.05974229190561993	0.07197339864149613
115	0.12915573295277286	0.15102434516762625	0.1747344223850598
116	0.05750563203638796	0.06957763437708639	0.08349893456270295
117	0.0691671886759842	0.08330955640882975	0.09937096651449957
118	0.19199781779348174	0.21670016513296292	0.24275135204752338
119	0.039107154384357336	0.04772804437126105	0.0579233542253263
120	0.03558040206519175	0.0434436394394548	0.05285919598039117
121	0.18137297415637385	0.20574875129987613	0.231655197021958
122	0.3318133399769512	0.35208323955899634	0.3722172413059065
123	0.3203461011398482	0.3405480148098132	0.3612186355801509
124	0.1403228087233278	0.16349810539175907	0.1881449105367113
125	0.13099752003186943	0.15305898120551953	0.1768979400533745
126	0.12480648499694594	0.14634106475484748	0.1697109340717502
127	0.18874594128317937	0.21344445212854513	0.23952211298327983
128	0.32667602248733035	0.34706263797918224	0.367101610690365
129	0.3960331100422791	0.41407166053263333	0.4335199358201035
130	0.4224861432342302	0.4402330448756383	0.459150254008129
131	0.3878995469874232	0.40611215498978837	0.42606531050402263
132	0.4050020912181786	0.423146740538479	0.4429459227487002
133	0.4237812986701454	0.4415739151149861	0.46045713644112923
134	0.30772376772289883	0.3284726116357573	0.34954091470246107
135	0.4079532519688127	0.42628755151284864	0.44566935358322457
136	0.4313701774348322	0.4488967873425521	0.46790995799643187
137	0.45374970080034654	0.472046620002079	0.4918875358791822
138	0.42875575174977126	0.44621373801375325	0.4652422779471454
139	0.1565733831452502	0.18067804698285497	0.2057325876287512
140	0.053213369523612906	0.06450933115266408	0.07760663425666764
141	0.12623188893051543	0.14784348889519788	0.1713033779802475
142	0.29336620367160604	0.31508960954402243	0.3369210814722806
143	0.34592471916295586	0.3656982611366596	0.38531128795072084
144	0.4256245209866593	0.4431486862121201	0.46202463723636716
145	0.4290935753847349	0.4466033689609029	0.46566362842885517
146	0.45051414845586096	0.4688748627856645	0.48827568083670453
147	0.4198922849905082	0.437728293082574	0.456626443039043
148	0.24493577180878143	0.2689626314786683	0.2934080896713186
149	0.17317263702182029	0.19728251324341028	0.22270372896803844
150	0.1219016117485201	0.14304903943946928	0.166142465904657
151	0.3383293101821197	0.3587082143571999	0.37848702962789854
152	0.045443711242821754	0.055299414657842785	0.06677834240866289
153	0.04513130280389498	0.05492351672570126	0.06634650612989594
154	0.26689228554086286	0.2904569474008305	0.3134645684426522
155	0.24476338270796286	0.26875457270898906	0.2932508906619688
156	0.04020256791717562	0.04902957843614841	0.05950796417393705
157	0.035783790815423905	0.04369619683738857	0.05315034775346596
158	0.36969873385366003	0.3877263674235658	0.40767007479408685
159	0.046944053711538106	0.05711940399915623	0.0689208838038756
160	0.07060513226769656	0.08500128781489243	0.10131833413644954
161	0.14856434851537798	0.17209910275105378	0.1970083771981355
162	0.05383861935072038	0.06526446771360346	0.07850367702125058
163	0.03315095366545923	0.04049828821803941	0.04935971528697413
164	0.025255775461604884	0.030980370918857233	0.03789216174179486
165	0.27958718718501135	0.30244614705956757	0.3250452250170721
