qt=0.05,qt=0.5,qt=0.95,observed,date
0.1665099017727263,0.1698611968936827,0.17350636930533017,0.2543,2015-10-01
0.21134163818843535,0.2155811888577739,0.22017052096699313,0.3142,2015-10-02
0.1825360382801346,0.1861761889511001,0.19022302634030266,0.281,2015-10-03
0.22041428055999873,0.22483449913557846,0.2296166035006575,0.2534,2015-10-04
0.17912187079569813,0.18272307641096763,0.18658857304249007,0.2079,2015-10-05
0.15566478964170258,0.15883056319940825,0.16222896699483857,0.1731,2015-10-06
0.1777199848079831,0.18128990239430448,0.18514044792029669,0.3836,2015-10-07
0.2127040984806131,0.21697091991718495,0.22158917203879125,0.2998,2015-10-08
0.19824700574340715,0.20220906855663195,0.20652187671888317,0.1743,2015-10-09
0.1253981220611232,0.12795694762865645,0.1307028036216788,0.1197,2015-10-10
0.18579739897939998,0.1895283357359261,0.19355658636556933,0.1814,2015-10-11
0.21475055772329849,0.21906226524268704,0.22366702598476296,0.1182,2015-10-12
0.22186457624402342,0.22638917029268082,0.23114033942566434,0.1506,2015-10-13
0.23585326116897026,0.24062016032055927,0.24572044091374431,0.2572,2015-10-14
0.2193102486369653,0.2237087039627083,0.22845570118742128,0.1959,2015-10-15
0.20751301756939686,0.21166445963871355,0.21616649894430354,0.1814,2015-10-16
,,,0.0,2015-10-17
0.11979803531061305,0.12224341274075994,0.12486810578933576,0.0,2015-10-18
0.1345462033320975,0.13728993250647117,0.14023569007625208,0.0,2015-10-19
0.18456619621246764,0.18824224042522028,0.1923059945789512,0.1598,2015-10-20
0.2062659601893966,0.21039952829638695,0.2149173861357413,0.156,2015-10-21
0.20497447243483505,0.20908179458589307,0.21359167150225808,0.1814,2015-10-22
0.1915800250813291,0.19540385726592865,0.19960818038423717,0.2264,2015-10-23
0.21865443196995235,0.2230302839130266,0.22789129655915633,0.2186,2015-10-24
0.09902676376994571,0.10105318171071993,0.1032225821276023,0.0,2015-10-25
0.16935437522268124,0.1727336533478645,0.1764763393561317,0.0773,2015-10-26
,,,0.0,2015-10-27
0.1295126498818548,0.13215378235233904,0.13499097418961578,0.1402,2015-10-28
0.14675835380985533,0.14972381959455228,0.1529391535552605,0.0636,2015-10-29
0.17116568991532072,0.17458783299922592,0.17835807757319214,0.0623,2015-10-30
0.14091016438739926,0.14377935159299995,0.14686280977830274,0.1478,2015-10-31
,,,0.0103,2015-11-01
0.13150371372107564,0.13417756391745841,0.13705746048902265,0.2875,2015-11-02
0.15488841330035946,0.15797260210447528,0.16142676058858463,0.1954,2015-11-03
0.16291378986911126,0.16615969705049732,0.1698173499527292,0.2371,2015-11-04
0.14246437539363335,0.1453258176100664,0.1484561833825552,0.0971,2015-11-05
0.1482154704082603,0.15118864684588054,0.15445656320434237,0.0455,2015-11-06
0.1372420955782236,0.14002027199248288,0.1430280133250613,0.1141,2015-11-07
,,,0.0,2015-11-08
,,,0.0,2015-11-09
0.07629981959634036,0.07786633490123405,0.0795370009171662,0.2096,2015-11-10
0.11035924388446108,0.11261613930148963,0.11503268147104805,0.0795,2015-11-11
0.09940237002398189,0.10143754615912229,0.10361428413304091,0.1271,2015-11-12
0.11103853506249153,0.11330853232010323,0.1157403681198467,0.2698,2015-11-13
0.0997262157454817,0.10176776515900061,0.10395174099924882,0.1168,2015-11-14
0.09692266044325945,0.09890826631832841,0.1010302781541902,0.1622,2015-11-15
0.13376377543305762,0.13645485273646385,0.13939267079137838,0.1782,2015-11-16
,,,0.0034,2015-11-17
0.07267605374017709,0.07416828905014514,0.07575973697572268,0.0687,2015-11-18
0.11000243115086711,0.11225136184509843,0.11466063212765136,0.1031,2015-11-19
0.09334423298798634,0.0952560454029521,0.0973004468651225,0.1323,2015-11-20
0.08914911166395581,0.09097609096123498,0.09292859521570719,0.1125,2015-11-21
0.09370376853769143,0.09562322197655843,0.09767538722984631,0.1821,2015-11-22
0.08674938160457876,0.08835729082209329,0.09044931079941601,0.1947,2015-11-23
,,,0.047,2015-11-24
0.06560483441280733,0.06695355823283014,0.06838992446835969,0.1145,2015-11-25
0.06571862944625466,0.06700879286881627,0.06857034828303389,0.1226,2015-11-26
0.0980115560829873,0.09988083585638644,0.10227909662513072,0.0473,2015-11-27
0.09546049864056814,0.09729231039768153,0.09961968598602827,0.0,2015-11-28
0.08814868505889539,0.08982700486161369,0.09198615724037704,0.0,2015-11-29
,,,0.067,2015-11-30
