PLC,gs
0.0018774673436444027,0.9900367156947426
0.007510298256685485,0.9607334069190077
0.020420076521792153,0.8967879415143508
0.027531772996900884,0.8633889690954751
0.03123540717109615,0.8464882162524896
0.0032060947155523115,0.983045738926675
0.005324381490603786,0.9720011711708791
0.026553042324819844,0.8679109677474612
0.002484581639439249,0.9868360828837467
0.0008165183931498306,0.9956547252593495
0.01519101945586108,0.9221621444672422
0.00127338034220529,0.9932316403515483
0.001500580228364306,0.9920288127396425
0.005136093012722647,0.97297787163616
0.00944792531736613,0.9508542018958335
0.0010036742494476468,0.994661385599792
0.0025033814016394715,0.9867371373297742
0.0089499488055791,0.9533834992238779
0.010031708494627799,0.9478975780556029
0.0025297043536724384,0.9865986128513927
0.01580114062881136,0.9191650940358859
0.018347572256201258,0.9067606984536025
0.0004812375016043471,0.9974367151285486
0.013241839235504798,0.9318022309446432
0.003178909941403074,0.9831882864791135
0.01876085892196786,0.904763224583747
0.0017350044956058375,0.9907892574815089
0.025397373689160032,0.8732807953484238
0.02836222776696232,0.8595704211631796
0.023953112720702826,0.8800380319281477
0.029690491950011253,0.8534977515546267
0.006524110838247274,0.9658007362492415
0.0016990531722669193,0.9909792556727033
0.0171646315361239,0.9125022959994717
0.008084701856715499,0.957794146016683
0.007893796926879889,0.9587700251920732
0.009568770034741162,0.9502414206378602
0.008939024511346105,0.9534390603098026
0.0032258714410636487,0.9829420495402106
0.02112011283437749,0.8934441170626763
0.017653527427354373,0.9101249885534681
0.015850718357970445,0.9189219832726724
0.01681739825245859,0.9141945041050044
0.011694172578011877,0.9395278851770806
0.0041782872050217,0.9779613924594537
0.007844313015308512,0.9590231413828243
0.020459847918557393,0.8965976346921078
0.004404647124157072,0.9767813414303557
0.0003848145889346988,0.9979497821488565
0.015455349081639811,0.9208625073167062
0.014915696854212915,0.9235177708642418
0.011304370241694665,0.9414837272967497
0.03296814538247695,0.8386945678526522
0.05224624515827277,0.7566503638627857
0.06296262747258623,0.7145450778376607
0.05718191901710911,0.7369601597048444
0.06021002481361145,0.7251327419584767
0.10091816371664422,0.5832793254596887
0.13479260917364996,0.48649048467536
0.1590158654779292,0.4272046969079394
0.1912549639555553,0.35924262182246075
0.283423942726026,0.21834720686880027
0.4682484344306873,0.07876628114829735
0.5875580628464318,0.03948102006187771
0.9412264997916906,0.0018236564682793143
0.09053167750597527,0.6166140275303473
