qt=0.05,qt=0.5,qt=0.95,vn
0.39282212097345787,0.4017538757057698,0.412779110395176,0.26198666666666665
0.467734997765959,0.4794912969026244,0.4924094384385227,0.3527422222222223
0.5281572857024559,0.5432834182782772,0.5593005800983486,0.4779444444444445
0.5578085168211877,0.5738298656825465,0.5908433101082217,0.5506044444444445
0.5323485072858004,0.5437655168256716,0.556597295200597,0.5524466666666666
0.39286949481868516,0.40106113762837614,0.4108830009033838,0.33236777777777776
0.3260337375691156,0.3350096366972007,0.34556863361137263,0.2980988888888889
0.5343335736607036,0.5484672497336452,0.5635337533049427,0.5077055555555555
0.25612557956480575,0.2654482830391033,0.2764719222715407,0.24765111111111116
0.5070757210099723,0.5168837011086116,0.5277525233683695,0.5513799999999999
0.38785684141541593,0.3961852417847945,0.40630189415945483,0.38371
0.298521553255946,0.3075710442513726,0.3183684394614501,0.2352343333333333
0.42122853048071335,0.42932025641313537,0.4390145557242706,0.4975877777777778
0.45667637604064887,0.4641625617947869,0.47272331011381286,0.4301533333333333
0.29823032370686,0.307726348668619,0.31872765086932126,0.3447422222222222
0.37934935259638747,0.3882007325331954,0.3980745388436684,0.41648
0.49731085924867674,0.5076220766754261,0.5189251917764561,0.4617566666666666
0.4708684920938376,0.47839212443731205,0.48756650490272085,0.5995677777777778
0.37144724388968425,0.38001813560755965,0.3902080396455502,0.3282044444444445
0.528200944085305,0.5412291945207309,0.5552301223960853,0.6182555555555554
0.39008695985406155,0.398323472172739,0.40822638480159945,0.3694400000000001
0.3126816073727223,0.32165066026654665,0.33239979965742633,0.3590022222222222
0.3860714509731109,0.3949065352927693,0.40459419407861513,0.4395177777777777
0.3425021891634344,0.35143142288988355,0.36195488063349174,0.35195666666666664
0.5105210892899621,0.5202352178411391,0.5307610205187628,0.5307666666666666
0.33002740691582905,0.33896298552676785,0.3495528072180363,0.4083833333333333
0.5270948307655868,0.53820850872076,0.5504229079558441,0.5624644444444445
0.5482883127907594,0.5622939320722118,0.5773953548680582,0.5438399999999999
0.5380149158802809,0.550264166300416,0.5637293835847355,0.6150566666666667
0.5447478326534297,0.5586919258047784,0.5732816805266246,0.58326
0.5213457404118099,0.5326225395897086,0.5448154168401318,0.6634133333333334
0.47375330185999576,0.4816171426098403,0.4911724735376862,0.6247622222222222
0.47310492885180677,0.4802456242257719,0.48870670792776544,0.7382133333333333
0.451247010945788,0.4603125557553225,0.4690654015724416,0.5845266666666666
0.45503727453776616,0.46485509242217044,0.4742407024657377,0.5292733333333334
0.4387103985947117,0.4472367388982261,0.4578515867107009,0.5729866666666665
0.5302369471149824,0.5416652695431573,0.5546422781075929,0.6020422222222224
0.505520151862215,0.5152747321855452,0.525660767604872,0.6182111111111112
0.5008331830349778,0.509908933002365,0.5198521354984763,0.6084622222222222
0.4864217274190842,0.4964267064269165,0.506270807622018,0.5517711111111111
