qt=0.05,qt=0.5,qt=0.95,date,ps
0.00045116959870257056,0.0008048891031996179,0.001444155607365987,2015-07-03,-0.014668880801776942
0.000454393396103647,0.0008264549027337212,0.0015175497275592064,2015-07-04,-0.015869577242385448
0.0003270926694482107,0.0006041379320094683,0.001121607466899801,2015-07-05,-0.01710911758050055
0.0003687838856997754,0.000698846464501579,0.0013076455914320649,2015-07-06,-0.018605015736864704
0.00024125115188664145,0.00041122173037196074,0.0007191176257080485,2015-07-07,-0.018436889599585615
0.0013162253956103432,0.002285470921089962,0.0039107241604358686,2015-07-08,-0.01944161633536281
0.0008944267461839161,0.001590941196502576,0.002776956071756386,2015-07-09,-0.0208559935017
0.0008726628905258719,0.0015965750835447777,0.002855345931391296,2015-07-10,-0.022948657356271697
0.0007205326136205297,0.0013664881652241717,0.002500394924799613,2015-07-11,-0.02537554026222348
0.0004714979029590911,0.0008748099259785137,0.0015926153574690348,2015-07-12,-0.02815032757843796
2.6567764864144634e-05,4.0209723099565205e-05,6.198553952490011e-05,2015-07-13,-0.03118000204774913
4.060461414160286e-05,6.302932082539493e-05,0.00010019604694130477,2015-07-14,-0.03269707320204733
0.0007037995779416293,0.0012111506381080885,0.0021122235236975453,2015-07-15,-0.03698661542040388
5.31970051399451e-06,7.201637054585962e-06,9.592517709252732e-06,2015-07-17,-0.045377799043735
0.00018267026078345872,0.00032342690774983334,0.0005746666147168376,2015-07-18,-0.048471313807399496
0.0007835646257614545,0.0013828112739675085,0.002417350613656601,2015-07-19,-0.05591232766687071
0.00029520498562875854,0.0005235146954968003,0.0009260957099227154,2015-07-20,-0.06656462283794223
0.0010055072664753532,0.0017200969694337422,0.0029633178364036595,2015-07-21,-0.077183976631993
0.0027719753475795817,0.004556429724265299,0.007516643617462749,2015-07-22,-0.09562219493659277
0.0025041680914376888,0.004266027675686977,0.007186156088224436,2015-07-23,-0.11147522724048248
0.002067797323463592,0.0036702759736902445,0.006186449631000037,2015-07-24,-0.13852649058622105
0.0019740737858867084,0.003406018781456099,0.005743095051116995,2015-07-25,-0.144979563741746
0.003311729611931547,0.005972367420964059,0.010105341447163673,2015-07-26,-0.1796594827661844
0.003966630828166161,0.007325798884225444,0.01257400843610581,2015-07-27,-0.22566773782025928
0.0040649634066028135,0.007367502728079553,0.01253238298022456,2015-07-28,-0.24645507426058944
0.00621941740146073,0.010416283557971072,0.017232138536243745,2015-07-29,-0.30474367025118576
0.008648346692254557,0.013929864245294913,0.02285036279616873,2015-07-30,-0.44004369708936397
0.00913099879385177,0.014667796985111739,0.024098525296554235,2015-07-31,-0.4488490671993363
0.012961642976128703,0.02077247487195398,0.03448682297642619,2015-08-01,-0.5701581587439054
1.4542877507504012e-05,1.8897895694714435e-05,2.550220587819989e-05,2015-08-02,-0.1769714658090985
0.0004109800759388296,0.0007078432906323106,0.0012333241502107844,2015-08-03,-0.06381868518349613
0.00046684238043122393,0.0007971387987630741,0.001391303637781461,2015-08-04,-0.06810252505257568
0.001456579549948798,0.002448319119131212,0.004120415971104752,2015-08-05,-0.07477445198477436
0.0012414671449397594,0.0021013114835331933,0.003554703729348338,2015-08-06,-0.08649071518959316
0.0016245066744026736,0.002759099990566432,0.004627600693611895,2015-08-07,-0.10113307347265241
0.000804082233220573,0.0013807550457574276,0.002365854793342026,2015-08-08,-0.125051986148558
0.001585932071787761,0.002740338550674396,0.004603028617243375,2015-08-09,-0.1530925140772635
0.0006033953225261705,0.0010009111196687052,0.0017103696482714747,2015-08-10,-0.1779437432469334
0.0020156975659456175,0.0032594923691246854,0.005329338211788109,2015-08-11,-0.22072534933175464
0.0055938501337736675,0.008854140057894571,0.014386170787379075,2015-08-12,-0.29785797260413627
0.00559590632485257,0.008996938748962093,0.014630784536015498,2015-08-13,-0.4088315076231408
0.007586942176709321,0.012659587336814394,0.02103147489328179,2015-08-14,-0.43366248187722106
0.010583702051403996,0.01796848847427271,0.0303622957991867,2015-08-15,-0.5300112600711884
0.014562864018354873,0.024395073999814162,0.0415213924075974,2015-08-16,-0.6707144978176274
0.023577749854347598,0.03920947196808512,0.06661732441845707,2015-08-17,-0.8434906874630606
0.0,0.043563523723056045,0.09106366311258424,2015-08-18,-0.9621794008558673
0.0,0.0,0.0,2015-08-19,-1.2735105029972273
0.0,0.0,0.0,2015-08-20,-1.3473031371741424
0.012208558000095638,0.01945835526264052,0.03194805563925497,2015-08-21,-0.5147591038902727
0.016323451957512232,0.026699256073028286,0.04479921320111141,2015-08-22,-0.682622545554206
0.0001535158349922206,0.0002442518826356832,0.00040370781847999326,2015-08-23,-0.10727728263357346
1.587310160721044e-05,2.370472535493327e-05,3.4748713043444364e-05,2015-08-24,-0.016494854697051947
5.5748915876644955e-06,7.862649503665275e-06,1.070716453279944e-05,2015-08-25,-0.0164919869288195
1.9824646075598564e-05,2.9928880131359068e-05,4.450503027652723e-05,2015-08-26,-0.01822777601583994
6.372708625398958e-05,0.00010194067583390893,0.00016612302678494813,2015-08-27,-0.020328621773118685
0.00018985445473621135,0.00032588158507219564,0.0005804783799740402,2015-08-28,-0.022504283239596856
3.2055454733255456e-05,4.9580560759851554e-05,7.722859615399055e-05,2015-08-29,-0.021680556497771425
0.0001448032364860782,0.00024546085284560054,0.00043453774793619033,2015-08-30,-0.022310392892882714
0.00012999277510852088,0.00022677272876304018,0.0004009689593694244,2015-08-31,-0.02371728933994157
0.00020646511193966652,0.0003949963657517571,0.0007352657269878575,2015-09-01,-0.026082600991516408
2.8171303110553694e-05,4.3934994998800545e-05,6.982086709303642e-05,2015-09-02,-0.028710756316193256
2.197308841670918e-06,2.948060820592799e-06,3.803567483200643e-06,2015-09-03,-0.018067860465089472
1.0265768255103591e-05,1.5202293298050006e-05,2.181001623277265e-05,2015-09-04,-0.016324540381491583
1.2129244825406906e-05,1.8094971804310624e-05,2.6365956366261418e-05,2015-09-05,-0.017450908964019223
0.00028299745513382386,0.0005869521279926587,0.0011320328739244268,2015-09-06,-0.018916382232064204
6.722774873707145e-06,9.63189006030757e-06,1.3327128497948863e-05,2015-09-07,-0.019756418398211538
0.0011703610785530022,0.002060492445188258,0.0035457920256516014,2015-09-09,-0.013937073084143273
2.909510006445795e-05,4.5136756062024046e-05,6.95225968971029e-05,2015-09-10,-0.016315371555315157
0.00010269325562442674,0.00016993714085932577,0.00028553987483543534,2015-09-11,-0.01765197820231084
0.0005256491907589292,0.0009058688480978057,0.0016065780618532833,2015-09-12,-0.01858218597003894
0.0005251886487201462,0.0009095179226034688,0.001603037212442956,2015-09-13,-0.020854594935740836
0.0008328659641922743,0.0015005232193614423,0.0026275590757290053,2015-09-14,-0.02174358463942068
0.0004819088460644255,0.0009307261889710235,0.0017324499185048215,2015-09-15,-0.022693321504716965
0.0007294734518013882,0.001354483304447531,0.0024492380215449723,2015-09-16,-0.023681649926575853
0.0005587237887434013,0.0010932847738879302,0.0020181523745856377,2015-09-17,-0.024931464283568537
