	qt = 0.05	qt = 0.5	qt = 0.95
0	0.02153949381376558	0.14553945897771997	0.4559257279278077
1	0.02519619022928825	0.16391421714170945	0.486431965129536
2	0.020930434728753635	0.13932698017646789	0.4169414605401244
3	0.024110708837873796	0.14549385596405945	0.42821673566575147
4	0.019298652650008675	0.11673919375158491	0.34376018406606146
5	0.015845132749376933	0.093380092573253	0.2969614124687481
6	0.015405801713979508	0.09330708427237297	0.292807029209275
7	0.013476254098185527	0.09106479128223453	0.3170947436030872
8	0.00853933639779711	0.07417239882093957	0.27777537945826014
9	0.003417829383668983	0.04533392871365076	0.18937807552307628
10	0.004585498821515907	0.05455956799541056	0.24229638395113545
11	0.004063824706880322	0.052988332841039966	0.24888033510517082
12	0.0022526972531255237	0.04641539625757049	0.24164710226599737
13	0.0013268798874160705	0.03891536498985254	0.23049383578653995
14	0.000627496303128166	0.03126844701525324	0.19711664917102023
15	0.0003045458971627465	0.02527731213098973	0.1742707377006567
16	3.144322366351803e-05	0.004771565692904645	0.057876864824702286
17	0.003575252661002795	0.02015493860377828	0.11028595389060866
18	0.0037407618332714206	0.020268995111920915	0.11336406431591001
19	0.0048070015919040076	0.024205498300722064	0.14393265339524614
20	0.003967042928413763	0.021504290477796055	0.1418257800723314
21	0.0027802011856372603	0.01742320553389125	0.1322744612455296
22	0.0017994000447123545	0.014065237270171314	0.11745357475109072
23	0.0013330314707222	0.013339766827177774	0.12180128633412293
24	0.0003069774422758424	0.004595112616690076	0.06220893385329107
25	0.00262581979714951	0.013677395989481686	0.09753539767921166
26	0.0002596410285201427	0.002113864220105296	0.02679389193509493
27	0.0027849057181461244	0.014088582720227005	0.08078875721784053
28	0.0039057921530999706	0.018809870169485945	0.09182845329503526
29	0.004323546519454749	0.019285706914400163	0.0952143085029636
30	0.0027623167671476673	0.012724615827911796	0.08092508974947209
31	0.00041706934403468957	0.0026093465747719625	0.025111564762249333
32	0.006272278452609714	0.03215553064828843	0.10916329458508453
33	0.007149992991034053	0.03334855430481093	0.11984924144084645
34	0.006382152354212839	0.029433581609518863	0.11047886268984793
35	0.004996305665152722	0.021356467936480744	0.0912801087892358
36	0.004347237971912507	0.018743343303675407	0.08932888588364618
37	0.0033324447818725437	0.014726933746148313	0.07874231143236049
38	0.0005904056858564441	0.0033395402859024573	0.025695285895420614
39	0.0011537138075725182	0.007618763423565081	0.048503310091273615
40	0.004868725610339731	0.030886685409706897	0.12833389665243794
41	0.008163322191489497	0.04787098492811413	0.17484339619058673
42	0.006860911185911972	0.03913968491836136	0.14604587882176018
43	0.007315570286323646	0.041087658364742694	0.14317796563312782
44	0.006118696974780364	0.03168293395750388	0.11531747572860512
45	0.005183528147632989	0.02624302319936924	0.10120101612120072
46	0.012501329841880812	0.07566823115806953	0.24671315615512304
47	0.004282336502372528	0.02672601122961401	0.12056449491332656
48	0.005454772128461153	0.032486902034857774	0.13141655290297652
49	0.00973442634190583	0.053953809360964514	0.1839452865807401
50	0.007644793135812251	0.04053489358436736	0.14566481167034465
51	0.006676884694825413	0.03430721123423572	0.1306152277924789
52	0.006711583551976434	0.03274035563145487	0.12601680615984137
53	0.006565252663382399	0.03236049213294398	0.12207530061241766
54	0.0019852652665538774	0.010607329631506898	0.05823854489693704
55	0.004352047908003313	0.025646729201187966	0.11059166809195965
56	0.004951549662077918	0.027870572647951376	0.11475225542430438
57	0.009097407389688193	0.046464833754336604	0.1581917428421729
58	0.008446523177169669	0.04219027923750587	0.14664667558451303
59	0.007343829369681555	0.035929879454662056	0.1291763291443897
