qt=0.05,qt=0.5,qt=0.95,date,ps
0.9949591826963868,0.9967572466279141,0.9979573673637324,2015-05-30,-0.008788282936253607
0.9759283493537744,0.9839986466760386,0.9899607322040259,2015-05-31,-0.011464124025177953
0.9340173577592384,0.9520807781578973,0.9674590459278076,2015-06-01,-0.013379528128079757
0.9009022103992079,0.9265549814075179,0.9483217632897739,2015-06-02,-0.014992637484538775
0.9200807908918921,0.9440279501894435,0.9635662597952773,2015-06-03,-0.016451535140875183
0.9939232101955984,0.9960789272890878,0.9975576358479962,2015-06-04,-0.017725646455776442
0.9984837114167026,0.9990004599024336,0.999357589601945,2015-06-05,-0.018847429434630414
0.9229337878353311,0.9439411150444345,0.961218964158933,2015-06-06,-0.019913220495044362
0.9996588215847122,0.9997783267261908,0.9998516336424979,2015-06-08,-0.011621376363904576
0.9491781039228352,0.9653825511269726,0.9778824959758513,2015-06-09,-0.011574821320613195
0.9950772805166271,0.99683926083515,0.9980228251334187,2015-06-10,-0.011797215898074944
0.9992137003575259,0.9994828068202255,0.9996606714567036,2015-06-11,-0.012613270527398645
0.9904394123677931,0.9938461719876912,0.9961708020204808,2015-06-12,-0.009571026548692229
0.9795546704241103,0.9866909665723506,0.9919467934965546,2015-06-13,-0.010899746419266509
0.9991905655528213,0.9994694472815409,0.9996570160281762,2015-06-14,-0.011958805410347393
0.9955210891751313,0.9971250399884541,0.9982067041107863,2015-06-15,-0.012986320322799911
0.9564217174906949,0.9701087604810793,0.9809777039933479,2015-06-16,-0.01432461342351427
0.9716038720112169,0.9811488809553559,0.988492402499511,2015-06-17,-0.01578381450367265
0.9961244897910689,0.9975096899565665,0.9984319841060698,2015-06-18,-0.01710911758050055
0.9287612916619414,0.9488047084725044,0.9651951753439906,2015-06-19,-0.018654127618590897
0.9940803806861161,0.9961804549664026,0.9976076910792476,2015-06-20,-0.020267851092368033
0.9987929566407264,0.9991980713005726,0.9994808605487209,2015-06-21,-0.02131353244367973
0.9939572280991701,0.9960854301799837,0.9975802803724995,2015-06-22,-0.022614791785018636
0.9977474798183688,0.9985040705065336,0.999039740381021,2015-06-23,-0.023642426936449065
0.9352820790886592,0.9552206691275407,0.971410410193686,2015-06-24,-0.025115122344040255
0.998198069454526,0.9988167800289409,0.9992383287614501,2015-06-25,-0.02347544922614568
0.9229978458854989,0.9462661123903835,0.965247480629347,2015-06-26,-0.020170014973366724
0.8986400616600625,0.9269151499795619,0.9526827309918705,2015-06-27,-0.020455437067824177
0.9104424353631082,0.9361386638159823,0.95843156329136,2015-06-28,-0.02170594597926186
0.8954699529413372,0.9255031672477219,0.9531769245840047,2015-06-29,-0.023676653759258273
0.9999733512633087,0.9999819646091508,0.9999879083350036,2015-06-30,-0.017673127011538885
0.9984204271179465,0.9989709517450069,0.999340594846239,2015-07-01,-0.011946165734550995
0.9370074669299723,0.9558622249377913,0.9710089652690159,2015-07-02,-0.01337242418431411
0.9706800448714016,0.9804499666578497,0.9880273299261304,2015-07-03,-0.014668880801776942
0.9692387844010065,0.979902984204965,0.987744245315226,2015-07-04,-0.015869577242385448
0.9765154728195604,0.9851518930874943,0.9912709826921086,2015-07-05,-0.01710911758050055
0.972968719378993,0.9829353329589281,0.9900452294766947,2015-07-06,-0.018605015736864704
0.9847164305721459,0.9900086607840223,0.9937601200902488,2015-07-07,-0.018436889599585615
0.9229861069189865,0.9452454551526607,0.9636204338508944,2015-07-08,-0.01944161633536281
0.9443541763735814,0.9619157731737908,0.9754974134599256,2015-07-09,-0.0208559935017
0.942125014344873,0.9614403483310223,0.9762333760863748,2015-07-10,-0.022948657356271697
0.9492701056368336,0.9668576682974904,0.9804275020627098,2015-07-11,-0.02537554026222348
0.9672644228947255,0.9787470508458087,0.9871028984975538,2015-07-12,-0.02815032757843796
0.998536427956373,0.9990324360451486,0.9993742949830512,2015-07-13,-0.03118000204774913
0.9976695365331903,0.9984716221591119,0.9990225983761689,2015-07-14,-0.03269707320204733
0.9582092465712571,0.9710176137726031,0.9812133893035198,2015-07-15,-0.03698661542040388
0.9997480086826707,0.9998292809281379,0.9998844778353297,2015-07-17,-0.045377799043735
0.9875952070180937,0.9920728873871182,0.9952060633427868,2015-07-18,-0.048471313807399496
0.9513714084243127,0.9666113109178429,0.9786440095810042,2015-07-19,-0.05591232766687071
0.9805550671614345,0.9873371057487883,0.9921885192320632,2015-07-20,-0.06656462283794223
0.9417903257067933,0.9587802373370311,0.9725579599967281,2015-07-21,-0.077183976631993
0.8597677262036748,0.8935149239726672,0.9258785132373771,2015-07-22,-0.09562219493659277
0.8640180387559222,0.8996854329727626,0.9340446833328906,2015-07-23,-0.11147522724048248
0.880269614344805,0.9137820439929774,0.9452003486308759,2015-07-24,-0.13852649058622105
0.8897340725360495,0.9200401362757372,0.9476872557460972,2015-07-25,-0.144979563741746
0.8123486692068951,0.8633396954663279,0.9135529501409987,2015-07-26,-0.1796594827661844
0.7699435022636073,0.8354529781981586,0.8971633615902572,2015-07-27,-0.22566773782025928
0.7724738871926586,0.8347341312762999,0.894384174702893,2015-07-28,-0.24645507426058944
0.7072611016350694,0.7723940119295825,0.8376980936649936,2015-07-29,-0.30474367025118576
0.6354248643114501,0.7070997770910307,0.7788820396690238,2015-07-30,-0.44004369708936397
0.6200231868440437,0.6935960852226136,0.7677714161188236,2015-07-31,-0.4488490671993363
0.5072670538928564,0.5936762105192341,0.6924011010566256,2015-08-01,-0.5701581587439054
0.999373841615414,0.9995424627592235,0.9996746982727683,2015-08-02,-0.1769714658090985
