qt=0.05,qt=0.5,qt=0.95,date,ps
3.708017233598508e-05,6.778816075291305e-05,0.00011654953855599704,2015-07-05,-0.01710911758050055
3.8852699543312213e-05,7.102909228805843e-05,0.0001222212486766532,2015-07-06,-0.018605015736864704
4.037611017594838e-05,7.352385637724088e-05,0.00012581895541151876,2015-07-07,-0.018436889599585615
0.0001528922449934418,0.000299463136000629,0.0005293328040646438,2015-07-08,-0.01944161633536281
0.00010266553041084771,0.00019874627920376533,0.0003552032941447137,2015-07-09,-0.0208559935017
8.592098307275092e-05,0.00016481215655555237,0.0002900919699533837,2015-07-10,-0.022948657356271697
6.797897355396275e-05,0.00012842813185049058,0.000225203529413979,2015-07-11,-0.02537554026222348
5.187074653467205e-05,9.640300094575707e-05,0.00016490076690899125,2015-07-12,-0.02815032757843796
7.126765072286961e-06,1.109029628827591e-05,1.6760548483132338e-05,2015-07-13,-0.03118000204774913
1.0017141297415224e-05,1.5902146955094196e-05,2.4385040054869162e-05,2015-07-14,-0.03269707320204733
9.638131723925994e-05,0.00018133540286145315,0.00031856478725653635,2015-07-15,-0.03698661542040388
2.2320650069515912e-06,3.102273802038614e-06,4.430027744513868e-06,2015-07-17,-0.045377799043735
2.6345711120914313e-05,4.500188406088949e-05,7.202026833078736e-05,2015-07-18,-0.048471313807399496
9.55126259770056e-05,0.0001740998342384641,0.000299226913609243,2015-07-19,-0.05591232766687071
4.2518291445312154e-05,7.25877934856836e-05,0.00011741323003464283,2015-07-20,-0.06656462283794223
0.00013757723348729197,0.0002477053760417091,0.0004231304173866593,2015-07-21,-0.077183976631993
0.00042833350264723626,0.0007681410977749378,0.001320051705511884,2015-07-22,-0.09562219493659277
0.0003316770874462183,0.0005898234557014323,0.0009864156474838303,2015-07-23,-0.11147522724048248
0.0002582817174385201,0.0004509879502510785,0.0007515520508449362,2015-07-24,-0.13852649058622105
0.0002661466602792333,0.00046104174280305814,0.0007606251564986753,2015-07-25,-0.144979563741746
0.0004608269181940591,0.0007617510335178916,0.001281121676320859,2015-07-26,-0.1796594827661844
0.0005910780383379029,0.0009366658488384138,0.0015465980308850505,2015-07-27,-0.22566773782025928
0.0006599843197709679,0.0010429054826729652,0.0017164738671592197,2015-07-28,-0.24645507426058944
0.001662273796872251,0.0024627068494766455,0.0039721515966221295,2015-07-29,-0.30474367025118576
0.00301024933537171,0.004306597129705836,0.007059862420004396,2015-07-30,-0.44004369708936397
0.003284941820829864,0.004673745529880636,0.00764137978716131,2015-07-31,-0.4488490671993363
0.005290898541736898,0.007409987926067743,0.011953459231625094,2015-08-01,-0.5701581587439054
6.7209381817204225e-06,8.378826989602571e-06,1.029098242945759e-05,2015-08-02,-0.1769714658090985
6.43747609523393e-05,0.00011292768855747648,0.00019014352206888008,2015-08-03,-0.06381868518349613
7.361352401945618e-05,0.000129027410162425,0.00021593499343833516,2015-08-04,-0.06810252505257568
0.0001974228471514199,0.0003619730340249835,0.0006207801121307409,2015-08-05,-0.07477445198477436
0.00016572274018188842,0.00029863618819956923,0.0005099358211235288,2015-08-06,-0.08649071518959316
0.00021715351618887676,0.00038946263018605875,0.0006605067387855967,2015-08-07,-0.10113307347265241
0.00011714105192543969,0.00019865717969730544,0.0003247520123900508,2015-08-08,-0.125051986148558
0.00021267186678468677,0.0003630017510568208,0.0005949190406298826,2015-08-09,-0.1530925140772635
0.00010571865176952406,0.0001682350884521315,0.00025943814105323725,2015-08-10,-0.1779437432469334
0.0003764819163503136,0.0006211166406368798,0.0010198641990160138,2015-08-11,-0.22072534933175464
0.0015184782163962557,0.0023089422921667843,0.003777495513220493,2015-08-12,-0.29785797260413627
0.0015190338761120784,0.00229121265846364,0.0037471744684458015,2015-08-13,-0.4088315076231408
0.0022169821804150754,0.003201601361500295,0.0051917119720178324,2015-08-14,-0.43366248187722106
0.003635651785154732,0.005048196284008691,0.008128571886327709,2015-08-15,-0.5300112600711884
0.00566294126651147,0.007932676681497157,0.012728595170130134,2015-08-16,-0.6707144978176274
0.010596937447571071,0.015123516095511089,0.024389360002054394,2015-08-17,-0.8434906874630606
0.0,0.0241309752746914,0.04008616985040446,2015-08-18,-0.9621794008558673
0.0,0.0,0.0,2015-08-19,-1.2735105029972273
0.0,0.0,0.0,2015-08-20,-1.3473031371741424
0.004992145498160568,0.006936126880003659,0.01118610384655726,2015-08-21,-0.5147591038902727
0.006916763437460638,0.009686098722769492,0.01544211136038534,2015-08-22,-0.682622545554206
3.261126819129927e-05,5.083088950039504e-05,7.703763259766226e-05,2015-08-23,-0.10727728263357346
5.088638038974918e-06,7.882527626409228e-06,1.1924824911034063e-05,2015-08-24,-0.016494854697051947
2.2702158857420045e-06,3.301047021895262e-06,4.915047469676303e-06,2015-08-25,-0.0164919869288195
6.063925485241267e-06,9.454035423530892e-06,1.4459165038300805e-05,2015-08-26,-0.01822777601583994
1.4099813438436206e-05,2.3412719375178647e-05,3.733992353542821e-05,2015-08-27,-0.020328621773118685
2.93681518004072e-05,5.2277010421797805e-05,8.704007158077556e-05,2015-08-28,-0.022504283239596856
8.188573006570336e-06,1.3059488906390224e-05,2.0133932780239498e-05,2015-08-29,-0.021680556497771425
2.3027859451887762e-05,4.008555281641143e-05,6.579544345875139e-05,2015-08-30,-0.022310392892882714
2.006793547015385e-05,3.4531724772728716e-05,5.602552937582382e-05,2015-08-31,-0.02371728933994157
2.3886497175831752e-05,4.1885587808888176e-05,6.865962606452186e-05,2015-09-01,-0.026082600991516408
6.672635095244552e-06,1.0374877188498378e-05,1.573297017531445e-05,2015-09-02,-0.028710756316193256
1.048337226135613e-06,1.4641415835730657e-06,2.130021320749374e-06,2015-09-03,-0.018067860465089472
3.2944082629918327e-06,4.95442489187437e-06,7.445518190487901e-06,2015-09-04,-0.016324540381491583
3.7506573443883555e-06,5.677626843544216e-06,8.531489128519121e-06,2015-09-05,-0.017450908964019223
2.527673347257518e-05,4.51553720608876e-05,7.507711975545046e-05,2015-09-06,-0.018916382232064204
2.417616574959739e-06,3.5346012630100865e-06,5.251704253528607e-06,2015-09-07,-0.019756418398211538
0.00013524039518640916,0.00026720859079834515,0.00047580119069005975,2015-09-09,-0.013937073084143273
7.754114335567663e-06,1.2429178126340828e-05,1.9243025714272154e-05,2015-09-10,-0.016315371555315157
2.1738973065642776e-05,3.7673576725921824e-05,6.200781662600322e-05,2015-09-11,-0.01765197820231084
7.998742458898191e-05,0.00015349372691754275,0.00027211622394898727,2015-09-12,-0.01858218597003894
7.616395791814395e-05,0.00014525188310114293,0.00025593953671971165,2015-09-13,-0.020854594935740836
9.26972578754557e-05,0.00017824454547365267,0.00031652020770823704,2015-09-14,-0.02174358463942068
4.734402132010042e-05,8.829996494869239e-05,0.00015191564506820154,2015-09-15,-0.022693321504716965
7.252430111323181e-05,0.0001377277403793225,0.00024147594795484518,2015-09-16,-0.023681649926575853
5.074050720380011e-05,9.479305686942838e-05,0.00016275319038116896,2015-09-17,-0.024931464283568537
