qt=0.05,qt=0.5,qt=0.95,date
0.00043234172637678927,0.013835183309026786,0.1386700020142038,2015-10-01
0.0004323499852003915,0.01383524596908596,0.13867245861859134,2015-10-02
0.0004323446756273728,0.013835206270814835,0.13867088256983204,2015-10-03
0.00043235165690883146,0.013835258633543662,0.13867295536576799,2015-10-04
0.00043234404904957954,0.01383520089212027,0.1386706930527166,2015-10-05
0.0004323397321309599,0.013835167889992396,0.13866940686324947,2015-10-06
0.00043234379052815923,0.013835198973672334,0.13867061633432004,2015-10-07
0.000432350236218979,0.013835247863317088,0.13867253318479156,2015-10-08
0.0004323475711100812,0.013835227885381223,0.13867174196884333,2015-10-09
0.00043233415499447145,0.013835125203378361,0.1386677433893378,2015-10-10
0.000432345278772662,0.01383521028693725,0.13867105921905115,2015-10-11
0.0004323506119512637,0.013835250447376183,0.1386726436955704,2015-10-12
0.00043235193263207013,0.013835260067409389,0.1386730344937832,2015-10-13
0.00043235450732043244,0.01383528003532932,0.13867380121184664,2015-10-14
0.0004323514528940171,0.013835257336664493,0.1386728958536338,2015-10-15
0.00043234927828611947,0.013835240903781734,0.1386722498348623,2015-10-16
,,,2015-10-17
0.0004323331237923032,0.013835117433735247,0.13866743629328832,2015-10-18
0.0004323358421252065,0.013835138294256834,0.13866824773385628,2015-10-19
0.0004323450489295809,0.013835208859784169,0.1386709923746036,2015-10-20
0.00043234904958986754,0.013835239483034816,0.13867218333237807,2015-10-21
0.0004323488119324873,0.013835237793386215,0.13867211323690526,2015-10-22
0.0004323463420461535,0.013835218791009645,0.1386713775811627,2015-10-23
0.0004323513357555485,0.013835257490043901,0.13867286598064865,2015-10-24
0.0004323292955809371,0.013835088006778776,0.1386662924972954,2015-10-25
0.00043234224737475734,0.01383518755327393,0.1386701585694632,2015-10-26
,,,2015-10-27
0.000432334914795447,0.01383513125238819,0.13866797138778428,2015-10-28
0.00043233808947964043,0.013835155659003843,0.13866891889698477,2015-10-29
0.0004323425819136648,0.01383519004610727,0.13867025788734313,2015-10-30
0.0004323370144961079,0.013835147283473497,0.13866859751746016,2015-10-31
,,,2015-11-01
0.00043233528116855437,0.013835134204485035,0.13866808156284863,2015-11-02
0.00043233958212984336,0.01383516741142107,0.13866936576586306,2015-11-03
0.0004323410596071169,0.01383517885697103,0.13866980687995037,2015-11-04
0.00043233729606762916,0.013835149739325866,0.13866868319634262,2015-11-05
0.0004323383554747869,0.013835157881418318,0.13866899926842696,2015-11-06
0.00043233633711055406,0.013835142325547304,0.13866839676540027,2015-11-07
,,,2015-11-08
,,,2015-11-09
0.0004323251086346205,0.013835055965992129,0.13866504132023166,2015-11-10
0.0004323313851067194,0.013835104228063349,0.13866691787161783,2015-11-11
0.0004323293655481972,0.013835088662546216,0.13866631411013688,2015-11-12
0.0004323315100023115,0.01383510513659463,0.1386669548494959,2015-11-13
0.00043232942510496773,0.013835089101331105,0.13866633180167387,2015-11-14
0.0004323289088642718,0.013835085202170807,0.13866617794295516,2015-11-15
0.00043233569320392417,0.013835137489990407,0.13866820529448415,2015-11-16
,,,2015-11-17
0.0004323244410730161,0.01383505083127287,0.13866484143501048,2015-11-18
0.00043233131891232194,0.013835103647889225,0.13866689764746146,2015-11-19
0.0004323282489438438,0.01383508003463322,0.1386659799661065,2015-11-20
0.0004323274758040449,0.013835074090531176,0.1386657488810931,2015-11-21
0.0004323283151815469,0.013835080554242473,0.13866599991720785,2015-11-22
0.0004323270143023667,0.01383507249422659,0.13866561151255857,2015-11-23
,,,2015-11-24
0.0004323231384486386,0.013835040863736277,0.13866445201852792,2015-11-25
0.0004323231571166686,0.013835041969775266,0.13866445794561216,2015-11-26
0.00043232908813774793,0.013835088859075426,0.13866623231834924,2015-11-27
0.0004323286198880727,0.01383508529139251,0.1386660920851776,2015-11-28
0.00043232727355162003,0.01383507472513605,0.13866568917793298,2015-11-29
,,,2015-11-30
0.000432324679979263,0.013835052675280698,0.13866491309699533,2015-12-01
,,,2015-12-02
,,,2015-12-03
,,,2015-12-04
,,,2015-12-05
,,,2015-12-06
,,,2015-12-07
,,,2015-12-08
,,,2015-12-09
,,,2015-12-10
,,,2015-12-11
,,,2015-12-12
,,,2015-12-13
0.0004323275754657104,0.013835074948634958,0.13866577927712084,2015-12-14
,,,2015-12-15
0.0004323240140430207,0.013835047576272822,0.1386647139555865,2015-12-16
,,,2015-12-17
,,,2015-12-18
,,,2015-12-19
,,,2015-12-20
,,,2015-12-21
,,,2015-12-22
0.0004323263676591489,0.013835065661230947,0.13866541805087113,2015-12-23
,,,2015-12-24
,,,2015-12-25
,,,2015-12-26
,,,2015-12-27
0.00043232550409413563,0.013835059022881799,0.13866515974368337,2015-12-28
,,,2015-12-29
,,,2015-12-30
,,,2015-12-31
,,,2016-01-01
,,,2016-01-02
,,,2016-01-03
,,,2016-01-04
,,,2016-01-05
,,,2016-01-06
,,,2016-01-07
,,,2016-01-08
,,,2016-01-09
,,,2016-01-10
,,,2016-01-11
0.00043232490084482375,0.013835054339129049,0.1386649789583431,2016-01-12
,,,2016-01-13
,,,2016-01-14
,,,2016-01-15
,,,2016-01-16
,,,2016-01-17
,,,2016-01-18
,,,2016-01-19
,,,2016-01-20
0.0004323321424742321,0.013835110011389026,0.1386671438961024,2016-01-21
,,,2016-01-22
,,,2016-01-23
0.00043232318003303186,0.013835041161278342,0.13866446432724372,2016-01-24
,,,2016-01-25
,,,2016-01-26
0.00043232588975237963,0.01383506191984787,0.1386652746672816,2016-01-27
,,,2016-01-28
,,,2016-01-29
0.0004323257280994325,0.013835060733635234,0.1386652266788034,2016-01-30
0.00043233358210321445,0.013835121250107234,0.1386675749705217,2016-01-31
0.00043233280865454806,0.013835115265127828,0.13866734372992787,2016-02-01
0.00043232394599520163,0.013835047049872312,0.1386646935758547,2016-02-02
0.0004323233774170916,0.013835042684451904,0.1386645234412576,2016-02-03
0.0006402180421946428,0.015404225856770886,0.15537700326229512,2016-02-04
0.0004323259353792077,0.013835062294232649,0.1386652884659475,2016-02-05
