qt=0.05,qt=0.5,qt=0.95,vn
0.1971500805469192,0.2004260917403716,0.20425267719607273,0.08598666666666667
0.23950776958156236,0.24335801050020664,0.247513563695727,0.1711088888888889
0.2791022618063938,0.2837075671464767,0.2883887905985311,0.26694111111111113
0.3029231521439322,0.3080087031855554,0.31301629127835384,0.3058955555555556
0.29091851526064,0.2954637905376888,0.300021069156216,0.30283000000000004
0.1999593167264401,0.2032586356833103,0.2069576065400681,0.16079000000000002
0.1636819449335927,0.16651906939263017,0.16998390454895834,0.1297448888888889
0.28532091756183736,0.2898989319831419,0.29477482973700436,0.2506533333333334
0.12799543611667544,0.1302797214438381,0.13313315592781916,0.1303091111111111
0.2697657684514586,0.273995847803034,0.278374466963024,0.2729366666666666
0.19624517218503648,0.19951769826340296,0.20320721074038933,0.13885777777777775
0.14915301223690414,0.15175310314557186,0.15502017545586985,0.13508733333333334
0.2149832869285575,0.21843371006689044,0.2222623658286296,0.21496888888888888
0.2373079888935042,0.24102033454482102,0.24502914204146928,0.21993222222222225
0.15073707917975088,0.1533649214647927,0.1565402493074468,0.18254722222222225
0.19434913132192494,0.1976573375401029,0.20123951805050103,0.20597666666666664
0.2614616804246825,0.26555243720382016,0.27000881225238965,0.22190666666666667
0.24606772550270675,0.24995935699315164,0.2540899718411679,0.2736811111111111
0.188286973781657,0.19148489207855082,0.19500723317877472,0.1776888888888889
0.28208899971945656,0.2865221267328799,0.2912314246377688,0.29525777777777784
0.1981331384119934,0.20141685824043912,0.20512915588370256,0.20310777777777775
0.15740492845502618,0.16017972279415066,0.1634961457353037,0.2313455555555556
0.19901568425750535,0.20242824272849994,0.2059565117118064,0.25866333333333336
0.17203375448572772,0.17498787621903064,0.17854579843141485,0.15802777777777774
0.27634049204435857,0.28074717895079526,0.28506046121205875,0.3134922222222223
0.16673285134998972,0.1696575464732278,0.17312699373062887,0.19736222222222224
0.287586594296137,0.29208061523103274,0.2965351574021806,0.2677011111111112
0.30657831814910874,0.31182413155288397,0.3166944909053617,0.28655222222222226
0.06208767745088245,0.06331675354236654,0.06483179428944788,0.09360422222222224
0.16689228152324778,0.16974313167180272,0.17320721813190487,0.1237628888888889
0.27863242421652273,0.2830663285761912,0.2875189541992336,0.31988222222222223
0.24745522973904718,0.25134858534778637,0.25548593866521824,0.2465711111111111
0.2494982956896102,0.25341020966908334,0.2576063010913182,0.2807155555555556
0.2407800116104022,0.24472278826308852,0.24851860368009032,0.28298888888888896
0.2452557751961993,0.2492651308156289,0.25314636841944316,0.2424311111111111
0.22450784181007932,0.22808751168760655,0.23208148036999576,0.2256388888888889
0.28705179693091964,0.2915994225476103,0.29611196956397773,0.3512811111111111
0.2702993621880954,0.27455641482095644,0.27893295613838365,0.2998966666666667
0.27246313475613015,0.2767749251504741,0.2809936216541232,0.2961233333333333
0.26621979464710643,0.27054286096528135,0.274729124982074,0.2669555555555556
0.24803779191630823,0.2519852513634637,0.2559941121600601,0.2511555555555556
0.15889581254044477,0.16165745508196624,0.1649152965315719,0.14669633333333332
0.16994559302959106,0.17293587631587604,0.17636435912711024,0.16189466666666666
0.25178894701931137,0.25585934371543395,0.26005978179481265,0.29277111111111115
0.10873937212957618,0.11071275993575644,0.11317035089661635,0.1009247777777778
0.21033131609432335,0.21381613401693153,0.21737310226460382,0.2438033333333333
0.2520817098396839,0.2560786240970136,0.2601783233996461,0.19561555555555554
0.2164768529914016,0.21992951489925522,0.22358397771808053,0.2419355555555556
0.25112409723003326,0.2550200313104918,0.25907365928326376,0.28709
0.29816160171299483,0.3032415909596591,0.3077142171956155,0.32808666666666664
0.2904433693961922,0.29521907904773415,0.29972349815465055,0.3330877777777778
0.2689492588565981,0.2734987707171255,0.2775854908835503,0.2639755555555555
0.25968647686825047,0.2639392534072955,0.26798361252262415,0.24734333333333336
0.29454028037891167,0.3000646036874286,0.30518032473378887,0.33844
0.30104448006988954,0.3076951361379466,0.31324622265701807,0.32829
0.28896315922379745,0.29484223774318224,0.3000546004579234,0.3270333333333333
0.2964085097477894,0.3019915253025108,0.30758069429877694,0.2500477777777778
0.25586982858824825,0.26044247909452184,0.2649587655731854,0.23386111111111116
0.260007735728344,0.2648618398002494,0.2694955855738527,0.2675188888888889
0.25388856233652096,0.2591861614548386,0.26406554672605487,0.3199811111111111
0.08473676248966777,0.08632003240464522,0.0883441448255954,0.05786377777777778
0.22444957814573357,0.22796040312996751,0.2317435144271721,0.21153777777777774
0.22642374065707033,0.2299459229539021,0.23386036519124703,0.26691666666666664
0.26770522749368997,0.27193210784525657,0.2761808202688921,0.30681444444444445
0.25648831967861085,0.26047120984399486,0.2645744600495414,0.2926311111111111
0.2645284340718444,0.2686639170614209,0.2727608798406218,0.2409277777777778
0.22498654398691564,0.22845498008304507,0.23216273787963143,0.23623000000000005
0.24474525960500204,0.24866927361700347,0.25259805062503854,0.3055055555555556
0.19364062171001606,0.1967533962599606,0.200150999026959,0.1790788888888889
0.2221652185104162,0.22549315380268128,0.22908322724168836,0.2478155555555556
0.26649416647818275,0.27081736546511687,0.275028325557062,0.2992733333333333
0.21175644728000248,0.2151088933034932,0.21864839711707898,0.2530922222222222
0.2553477283760503,0.25991144462409227,0.26431917549494655,0.27454
0.28293442651079037,0.2891419577130301,0.2951521971932421,0.33196666666666663
0.25183666445894526,0.2575847380503111,0.2626927741309272,0.3250444444444445
0.2056283581284124,0.20999097143982026,0.21407310284086667,0.19195444444444446
0.15013480342068095,0.1529542688017026,0.15599787309912427,0.1927555555555556
0.20345636375891193,0.21297885899930846,0.21910157418644385,0.22384222222222225
0.15067758664018718,0.1564247995071014,0.16003976652518312,0.14280299999999999
0.284318596111356,0.2889132919293826,0.2931732302293156,0.2815855555555556
0.25451831022306887,0.25863561657138356,0.2626731694361904,0.2833377777777778
0.17825511564130384,0.18133575433075974,0.18475713642086897,0.109759
0.14962844245441814,0.1522384830324076,0.15554732294681273,0.09867433333333334
0.12128479274242926,0.12346245736537294,0.12620057980449462,0.10104811111111113
0.15493557457114274,0.1576534364433951,0.16101545890922223,0.15838555555555556
0.18666000836004246,0.18983545355357606,0.19335546184926497,0.25966333333333336
0.21832505708339894,0.22184911501814053,0.22558788117810466,0.24654222222222225
0.16756571401031617,0.1705100437114739,0.17396941100438618,0.1356577777777778
0.21097171095540038,0.21442956828774143,0.21813156235905787,0.25097
0.20915083215564698,0.21251002725005086,0.21609504262149962,0.23859
0.2257385695291732,0.22951050648846189,0.23327311256023395,0.2420344444444445
0.16339496230556314,0.16633166222804258,0.1695660809712007,0.18673666666666666
0.09597487802964073,0.09771687403642348,0.09998559091601729,0.12084311111111112
0.13919582349359994,0.14165284016554974,0.14463216923723612,0.1620388888888889
0.14337364239695044,0.1459010076417123,0.14895929446241235,0.1712911111111111
0.241892621199394,0.24619167387213797,0.25015594495378823,0.22029666666666667
0.12601568287197967,0.12824903309892333,0.131019802493942,0.12719000000000005
0.2838963752287999,0.28833003256270784,0.29278366048214255,0.18443222222222225
0.16667283440636785,0.16958709581034545,0.17304901627181105,0.13432511111111112
0.20019674327585504,0.2034869745242802,0.20731406291688187,0.18232444444444448
0.24762663492548007,0.25157081531048403,0.25586499471462004,0.24793555555555555
0.24750417313517634,0.2514415424155446,0.25562731764160573,0.2914455555555556
0.26827903274728304,0.2725395936102975,0.27676911292292206,0.2438788888888889
0.2533604875403366,0.25753753782758704,0.2615738930791005,0.18943333333333331
0.2656047143205197,0.26988673080895753,0.27392546663066725,0.15348888888888887
0.2584946071430819,0.26283751783201026,0.26699181842332903,0.1840211111111111
