Days,c,g1,kxmax,p50,L,ps
131,0.023126586645704193,0.419153248862358,0.14006221805773916,0.8899612575520064,0.21860653625731327,0.2012628072851933
132,0.0239466235055716,0.409358990930276,0.14703504294460584,0.9148486252938448,0.2111349207928814,0.19669079719364174
133,0.024984225375108738,0.39807179545005683,0.15580061235085035,0.9443334529267858,0.20104593368567056,0.19213265791802625
134,0.019178559359341166,0.4533558772409128,0.11279475312681052,0.771888179309042,0.2528433297987084,0.22354115394220722
135,0.024240379968239776,0.4051840230771846,0.149793806518167,0.924124439266583,0.2084216752740355,0.19489996709294208
136,0.025141977764849194,0.40374277630897687,0.15481959681821605,0.9429096671040856,0.19896894860076159,0.19446096436044039
137,0.026640419577318025,0.3839984272604988,0.16909445738618717,0.9857533323842206,0.18382602749777072,0.1878466933190334
138,0.025068767985578003,0.40201046655097966,0.15498495004105933,0.9428500796023895,0.19987539698502305,0.1937483150863629
139,0.0089636601185525,0.4750290124310646,0.05997243452620061,0.4049560372203853,0.3760248183094716,0.2766681807147446
140,0.008000782141446207,0.5082696101068421,0.05396177181500639,0.35828603420993427,0.37419798730796383,0.2730020988700645
141,0.012088758821220357,0.4904349915747928,0.07665939937206995,0.5398474488637123,0.32032703163046533,0.26721049696058846
142,0.01928243345443694,0.44802993272300895,0.11465278350754103,0.7794622111687921,0.25305256193942827,0.2202141586571547
143,0.021274577727920574,0.4329535651154859,0.12744373164300163,0.8384856961455008,0.23567470619893266,0.2092870223083904
144,0.02521446500745303,0.3919704891448962,0.15895668387464118,0.953551465629956,0.19891806591688693,0.1897978555193047
145,0.02533405007876058,0.3925222105749132,0.15939194751240968,0.9553631626334479,0.19760866488315218,0.1900845225476014
146,0.02663141030429866,0.37311161972365114,0.17271717870211634,0.9936397167838747,0.18391973347428353,0.18399900867821775
147,0.024722117576081566,0.4034046419350766,0.15277442119351156,0.9350160554125446,0.20345490690092813,0.19423384791629622
148,0.016801859356297105,0.467086121285158,0.09977279397354484,0.6998967106664757,0.273857688758691,0.23726852093566658
149,0.013820215767740882,0.483095525185852,0.08476261912249726,0.6014084196900098,0.30178456569845424,0.25681288146401715
150,0.011580253303068808,0.49399097446473766,0.07389009770232133,0.5186498461809762,0.3257811247479758,0.27108142379014005
151,0.020799828084475256,0.4398402492315489,0.12338834132303104,0.8217233368148398,0.2392357640003518,0.21346452633841018
152,0.00721742915194966,0.5115559484825709,0.04790729062730211,0.3155482817509322,0.3863685348837191,0.2622559246450309
153,0.006664863412812853,0.49982133095761816,0.0432678177205661,0.2856133599086567,0.4025209709547096,0.24905855132256946
154,0.01752066778702294,0.4641688699150857,0.10330784294755871,0.7210500440618808,0.26714229046659016,0.23362871608063424
155,0.016827625489420354,0.4678612459606096,0.09968207813921262,0.6997627937777128,0.2733653316918224,0.23771273207875737
156,0.00519682987804266,0.5086394515810289,0.025663125473948604,0.19985449848305742,0.4230388331576251,0.1958479159285236
157,0.006488198440664011,0.5023429591195105,0.04139617070481017,0.27420315678861384,0.4044400304812073,0.24353192462201112
158,0.02250817012647395,0.419338559595893,0.13709229977763548,0.8769859829842566,0.22505226528058472,0.20157980124533048
159,0.007531247230769415,0.5096304314643939,0.05067274425592205,0.33409332730572505,0.38155134516161476,0.2675201260188357
160,0.008922638790285644,0.5053802785461755,0.059735139681737916,0.4034457851483667,0.36026936471084753,0.278313102103607
161,0.012962396282131021,0.48742524409232724,0.08059765189340089,0.5707971841258078,0.31054727772990776,0.2625475970346643
162,0.007956715161334275,0.5085344031105331,0.053618636316890185,0.35580309838181584,0.374863819887376,0.272587285979758
163,0.006281074496853207,0.5029348593218471,0.03980671824111046,0.2651862518084672,0.4072683824528925,0.23917008023706832
164,0.0045197363396061235,0.5158083371054856,0.015877819616353445,0.16413734818413664,0.42876694861986664,0.1658606487953548
165,0.01857824332724382,0.45304266203158267,0.11041464264559703,0.7579751519246571,0.2591035158299759,0.22443984307845766
166,0.021678593228133012,0.42996637779358127,0.13012398072150327,0.8499483719883036,0.232025242359317,0.2073862297784876
167,0.02585872492930714,0.39415215499409023,0.1616056914526933,0.9639209932058124,0.1919140512348725,0.19100511739355758
168,0.02735352591886991,0.37894476912110525,0.17466902023344014,1.0018262330855372,0.17618081116192416,0.18680289604742464
