qt=0.05,qt=0.5,qt=0.95,vn
0.10903017764131996,0.11113680818820865,0.11326591323483948,0.037392222222222216
0.13314278277192199,0.13560266744474078,0.1379259884254699,0.1230591111111111
0.15211071939236792,0.15488722596226778,0.15749181514416621,0.3829755555555556
0.15944475841334138,0.16231678134306082,0.16519251310605637,0.40919777777777777
0.14645964617475757,0.1490926405893706,0.15182508751263152,0.4202088888888889
0.10689624967727461,0.10888250465393505,0.11084249064595145,0.174539
0.08841245041150254,0.09016235528206659,0.0919810764650133,0.17736444444444446
0.1524469453522239,0.15524488970698752,0.1578116661204621,0.12532333333333334
0.06885927525668037,0.07030277267950519,0.07182484014571965,0.14008444444444446
0.13988183231365997,0.1423591187028072,0.1447632937885915,0.2355233333333333
0.10587847357789787,0.10787072941011723,0.10990446138143854,0.10581733333333332
0.08076412577893885,0.08239323567847462,0.08406138879680983,0.10852444444444444
0.11532240321913786,0.11742410043260196,0.11948658340295332,0.15132622222222222
0.12430245415871546,0.12654487816933357,0.12863815586379868,0.17580222222222225
0.07968917642340523,0.08127321280395015,0.08293013623735297,0.12458066666666667
0.10194950786393008,0.10380382982199773,0.1056237600512855,0.13872577777777778
0.13894453806515797,0.14136435653556886,0.1437349605841236,0.06480177777777778
0.12879887950014074,0.13108521846253118,0.1332445357738919,0.24736
0.1008509049363284,0.10276887237826225,0.10472545212241566,0.1349277777777778
0.14955181169177897,0.15224072792765564,0.15481442477875879,0.2143155555555556
0.1063710407838679,0.10836427551189429,0.11035995828616618,0.16045777777777778
0.08430148094554143,0.0859471411987621,0.08767335352746354,0.16870444444444446
0.10359501061206455,0.10547596543740992,0.10735036787105301,0.15377555555555555
0.09354262982363325,0.09539172087193426,0.09729906120916444,0.04816066666666666
0.13933235109355496,0.14174304554475736,0.14423148672346525,0.16449666666666662
0.08890473591038911,0.09063458679749417,0.09241134238803668,0.12266144444444445
0.1445265393054357,0.1470796749126238,0.14977890175168218,0.18103555555555556
0.14799239159021466,0.15086172430052663,0.15369900799019978,0.16594077777777785
0.03272609911047709,0.033452693384947434,0.0343054144373176,0.11068911111111113
0.09070822065929886,0.09250066849209618,0.09435496100415099,0.04610785555555556
0.14546241944666038,0.14798107475679084,0.15050929751208958,0.1737388888888889
0.1301158357743104,0.13241199663089023,0.134607957740169,0.1308577777777778
0.12787672056233468,0.1301424155326456,0.13232428310740105,0.1334261111111111
0.11974102552787824,0.12189000638047495,0.12391724885645,0.14108855555555555
0.12005783135279184,0.12214959563039565,0.12423197678784621,0.08534255555555555
0.12170011333814684,0.12390930983732815,0.12604065211134302,0.033496111111111115
0.14731643629283228,0.14987297815256384,0.15251555094810854,0.15424999999999994
0.1390296128015942,0.14142350198551148,0.14383840630685366,0.13744555555555554
0.13450993317775783,0.13678794296305274,0.13928280953141114,0.14559933333333333
0.1290003820336534,0.1311953141541886,0.13360018664339307,0.13518833333333335
0.1232173160018784,0.12534884857516032,0.12744485510947018,0.10878433333333333
0.08377310412341733,0.08538858918838982,0.08706229078747377,0.08589833333333334
0.08994346385924509,0.09165778154553329,0.09345513403137222,0.0724818888888889
0.1332457310282472,0.13551857674529177,0.13775725779474807,0.06307822222222223
0.05734938303474596,0.0585596312322386,0.059889383939780286,0.1289888888888889
0.10404006620087289,0.10587615663483851,0.1077565747496708,0.15819666666666668
0.12675480365847064,0.1289299508529095,0.13109299904201108,0.10715744444444444
0.10802859873108459,0.10986838730054564,0.11173278611032136,0.07540833333333333
0.12784424983571677,0.12998547571682,0.1321846163328288,0.09867444444444444
0.14531151675638912,0.14780500345903566,0.15047805308563222,0.11055999999999999
0.1336014937800125,0.13592460412929572,0.13836888364398597,0.10815366666666666
0.11994340244858721,0.1220164879438644,0.12412601731392979,0.08735611111111112
0.11949139913642973,0.12145328633937898,0.12350819674992979,0.08152222222222222
