qt=0.05,qt=0.5,qt=0.95,observed,date
0.35360868047334826,0.37709103783049125,0.4166372592054719,0.2760751977566937,2015-05-30
0.52584099473741,0.5560437711344324,0.5935483974555834,0.4800156245651128,2015-05-31
0.6316866997765824,0.6575486286023758,0.6839349620153967,0.6627025448475936,2015-06-01
0.6564344613024885,0.6851810210809677,0.7101188513151191,0.7692759727550759,2015-06-02
0.630863989459835,0.6562697278251086,0.6820600955690101,0.7967797895475514,2015-06-03
0.41981430752052573,0.4466773786432944,0.48948352986011967,0.4366286617852371,2015-06-04
0.40788280748102124,0.4338681342305882,0.4753521354759247,0.38267647834592294,2015-06-05
0.6202806932275696,0.6452407457683533,0.6724347828949123,0.6773470391610961,2015-06-06
0.3123925328780352,0.3350637283510904,0.37092111510767245,0.16015152707916125,2015-06-07
0.30601637249164443,0.32639435824363733,0.3635216415074953,0.4181929127017224,2015-06-08
0.5702427022968939,0.5996421011250153,0.631707977632382,0.720570766255068,2015-06-09
0.39353229200759343,0.4190460923151741,0.4604512191853514,0.5944910818220387,2015-06-10
0.36259323077478106,0.38656672982755896,0.42681458353473095,0.39699450327756886,2015-06-11
0.49534474017853697,0.5254484403895101,0.5671464772990062,0.5012718307913301,2015-06-12
0.5037676756404798,0.5325390340669057,0.5702830864619842,0.5354474255061156,2015-06-13
0.3329932309909177,0.35515748275908104,0.3950461323943873,0.32356244144071505,2015-06-14
0.4194925972527225,0.4467797720003981,0.49101397722286133,0.4238790718411869,2015-06-15
0.5705388600997489,0.599898431799713,0.632047172676545,0.6567833093729959,2015-06-16
0.533223535071583,0.5631886197462816,0.5994699319136902,0.70706398003108,2015-06-17
0.4355530176245592,0.46338716322234486,0.5077556147415057,0.5845940290218179,2015-06-18
0.6089388715273463,0.635271714626936,0.6633458740208902,0.8407331302760737,2015-06-19
0.5067331578274855,0.5354593339738081,0.5717291351694507,0.6193317723095867,2015-06-20
0.35696268154449085,0.38073960050313427,0.421861390808032,0.5237190293634261,2015-06-21
0.4445890860886352,0.47259260102385764,0.5173459098531886,0.5795364721415212,2015-06-22
0.3724455672484379,0.39713248115016286,0.4390278862751834,0.4305711180784162,2015-06-23
0.5766146372134396,0.6048111199230173,0.6350217605069386,0.7477091086348515,2015-06-24
0.35947336986694683,0.3833378469898152,0.424648622480529,0.3904930989956346,2015-06-25
0.6115370032136086,0.6367160196680723,0.6647201897839156,0.7876388710567164,2015-06-26
0.6532114365109506,0.680770095555285,0.7043453396045253,0.8508528757804357,2015-06-27
0.6503561706175668,0.677130963008211,0.7014148114653805,0.8455422303567885,2015-06-28
0.6614280474324598,0.691299016475899,0.7162657569492494,0.8424278209592738,2015-06-29
0.6086579714304257,0.6349185840193872,0.6629845858719661,0.913799655945421,2015-07-02
0.5608304133836136,0.5902663002073962,0.6232555213955959,0.8460032191040396,2015-07-03
0.5426208479832837,0.5723977482300298,0.6076989878182741,1.0,2015-07-04
0.5180440178841056,0.5479860201478339,0.5868018678852223,0.7072207351096803,2015-07-05
0.5146595132851115,0.5423952811885175,0.5740709922455269,0.7141145225859313,2015-07-06
0.46719988395427925,0.4963856709567204,0.539644146033376,0.6494068128336139,2015-07-07
0.6193167924454503,0.6441019792094689,0.6714295360769641,0.7742181953218692,2015-07-08
0.583192300585462,0.6112373898703637,0.6409089482356536,0.793402471131846,2015-07-09
0.6181989413250205,0.6427700590419714,0.6702154078333189,0.9158376132537535,2015-07-10
0.5969726712749078,0.6238401629213829,0.6518376348192996,0.8338526110638786,2015-07-11
0.5557523782590017,0.5847338138589826,0.6171216145051388,0.6897182611361842,2015-07-12
0.39347141385938544,0.4192453347867834,0.4626749834399745,0.5196805961383965,2015-07-13
0.4134831068803706,0.43989325781328315,0.4822131466315435,0.3812705182196073,2015-07-14
0.5798521614935297,0.6074004812577891,0.6364242624523834,0.7952293961196325,2015-07-15
0.1194116757515578,0.12714483539091503,0.13964840352673258,0.12465106539724771,2015-07-16
0.23403244492464012,0.25009733046198646,0.2792757606662139,0.23141179413218624,2015-07-17
0.4928446481119767,0.5220765009456368,0.5615851029951289,0.5655361661799115,2015-07-18
0.5624806741071029,0.5903900349905803,0.6199225869510181,0.6544996149975343,2015-07-19
0.5190903320588873,0.5478629725765991,0.5824548647105638,0.7412695739214948,2015-07-20
