	qt = 0.05	qt = 0.5	qt = 0.95
54	-4.709901706427195	-2.123571546159833	-1.1530188660022436
55	-3.9740719638918187	-1.831052928504477	-0.9899922791686303
56	-4.119253216766319	-1.8942123774383979	-1.03461558280584
57	-4.5081081514873755	-2.1373830173812878	-1.307566178884012
58	-4.594717132085429	-2.1830461271753094	-1.329142001321451
59	-4.708493902283977	-2.2119443680868667	-1.340120172562304
60	-4.557666740069662	-2.0476849777029704	-1.0455069018932737
61	-4.7304296645851505	-2.1637603766291083	-1.2196994777718597
62	-4.549605683414572	-2.0110056526529494	-0.963660845505235
63	-3.8555101420439963	-1.6965564563078517	-0.7911740832807427
64	-2.357554886345762	-1.0658616603134767	-0.3720289216220686
65	-2.397116902367966	-1.0843157596926067	-0.4002507488830826
66	-2.2191804206436214	-1.0052034781447117	-0.3497149293479932
67	-1.7424347614342761	-0.8091424448643139	-0.24217051337912315
68	-1.6692988905466872	-0.7864411434105207	-0.24692485763113306
69	-1.5924470106399327	-0.7465823267930748	-0.23224367425022058
70	-1.119370250785507	-0.5123055767903848	-0.15125640892624848
71	-0.7760558308511479	-0.34487886420047825	-0.10216765855222486
72	-0.716379649246939	-0.3168149927933808	-0.09362088199799658
73	-0.6844453960230851	-0.30551102203912683	-0.09396665832255895
74	-1.7003565207102709	-0.8892879658300374	-0.44114926178001257
75	-0.7434671658081031	-0.33497437309262384	-0.13055458593443464
76	-1.2820871598680106	-0.6241256201856122	-0.293606810773803
77	-0.6503060931606124	-0.2895835708307233	-0.09892983929620806
78	-0.5909578907716816	-0.26132422223711155	-0.0918107563653286
79	-0.8240018553950178	-0.3782424927558493	-0.16781414401570446
80	-0.4723007649021337	-0.20809383686253574	-0.07078301515548589
81	-0.3508466107478223	-0.14795602111068018	-0.04600943203768328
82	-0.5026640419292129	-0.22577122483164813	-0.10276373314965606
83	-1.3638607375231615	-0.6876990858919518	-0.336769587922107
84	-0.22555409243172803	-0.09716746597731601	-0.039243486622399744
85	-0.49595792320152715	-0.22593832903890432	-0.10400556972011252
86	-0.4343921491784038	-0.1945868297616819	-0.09109682239758972
87	-0.2527424233282967	-0.11163371801696792	-0.04823184143495937
88	-1.224119729200101	-0.607781644336191	-0.2935717499808679
89	-0.5781587844837138	-0.267481326334779	-0.12654715989604573
90	-0.33488718217536434	-0.14797284071923628	-0.0652457125710158
91	-0.2365317451799731	-0.1022722524154419	-0.04412798490687372
92	-0.5797895918383292	-0.2676793216507757	-0.12663294951728746
93	-0.5077743865033547	-0.23032594185788902	-0.10603979851904596
94	-0.4863817161556571	-0.21925793914124045	-0.10044072126767832
95	-0.4578179372832567	-0.204300534957295	-0.09341316531072467
96	-0.35018812539402144	-0.15428946248766992	-0.06902081090296808
97	-0.2565303864901178	-0.11334148370726785	-0.04930131708634235
98	-0.31343843057069615	-0.1384467207254556	-0.06335791494207027
99	-0.29390813271088684	-0.12908286873421304	-0.05829974028289624
100	-0.31529123825254846	-0.13957606646061124	-0.06415236315396816
101	-0.35128166260224386	-0.15925895440597515	-0.07388705493963668
102	-0.3584158851876614	-0.16350766860766447	-0.07565366265027183
103	-1.2449319786876432	-0.6238088476822742	-0.3034167096931882
104	-0.44052580210880943	-0.20283638320279535	-0.09496709246386802
105	-0.14249279908239687	-0.06065809213791942	-0.026281527483770398
106	-0.45009311164529703	-0.21029639083185692	-0.09872550822063181
107	-0.5456687568212355	-0.2571366035080334	-0.12111626675785224
108	-0.1568989792324506	-0.06887849104568887	-0.03106731742179505
109	-0.38422377670092317	-0.17977891212721253	-0.08456501718285397
110	-0.4229843018847421	-0.19676312434017007	-0.09366771189802217
111	-0.552537625919465	-0.2550296275724536	-0.12325465949494697
112	-2.197542256454747	-1.2349473353034512	-0.671337718024666
113	-0.9384318950758749	-0.45327980555672565	-0.22207372085933255
114	-0.387829854568829	-0.17989278886291946	-0.08651882519366931
115	-0.9497357338626556	-0.4603114716107102	-0.22712708101886872
116	-0.4512254594369223	-0.20829806829201714	-0.10165740889808429
117	-0.539495177949796	-0.24886565895300405	-0.12245283214936754
118	-1.3556520738804538	-0.6876734826098414	-0.3461863206779593
119	-0.31707255369786214	-0.1456162549847169	-0.07075854705458719
120	-0.28965671781900365	-0.13300287036014258	-0.06452949922493001
121	-1.2849498781281259	-0.6456073774791341	-0.32677641048963735
122	-2.252682340241712	-1.2739545163100074	-0.7066330172514057
123	-2.1738240587825874	-1.2180663978219404	-0.6674404825460183
124	-1.0312074333413899	-0.5035126738528577	-0.2528153905759267
125	-0.9698344403569841	-0.46928975697310005	-0.23679319847191393
126	-0.9290638397166344	-0.44775170839531625	-0.22512550729904818
127	-1.3370879563720166	-0.6807660553044501	-0.34848183354534157
