qt=0.05,qt=0.5,qt=0.95,vn
0.22818628763327342,0.23299443455034483,0.23826189061402162,0.17666355555555552
0.2727469292048688,0.27738744676962257,0.28230080360294474,0.3338888888888889
0.3002431061738389,0.3057028154096628,0.3109427213647183,0.43154111111111104
0.308818863284315,0.3152282395710057,0.3214563327828768,0.43471000000000004
0.3044438255020244,0.3100771807445019,0.3155552695630199,0.4247466666666667
0.231230492017738,0.2358264728878418,0.2410339402537159,0.2622977777777777
0.18989554598273856,0.19395462255960305,0.19857476431589496,0.20513666666666666
0.30200355966169695,0.3077552390305263,0.3132580655709414,0.34974666666666665
0.14834841973926843,0.15165614981503345,0.15519602983837333,0.14325177777777778
0.2953105198527464,0.3000130291846672,0.3046565757252445,0.35862111111111106
0.2271718007294841,0.23175134631601302,0.23702266296897984,0.23663222222222224
0.17294601786224048,0.1767846528408227,0.18100278670096243,0.18103411111111112
0.24774495881438982,0.25247353064524947,0.25771791252300236,0.2534763333333333
0.2701894969076323,0.27448193629201023,0.2792240448560744,0.2948488888888889
0.1747226431238466,0.17850017510074798,0.1826180164559542,0.179566
0.22478799087490006,0.22940846833408218,0.2344969375676275,0.26138555555555554
0.28996638586141266,0.2944912131178798,0.29914944215002837,0.3208511111111111
0.2778003424446276,0.2821457057463998,0.286648985487292,0.34376
0.21815852147695425,0.22261047181715,0.2277283269956945,0.18551877777777773
0.30067025738023667,0.3062098644502711,0.311304661521821,0.37195
0.22919174328179934,0.2337539700309158,0.239021577814929,0.24411
0.18249533561810824,0.18654434451386429,0.19096432240001784,0.2392411111111111
0.2299095988674454,0.2345049365524332,0.23947465746052898,0.2951388888888889
0.19954708871854301,0.2038110042260007,0.20863211769108422,0.15081188888888888
0.296992551543236,0.3020343474236027,0.3067166532646206,0.3609344444444445
0.1932939539852215,0.1975592524021012,0.20222223888473606,0.1567311111111111
0.30323019857238004,0.30867789744355506,0.31383590868563815,0.3667811111111112
0.30848825943834784,0.3145405609723396,0.3210715149697501,0.3767133333333333
0.07186356342541698,0.07343068521565949,0.07518715258308412,0.08322455555555558
0.19361718005898412,0.19776632222042145,0.20247906066946963,0.06835446666666667
0.2998657681891419,0.305090834984899,0.30968884017162224,0.33886999999999995
0.27906554104761866,0.2833809742022234,0.2880324660613652,0.3000511111111112
0.280388831106705,0.28477983915906147,0.28932238923336984,0.3127122222222222
0.27253146828728486,0.27687795079437516,0.28144950425520954,0.3399622222222222
0.2762412517241773,0.28053292002282154,0.2851138057370409,0.3188311111111111
0.25775624556912413,0.2621332946405413,0.26741719167794936,0.31066777777777776
0.30273917499576686,0.30839043050383097,0.3134818488967098,0.38531666666666653
0.29460581709800676,0.2993586274915663,0.30395399334406586,0.3584677777777778
0.2949297100554587,0.29987632736378333,0.30453838792303944,0.3676522222222222
0.2909549812037057,0.29558856877852757,0.30001971722628584,0.3445344444444445
0.27799492071440585,0.28238390801285906,0.2868502017654737,0.32622555555555555
0.18416445932717762,0.1881649015977076,0.19244733343080583,0.16169922222222222
0.1969302060972081,0.2012653326366414,0.20585616509692822,0.1793871111111111
0.2809114582890009,0.2853661047035191,0.2899874773897227,0.3128844444444445
0.1259668125692414,0.1287574964969298,0.13171456025909847,0.08397011111111112
0.24149196496006659,0.24600304657976,0.2508867168269964,0.23538777777777775
0.27890631059607784,0.2832103328478598,0.28744759633948885,0.20196333333333333
0.24728635695119955,0.2515585862346167,0.2561974126890872,0.2235522222222222
0.27595335993253284,0.28020506064093176,0.28459103380782497,0.24071666666666666
