qt=0.05,qt=0.5,qt=0.95,observed,date
0.26293245170090823,0.2896922610569103,0.3429300356456573,0.3140208698237761,2015-05-30
0.3871991568548053,0.4104698980112912,0.4313734610337247,0.34550518467272573,2015-05-31
0.4234499037756703,0.4423074940904661,0.4609554944497468,0.3821721566865152,2015-06-01
0.4271786572219346,0.4473702758878161,0.4676730950215455,0.4293336210521686,2015-06-02
0.4227185644753589,0.44141308372998134,0.45987289937942927,0.4913027268487409,2015-06-03
0.31206096716451814,0.34255541284887353,0.38492881764658565,0.30790362921019837,2015-06-04
0.3031603656731082,0.3327065474465511,0.3727500774995825,0.27401598067220173,2015-06-05
0.4199631688764183,0.43794885387435134,0.4557950003548552,0.5641062343563001,2015-06-06
0.27684298429619725,0.30476671544707123,0.35314448361589434,0.18199340585125134,2015-06-07
0.22776339383415822,0.2511825286304628,0.30908157032114564,0.3081015562045343,2015-06-08
0.40959074347559093,0.42652672619245113,0.444101142597174,0.5150910462824844,2015-06-09
0.2925835123009851,0.3215229609806566,0.36631022833550053,0.5092869191316253,2015-06-10
0.2696322416293946,0.29702496436026415,0.34825405525999426,0.3460423842492691,2015-06-11
0.3665168722704833,0.39569442426064505,0.4230693594417844,0.5910354518802389,2015-06-12
0.371618922777747,0.3950073136715899,0.4158941835811414,0.4652994976342794,2015-06-13
0.24784751849400574,0.2732986461853703,0.3331557645299424,0.3044412491674345,2015-06-14
0.31195800665440127,0.3429158105737341,0.39121778950742636,0.4199184075612403,2015-06-15
0.40971931420005087,0.4266784936439031,0.44424138543756886,0.6883318589879107,2015-06-16
0.3913579054725712,0.4131973199870145,0.43349077339579295,0.5562997945719895,2015-06-17
0.3237536953617103,0.35534456296242656,0.3987923630668662,0.4512147396587497,2015-06-18
0.4184136598661288,0.4357126959697235,0.4537462828501468,0.616444831307407,2015-06-19
0.3733313624101126,0.3953548490102732,0.4153315968218515,0.47008239110811195,2015-06-20
0.2655682284495449,0.292820146974545,0.35150032175998985,0.42799686846064183,2015-06-21
0.33050733673358745,0.3620097813189519,0.40179791710354246,0.40519071670995727,2015-06-22
0.27698953423353345,0.3052111692759066,0.3617973848857172,0.5115128996567745,2015-06-23
0.41010443177757044,0.4264498928017386,0.44385153042527703,0.610272065635511,2015-06-24
0.26744579074615066,0.2948915216223098,0.35234224423361366,0.43194000158384777,2015-06-25
0.4179760663608453,0.43530413039315774,0.4532595636933219,0.5967151889777155,2015-06-26
