qt=0.05,qt=0.5,qt=0.95,vn
0.099886850150417,0.1018694354926286,0.10370730807539016,0.26198666666666665
0.12211035894070452,0.12436385732265617,0.12641030149511404,0.3527422222222223
0.1396236119550993,0.14207074484706658,0.14425634625608613,0.4779444444444445
0.1462979306237497,0.14892181232106338,0.15111247543502135,0.5506044444444445
0.13419517287500488,0.13665204449125332,0.13870305287975665,0.5524466666666666
0.09786588960844655,0.09970188305751686,0.10137989542043974,0.33236777777777776
0.08089757084799055,0.08255938741355995,0.0840981878380444,0.2980988888888889
0.1397947730807227,0.1421836116758199,0.14429312650478457,0.5077055555555555
0.0628700637222512,0.06421216914110606,0.0655738487639704,0.24765111111111116
0.1279748421048102,0.13011082449659206,0.1320783740106754,0.5513799999999999
0.09688199885373222,0.0987651518651631,0.10046345855628634,0.38371
0.0738907046603702,0.07546582920720848,0.07694662161367749,0.2352343333333333
0.10548384719871111,0.10743923623684211,0.1092103202792374,0.4975877777777778
0.11398531282107512,0.11597495318254417,0.11783346598621487,0.4301533333333333
0.07299926650026482,0.07447055874323728,0.07590064542037085,0.3447422222222222
0.09340099318903165,0.09513893661103326,0.09676387352663206,0.41648
0.12743595464240845,0.1296173084926256,0.1316143809808823,0.4617566666666666
0.11810473648763585,0.12016395314579717,0.12205205499074448,0.5995677777777778
0.0924193877559763,0.09421133084202223,0.09587641313968832,0.3282044444444445
0.13732957457712838,0.13964297946306145,0.14171224116906536,0.6182555555555554
0.09745582613774426,0.09931957173403634,0.10100747920848936,0.3694400000000001
0.07717139717859203,0.07875312984610058,0.08024850318227172,0.3590022222222222
0.0948807088866185,0.09660931830517433,0.09825038793246439,0.4395177777777777
0.08561713119179142,0.08734714961668413,0.0889781890479507,0.35195666666666664
0.12769500089334504,0.1298698021683894,0.13186310940502477,0.5307666666666666
0.08127531119565372,0.08287354520000191,0.0844089909252637,0.4083833333333333
0.13174228764773982,0.13409133541207297,0.13613676388864718,0.5624644444444445
0.13751161852475297,0.14015680381902423,0.14226819840237304,0.5438399999999999
0.1350050394845568,0.1374804771011945,0.1394852397604807,0.6150566666666667
0.13471250822090444,0.13739469763552145,0.13952724444756992,0.58326
0.1327352163932486,0.13493166400153217,0.13693339752559547,0.6634133333333334
0.11896174963328814,0.1210265029191661,0.1229391006147583,0.6247622222222222
0.11698974747407306,0.11896966693588254,0.12081118197613508,0.7382133333333333
0.10960767063107618,0.11146981515137044,0.11326037202502078,0.5845266666666666
0.10981845212295152,0.11169900414937896,0.11348175044900669,0.5292733333333334
0.11130293262578318,0.11333811290552277,0.11518239274990198,0.5729866666666665
0.13477255541079416,0.13711333896123645,0.1391037281622966,0.6020422222222224
0.12721191532289974,0.12932965878465302,0.13128637624509298,0.6182111111111112
0.12297966695321834,0.12512204208021216,0.1270564541991117,0.6084622222222222
0.11789736725728825,0.11996341370253115,0.12187265523531728,0.5517711111111111
0.11279408519356988,0.11466034678499086,0.11645923003471012,0.5453977777777778
0.07666645385498491,0.0781529894405156,0.07960560696569839,0.2621533333333333
0.08232299857752419,0.0839037564370651,0.08540712496087716,0.33743555555555554
0.12214362811075515,0.12414721519266689,0.12603875463080208,0.5494744444444444
0.05250970878765066,0.053612737352387974,0.05479379823731602,0.23125222222222225
0.0952711584109257,0.09689841142107083,0.09851683311614742,0.4277300000000001
0.11637110587162539,0.1182173734801185,0.12001904809584485,0.4111977777777778
0.09922786533775457,0.10089227215410002,0.10253866880399216,0.4546333333333334
0.11799055464448356,0.11991032534873619,0.12169567795547347,0.50976
0.13509670070880647,0.13752753269842488,0.13955737426386783,0.5074833333333334
0.1252172872623435,0.12747850481159004,0.12947621091009773,0.559501111111111
0.11364413202630656,0.11560480380528816,0.1174338558538703,0.40641777777777777
0.1128831874583282,0.11471145843695844,0.1164573237314632,0.3981144444444445
0.11424456507913279,0.11645635190383671,0.11878686141624023,0.4814755555555556
0.10719857398549808,0.10955983176944983,0.1123864553784263,0.4033088888888889
0.10588541111907797,0.10805155661332771,0.11056534791693662,0.4311633333333333
0.11903959315117066,0.12111303048965608,0.12327869251923267,0.3450111111111112
0.10898695129038308,0.11081222916591076,0.11245206425002267,0.3083544444444445
0.109134350541256,0.1109989993893211,0.11271283922220696,0.3352111111111111
0.10748172596227769,0.10931857927376532,0.11099582091317121,0.3746188888888888
0.03793125480067379,0.03877180985904223,0.03965349188453208,0.1457531111111111
0.09467353172437659,0.0964606672662659,0.09804452571436015,0.4061711111111112
0.09601196219200361,0.09782127369078078,0.0994250935962909,0.4063999999999999
0.10770785375960512,0.10980844368932638,0.1118037097354241,0.4600833333333333
0.09744195356415453,0.09978105882761626,0.10199325332645569,0.43797
0.09761085009447922,0.10008185694283261,0.10246757542639187,0.3467088888888889
0.08638899369321178,0.0883869257609899,0.09016616508689185,0.3460488888888889
0.08745906667130815,0.08972139454460937,0.09193894861491991,0.4191966666666667
0.07391654255665805,0.07574989140573168,0.07740728131041974,0.2710544444444445
0.08289204856702434,0.08517929063634783,0.08732842061036286,0.3266977777777777
0.09120623754997362,0.09430674870666494,0.09727630329442125,0.3477166666666667
0.06324482125784046,0.06625770852342008,0.06939497935664626,0.2705844444444445
0.058693769846712006,0.06294889095915562,0.06753402994365912,0.2773855555555556
0.05511984992454488,0.06033189024910406,0.066084028513691,0.3109555555555555
0.027499402646166907,0.03417003654572144,0.04144427029486355,0.31731666666666664
0.06142443560614753,0.06443173564942047,0.06759112910185035,0.19653222222222225
0.054391055672248355,0.05621193038031054,0.05791307067838949,0.21165777777777775
0.06056559893237954,0.06380581775480437,0.06715399493371836,0.24873444444444445
0.04598262601371914,0.04887933498846097,0.05177095846299012,0.2085401111111111
0.08045364651130862,0.08503183598125622,0.08962298801177392,0.4316711111111111
