	qt = 0.05	qt = 0.5	qt = 0.95
0	0.3278615666058363	0.4304812275846357	0.5366723133776158
1	0.32459736019223895	0.4534083612958373	0.6038499051351551
2	0.2744280600975013	0.3861588197921514	0.5030058811675941
3	0.24200542051666304	0.3955297221457281	0.5545338433668513
4	0.16016162427131994	0.3330083447166442	0.45481785550519693
5	0.1067269373079952	0.28202627803785574	0.39307939279171766
6	0.08134979691212393	0.27677293432416006	0.40811600716368435
7	0.06328368674654722	0.2690532279670458	0.42519677754083957
8	0.03671361141034235	0.23137445591342143	0.37977700086724414
9	0.014357432251637752	0.15136031280634366	0.26128500787696735
10	0.01860559481265275	0.17768256742619215	0.3277503276334441
11	0.015232303106200577	0.1681454846060109	0.3347303906258044
12	0.010486187053965021	0.14703294191087196	0.32047145018017265
13	0.006777227171434709	0.1274563039484618	0.3049697850686343
14	0.003771637121141611	0.10172873074538089	0.26842419675912194
15	0.0023599617149829936	0.08412529226669814	0.2442458781942064
16	0.0002273806054100198	0.014474846663309011	0.06963823128180031
17	0.01605886962459483	0.05639395026301448	0.15653334450353254
18	0.01670712872338476	0.05745898815075449	0.16584375625906717
19	0.021633553600579933	0.06853407855190834	0.19445037244544902
20	0.017911398924810522	0.06340106528508338	0.19522954770948023
21	0.011940796228908496	0.05317960151469238	0.1790199574949792
22	0.007533441098839467	0.04318015282257542	0.1637590896929395
23	0.0058348805911522285	0.04021493872564548	0.16185753546621448
24	0.0013239198909206597	0.013808054136641108	0.07916982235395517
25	0.01220135032212106	0.035146735969368625	0.12399655067494687
26	0.0011298545542574455	0.004691005234984738	0.029319339116747636
27	0.013646349769087556	0.03293230697898848	0.10157044650464045
28	0.021003405881049517	0.04432271900715658	0.11343070081298942
29	0.02335599055302489	0.04630255180301837	0.12282794413598701
30	0.014119449702365328	0.031872419130256846	0.09651062576384074
31	0.0020651585348396037	0.006106040214288358	0.027681069788887475
32	0.04370666060211474	0.07860335413588439	0.15621489082384196
33	0.048244699935183044	0.08226581410815861	0.15234700887839503
34	0.04384186435290535	0.0724149622735924	0.1412397055437125
