qt=0.05,qt=0.5,qt=0.95,vn
0.1973208982167121,0.20098082664155165,0.20430636191891507,0.08598666666666667
0.23984795408709447,0.24408908133508064,0.2478942889226058,0.1711088888888889
0.27946989192670013,0.28439668019588493,0.28848939616712965,0.26694111111111113
0.30304553189682504,0.3085510300305251,0.31335579719377765,0.3058955555555556
0.2911244964664022,0.29594404544975744,0.30041076068413053,0.30283000000000004
0.20024406724562044,0.20377494447601696,0.20706036778809753,0.16079000000000002
0.16388093602339956,0.16683037405267354,0.17002658185613054,0.1297448888888889
0.2855861061789873,0.29060121227413505,0.29491094063449297,0.2506533333333334
0.12814124113698783,0.1305170203493769,0.13326418225197376,0.1303091111111111
0.27010583335399657,0.2747201129222723,0.2785572638923019,0.2729366666666666
0.19649683742803611,0.19999927081574903,0.20331782238736737,0.13885777777777775
0.14931117616338094,0.15203011325978033,0.15514194165863077,0.13508733333333334
0.21532096590588176,0.2189767856019751,0.22237218063764977,0.21496888888888888
0.23754981470616435,0.24160807879343002,0.24516327252453438,0.21993222222222225
0.15089653693744595,0.15363323498953277,0.1566377368003428,0.18254722222222225
0.19466027746907852,0.19805862552524794,0.20136260878869688,0.20597666666666664
0.26178896573433486,0.26633804885605455,0.27010322091872013,0.22190666666666667
0.24646265183691135,0.2506498584520772,0.2541433812213528,0.2736811111111111
0.18856602845199313,0.19189252396185158,0.19515058705981148,0.1776888888888889
0.28228483891606465,0.2871578721904471,0.291362790472124,0.29525777777777784
0.19839123597121763,0.2019148978296183,0.20519921689822343,0.20310777777777775
0.15761484905203577,0.16043459548703534,0.16360793431858497,0.2313455555555556
0.1993220736548022,0.20280680806852042,0.20609817444847783,0.25866333333333336
0.17224344089373866,0.17535558883436625,0.17852747360987153,0.15802777777777774
0.27678643729571545,0.2813366748992394,0.2854238382392381,0.3134922222222223
0.16702606329251724,0.169982838620465,0.1732014524503769,0.19736222222222224
0.28785303378314064,0.2925705988886865,0.29698107013110814,0.2677011111111112
0.30686393519545,0.31214084745635484,0.3171851627162447,0.28655222222222226
0.06216669323104864,0.06336970744713709,0.06491976945743848,0.09360422222222224
0.16704941438127824,0.1700789461772137,0.17324381336357839,0.1237628888888889
0.27894811668017566,0.2837529037080573,0.28782949734560404,0.31988222222222223
0.2478266417911374,0.25207686550423547,0.255678108246684,0.2465711111111111
0.24980344457254264,0.25400296301176234,0.25760531034300577,0.2807155555555556
0.2410824895555539,0.24497160377892283,0.24880071053479685,0.28298888888888896
0.24546049879507348,0.249412197090137,0.25352222771374905,0.2424311111111111
0.22482771994517808,0.22869024554398362,0.23212455074329247,0.2256388888888889
0.2874296305506035,0.2921356298396094,0.296469517082095,0.3512811111111111
0.270709066335998,0.2752767706692181,0.27914029061062,0.2998966666666667
0.2726871146261851,0.27724353402808843,0.2811453838002141,0.2961233333333333
0.26655907881326085,0.2707588272456316,0.27488480275164495,0.2669555555555556
0.2482795428121061,0.25225746376363456,0.2560738481955536,0.2511555555555556
0.15907139432009554,0.1619202039989991,0.16506798346724758,0.14669633333333332
0.17024359586419088,0.1732289817022748,0.17646387155461718,0.16189466666666666
0.2521283787093064,0.25653177795109405,0.2601826162181378,0.29277111111111115
0.10885227711542114,0.11086014627555568,0.11331417697767465,0.1009247777777778
0.21050491848486405,0.21407334569545794,0.2176006248119798,0.2438033333333333
0.2524906048178688,0.25667890212220756,0.260218601405876,0.19561555555555554
