qt=0.05,qt=0.5,qt=0.95,observed,date
0.21154139500490346,0.21678806649321786,0.22226859581889669,0.11910339469094312,2015-05-30
0.26583210876792746,0.2713259982420573,0.2778795366284374,0.4500279910990904,2015-05-31
0.28615619641055107,0.29226430232313616,0.30015640324757276,0.4460622317928341,2015-06-01
0.29012364534174767,0.2965670722550591,0.30429056815389627,0.4083714442630986,2015-06-02
0.29086575081700866,0.2975062322416475,0.30448268396004713,0.3796736491125559,2015-06-03
0.2278138220914033,0.23296872652265704,0.23822888795091315,0.18980318480724254,2015-06-04
0.23382085160028354,0.2388602942838667,0.24340780957816877,0.2059808241052644,2015-06-05
0.28721170811406477,0.2934500307947534,0.30148555159078216,0.3808588155668765,2015-06-06
0.1575423166323091,0.16531986046407385,0.20091587141888778,0.08785813084193103,2015-06-07
0.1883560157448935,0.19347148453891527,0.19865672373547189,0.15036378603725656,2015-06-08
0.27944811141769815,0.2846246558494444,0.29006290273096924,0.3032190191620975,2015-06-09
0.1972744415122678,0.20233527451898325,0.20771261027691348,0.2355661637449077,2015-06-10
0.20266536766790264,0.2076126393534165,0.21289534493841272,0.1598831201984671,2015-06-11
0.25394695008507134,0.25934621125506346,0.26421737012989094,0.31365018584974225,2015-06-12
0.2620722865547624,0.2668501183147356,0.27153009676966683,0.35750480976155197,2015-06-13
0.20404081714355843,0.20969544351982977,0.2154298673725932,0.16579436154639124,2015-06-14
0.23127308864950918,0.2369377465136249,0.24274627399947593,0.22323722389124134,2015-06-15
0.2677475421527485,0.27275016101306226,0.27758016862323326,0.37191136822168336,2015-06-16
0.26944079550866773,0.27434099382399013,0.27913527310084085,0.3296454178222463,2015-06-17
0.22909770885244884,0.2344661537884224,0.24004546755597309,0.2579207536168035,2015-06-18
0.27833423307400945,0.2836453820212351,0.28950443053776764,0.3746721170849429,2015-06-19
0.27154661826425325,0.2766327495365092,0.2823842388596155,0.2162661166504345,2015-06-20
0.17365046452141827,0.17871687420161464,0.18394104393622582,0.2372996788880345,2015-06-21
0.2713870425084187,0.2762686072117938,0.280983919194591,0.22052668852955498,2015-06-22
0.23055430141108024,0.23606536457236438,0.24143487025374175,0.26183038972336503,2015-06-23
0.2780926797487704,0.28284659162245934,0.2881615829947742,0.355080004933141,2015-06-24
0.20872399644295106,0.21411493857675473,0.2197969823655469,0.1985523991374336,2015-06-25
0.2847505124806084,0.2900925295333445,0.2961502781644369,0.3480489409003747,2015-06-26
0.28587666671056333,0.2914278995958731,0.2976505953107925,0.3484910831062963,2015-06-27
0.28267940177516515,0.2878668290309692,0.2936971637046808,0.4075635638715079,2015-06-28
0.2848683681767355,0.2903741834218918,0.296443681067698,0.376037517787788,2015-06-29
0.23242792793486008,0.23704191532205943,0.24160400808906438,0.2387023950077574,2015-06-30
0.21361341951655186,0.2189001557485245,0.22446607345931305,0.17861146887798812,2015-07-01
0.2792856763568839,0.2843899708050003,0.28989612564431105,0.30984223644756753,2015-07-02
0.2630022549855665,0.26765446490279277,0.27246253144980975,0.26872745719258184,2015-07-03
0.2611217249992819,0.26618037215610957,0.27103582782998464,0.281862983565817,2015-07-04
0.26457950504831257,0.27027305178046224,0.2753676027255052,0.28656802218753225,2015-07-05
0.24283940385721184,0.24991887158568216,0.25492331561174314,0.2390574663684064,2015-07-06
0.23388336357835204,0.23944508736682743,0.2448292755665804,0.2048204028379212,2015-07-07
0.28280789164204473,0.28807477163815776,0.294017091552037,0.26934254049402484,2015-07-08
0.2783334806849833,0.283209747544347,0.28855155479734856,0.3450907172440474,2015-07-09
0.27378438970398855,0.2790335527001681,0.2840500538754379,0.31314348118464225,2015-07-10
0.272607676389909,0.2785437744174467,0.28368017824898645,0.29010775496722624,2015-07-11
0.26276420000369816,0.2684967283609524,0.2735743222928848,0.2348754060155728,2015-07-12
0.22999564633872535,0.2361857466968304,0.24179790346363011,0.15184321463779962,2015-07-13
0.24195193915749458,0.24657373314939707,0.25128748886694213,0.16757208998657558,2015-07-14
0.2735249988630061,0.27833744134901917,0.283833143882594,0.2296156915692752,2015-07-15
0.06617931900067137,0.06770156942640815,0.06921589812788516,0.004438673686175415,2015-07-16
0.14037476821557973,0.1450044929961964,0.14968454068957285,0.1136429315213011,2015-07-17
0.25558649873121475,0.26239488568513913,0.2673591030243441,0.21267827879873613,2015-07-18
0.2517677040129996,0.25744185247554396,0.2622826119644746,0.13873452248688356,2015-07-19
0.23501189210521373,0.2414661756203544,0.24648203763460172,0.13481730877865192,2015-07-20
0.26524401464603725,0.2698104764709302,0.27478788945176685,0.1468561571685019,2015-07-21
0.2695694359423386,0.27502510220937637,0.2807919538125986,0.20594713356182406,2015-07-22
0.2682568612181032,0.27365035344737787,0.2794251591850476,0.16263820779442162,2015-07-23
0.253943293698391,0.25899317029741864,0.26388535049695894,0.11941343542638365,2015-07-24
0.2365581627298984,0.24077294633346608,0.24526478546870328,0.16868794147249258,2015-07-25
0.25470762349299597,0.2604490883507895,0.26653950060273357,0.16430455611070294,2015-07-26
0.2442323229653004,0.2508432868280556,0.25744187113934147,0.16011138933036356,2015-07-27
0.23619974005368408,0.24257700049983155,0.24967900012149777,0.15281950618753315,2015-07-28
0.20710282899594526,0.21314531112083646,0.21963883259205866,0.13563616076169194,2015-07-29
0.1858610469952096,0.19301447666381705,0.20043386467041815,0.12651713361102754,2015-07-30
0.15977067846609166,0.16845120899104105,0.1778901938390774,0.14440424475152044,2015-07-31
0.14966306906288715,0.15934862033670905,0.16971366276658834,0.11080818906318313,2015-08-01
0.10212210576285118,0.11164122544184656,0.12521355333458653,0.10251573556863178,2015-08-02
0.21210848461925821,0.2161770915657624,0.22043257267733576,0.0896008961079498,2015-08-03
0.21467128480826037,0.21823485473089713,0.22207793403268095,0.18808030324188896,2015-08-04
0.21758721613789686,0.22265954498072127,0.22804394074207077,0.2326357440222648,2015-08-05
0.21412094855157,0.21894607040231398,0.22379155217521104,0.2364054092197308,2015-08-06
0.20382682569852048,0.2098569080942904,0.2157714224805293,0.1301971189778804,2015-08-07
0.2000938055494737,0.2049476176651857,0.20973747636860102,0.1480117003259095,2015-08-08
0.20497454016686661,0.2104924176981659,0.2159058882009926,0.13763963431361873,2015-08-09
0.17179289834244454,0.17639736202559309,0.1814958837054852,0.08150573639367803,2015-08-10
0.15900218781490572,0.16668540418747968,0.17502810953646422,0.1599766622509186,2015-08-11
0.17068464516009027,0.17869009492643828,0.1874425076931597,0.14887637440333906,2015-08-12
0.13260079428287655,0.1421523852451575,0.1528568197829256,0.15947429819859754,2015-08-13
0.12083335682221859,0.13250795164067555,0.14679818635162847,0.11551006550231235,2015-08-14
0.1165336015087494,0.12871805476211257,0.14377145651508616,0.11781331839636378,2015-08-15
0.06172779050800595,0.07587912550348888,0.09480495578892102,0.12903316519056304,2015-08-16
