	qt = 0.05	qt = 0.5	qt = 0.95
64	-2.148307132595153	-0.9433661826779612	-0.2728331828778979
65	-2.0868278298959306	-0.9146092788732026	-0.25482884316340715
66	-1.921447982499106	-0.8526521749992046	-0.21792248498290634
67	-1.4857234215285058	-0.6676129557042983	-0.13521546667968665
68	-1.3768244434612562	-0.6120783028488295	-0.11505519076785065
69	-1.2777287948390943	-0.5685384916189913	-0.09769252418298716
70	-0.8673726720813634	-0.37919638136107814	-0.04435467510734681
71	-0.5712691153417926	-0.23144503265621152	-0.018294803949524544
72	-0.5263139654414499	-0.21069174208607047	-0.015579078442095743
73	-0.4936973503797565	-0.19592185931838835	-0.013779951225108819
74	-0.37079268996006887	-0.14229409259424158	-0.00841359715504463
75	-0.38425282270211253	-0.14651931991884232	-0.008521309695301927
76	-0.3906377058477977	-0.14804853292278836	-0.008557996101428223
77	-0.40999094203857483	-0.15487297919279186	-0.008790702046053898
78	-0.3532380743318195	-0.13116631340780127	-0.006938147220241997
79	-0.2886137360151252	-0.1015829460149279	-0.004931462619530805
80	-0.2879066466519102	-0.10118191135877025	-0.004799852530424973
81	-0.24309465628907162	-0.08245788797918857	-0.0035746742048089666
82	-0.13086964275925245	-0.039859906110037376	-0.0021000000000000003
83	-0.09935457426725516	-0.028385518671274076	-0.0021000000000000003
84	-0.10095971312936444	-0.028667841107488795	-0.0021000000000000003
85	-0.09216320425515374	-0.02581630682049077	-0.0021000000000000003
86	-0.09221493023726468	-0.02580307836423126	-0.0021000000000000003
87	-0.09273987441641267	-0.02598529600291887	-0.0021104362149630034
88	-0.09047397685236433	-0.02527331027312138	-0.0021000000000000003
89	-0.09236159951201965	-0.026096203755124017	-0.0021456532623527827
90	-0.09320499441873284	-0.026308167535637417	-0.002165905618578737
91	-0.09251902685285554	-0.026069802760316133	-0.0021280211841679113
92	-0.09277454130588797	-0.026181319842607013	-0.00213383048512763
93	-0.0936378243602996	-0.026579792704176868	-0.002153827514896016
94	-0.0945470268703599	-0.026886622948837084	-0.0021670759381783515
95	-0.0924660658542986	-0.02608388613945715	-0.0021000000000000003
96	-0.08433007790507095	-0.02325275741215277	-0.0021000000000000003
97	-0.07615137005708744	-0.020601024013748616	-0.0021000000000000003
98	-0.06712278102765178	-0.01761500127977399	-0.0021000000000000003
99	-0.06661330268899894	-0.01747712938522893	-0.0021000000000000003
100	-0.06565502440484518	-0.017167867868512474	-0.0021000000000000003
101	-0.06327286681861036	-0.016350633132239455	-0.0021000000000000003
102	-0.06356082496353473	-0.016493217108908283	-0.0021089245322772738
103	-0.06294370283120253	-0.016292039323223092	-0.0021000000000000003
104	-0.06003469674461291	-0.015265022701508446	-0.0021000000000000003
105	-0.05403172571938107	-0.01337283696769914	-0.0021000000000000003
106	-0.05049574871573988	-0.012271530821682405	-0.0021000000000000003
107	-0.04927080172905523	-0.01191505279131545	-0.0021000000000000003
108	-0.04713257212999311	-0.011322977419081	-0.0021000000000000003
109	-0.03386625752363489	-0.007635653721662149	-0.0021000000000000003
110	-0.0336876603695795	-0.007591667167835188	-0.0021000000000000003
111	-0.03056397911557261	-0.0068667784969336934	-0.0021000000000000003
112	-0.030764108595850565	-0.006910661638118052	-0.002108556345887822
113	-0.031622299236686205	-0.007081588302237564	-0.002115310989693118
114	-0.029593142913000043	-0.006550178557348589	-0.0021000000000000003
115	-0.026872499435851894	-0.0058492633592651085	-0.0021000000000000003
116	-0.026545761753104465	-0.0057358579829574815	-0.0021000000000000003
117	-0.026583016339569224	-0.005731162888927599	-0.0021000000000000003
118	-0.02680043292330077	-0.005777610057480248	-0.002107009081829474
119	-0.027538701759641748	-0.005912285971856073	-0.002135486934959824
120	-0.026235116979485298	-0.005575632676387039	-0.0021000000000000003
121	-0.021459632432701978	-0.00446886007986462	-0.0021000000000000003
122	-0.02167078487387313	-0.0044927132871622295	-0.0021022138466801135
123	-0.02265060419400351	-0.004688379940984604	-0.0021567173511215466
124	-0.023384872666222696	-0.004859101442522565	-0.002208301102020154
125	-0.023458689697210027	-0.004889671395663479	-0.0021777341344954384
126	-0.023050018050362102	-0.004781924693879152	-0.0021000000000000003
127	-0.023342166594157623	-0.00485050285285572	-0.0021152491198570206
128	-0.02378724039760319	-0.004974649136613626	-0.0021435798004245843
129	-0.024918511024325213	-0.005188347939977593	-0.0021982764273387814
130	-0.02652449868323251	-0.005501390824495475	-0.002273600579044039
131	-0.02841513461947796	-0.005834597136746554	-0.002363432728362312
132	-0.0299357193053718	-0.006125935936559324	-0.002443840946636402
133	-0.031613250446229924	-0.006460007152985394	-0.002528442941407688
134	-0.03413763164194724	-0.007122857782787718	-0.002628151047419829
135	-0.03610973483525798	-0.00755128550301987	-0.002690241149439337
136	-0.03907707393655391	-0.00800079572359106	-0.0027821893822949787
137	-0.04318898883497657	-0.008570662359253405	-0.002894454584721158
138	-0.046883117061060436	-0.009372349787771985	-0.0030252624892801562
139	-0.05105274606421288	-0.01017439855560962	-0.0031531944486516165
140	-0.0478654489176526	-0.009175030048841983	-0.0028112626763992427
141	-0.04469662114976051	-0.008508350176350349	-0.0025150947852251994
142	-0.04330469542331715	-0.008181084448193352	-0.002379828784795479
143	-0.045658616741321434	-0.00856718712793604	-0.0024113680215456243
144	-0.04961063158986545	-0.009076213029757342	-0.0024610735763080163
145	-0.05332322563684575	-0.00976803856215707	-0.0025458905993503214
146	-0.0574890864963325	-0.010594774700171793	-0.002662285454131212
147	-0.06251244338738153	-0.011294685060747042	-0.0027833393892424266
148	-0.06806943630678376	-0.01223886772466249	-0.002914185187731151
149	-0.06834873203307006	-0.01207275062777098	-0.0027789066552592096
150	-0.0725613842215644	-0.012487639435357023	-0.002807140110562511
151	-0.0737130147459931	-0.01260633353025695	-0.0027673492158205456
152	-0.08012410586583878	-0.01321844707050605	-0.002847720282943722
153	-0.07578506689169673	-0.012682051140039008	-0.0026785217014150316
154	-0.07073934958817549	-0.01169788420621549	-0.002428350402838865
155	-0.0731296599104006	-0.012013348346521907	-0.00241666550853408
156	-0.07583338949869485	-0.012195483998046125	-0.002424976907047354
157	-0.0496894096790176	-0.007761343808654759	-0.0021000000000000003
158	-0.043566055219330074	-0.0066450976820998505	-0.0021000000000000003
159	-0.04554885279779357	-0.006802507123158717	-0.0021000000000000003
160	-0.045281817848541524	-0.006743591555153161	-0.0021000000000000003
161	-0.04317263276327469	-0.006327638569355431	-0.0021000000000000003
162	-0.03624276859601027	-0.005342466332618203	-0.0021000000000000003
163	-0.03437985288276863	-0.0050518290348313	-0.0021000000000000003
164	-0.028904782165324713	-0.004283523191253254	-0.0021000000000000003
165	-0.021320879438163156	-0.0030753374568993834	-0.0021000000000000003
166	-0.021837913427156286	-0.003117630535895026	-0.0021000000000000003
167	-0.022919209359421135	-0.003264596181951022	-0.0021504851915459377
168	-0.024009459755528664	-0.0033467841695091357	-0.0021569759022753007
169	-0.026008148662132528	-0.003574473053324031	-0.002235456731355998
170	-0.027999631034425442	-0.0038806224557410536	-0.002315363354228873
171	-0.029420997645101536	-0.004090407725481097	-0.002346160058626839
172	-0.02661620235177843	-0.003603337353043281	-0.0021000000000000003
173	-0.02316810816292749	-0.0030778224772586666	-0.0021000000000000003
174	-0.023226562822512706	-0.003076895002327341	-0.0021000000000000003
175	-0.024717219802309023	-0.0032649024288128126	-0.0021578057188368035
176	-0.026489281637111263	-0.0033803343437361745	-0.0022072055896305456
177	-0.028757855286558772	-0.0035910567688269357	-0.0022803472798298362
178	-0.03119810093111456	-0.003846451336223281	-0.0023352406609299147
179	-0.03317429357502001	-0.004195109405143605	-0.002398757076727753
180	-0.036610215424811826	-0.004488552883793698	-0.0024710701386277067
181	-0.040903780766408916	-0.004919243940547834	-0.0025610268403415066
182	-0.04431836076475093	-0.005277905448698862	-0.002650200704508028
183	-0.049313262814206255	-0.005703922272508924	-0.0027287948425593804
184	-0.05372171902610743	-0.0062390871928653165	-0.0028054625509943746
185	-0.06007355648731334	-0.006836624143029445	-0.002898359425390578
186	-0.06655420777988863	-0.007454401552128917	-0.0030046135919014776
187	-0.07468979212567882	-0.008130334876812313	-0.0031186682362058
188	-0.08548980045595195	-0.008855398005966103	-0.003243702222519858
189	-0.09732041130562204	-0.009897496978405897	-0.003382498710499077
190	-0.11696322485393669	-0.010869403888700386	-0.003515720346696877
191	-0.1411826641449699	-0.011480211228058347	-0.003624027998703381
192	-0.1586255387940631	-0.01220476379758492	-0.0036932642878472143
193	-0.18500967486302036	-0.012958934537317873	-0.0037570633538417933
194	-0.209257361753733	-0.013993708984820415	-0.00386277834390979
195	-0.24661649521829743	-0.014679184389990626	-0.003935767243066051
