PLC,gs
0.03092359641184035,0.8555314857607356
0.05692681408436017,0.750223667032753
,
,
,
0.03577955790929765,0.8348102545997529
0.04495449887444704,0.7970087659269665
,
0.013937352996634697,0.9321117703504849
0.013732108622100454,0.933077510012325
0.06344553733833529,0.7259054120194359
0.02134812231235705,0.897898653087853
0.024737088128688394,0.8826711277850057
0.04619360923323652,0.7920354032688762
0.0552975296938947,0.7564268090428883
0.017494221330226687,0.9155323227955109
0.03165156356973089,0.8523929152073003
0.05514006669652123,0.7570290020305371
0.055940599547098395,0.7539724125501085
0.031793887345373306,0.8517806343676184
0.06544067410677756,0.7186198335806784
0.06664769031545956,0.714247430839613
0.006134626271504646,0.9695337744897551
0.05761351155366463,0.7476243451849617
0.03460581713736187,0.8397727151678513
0.06325736362443761,0.7265963251434917
0.021845269967317834,0.8956486245349577
0.06843088441360237,0.7078360166511338
0.06962749210892509,0.7035656524729234
0.06689172172300893,0.7133666380333643
0.06855941022128798,0.7073761153539045
0.04468775868321736,0.7980834131835284
0.024466589923183787,0.8838770775385235
0.06493146413618721,0.7204723849004654
0.0513498127898651,0.7716684989469068
0.04919979016800461,0.7800971491588414
0.05047841241860232,0.7750736796037486
0.04711503690016639,0.7883570711630931
0.035994559569466546,0.8339044063019486
0.06796588689474042,0.7095023835428912
0.06346480537683398,0.7258347027534313
0.057802028046866696,0.7469123259197962
0.05691334047530828,0.7502747575093457
0.051131859436515374,0.7725188041911524
0.03358262181938729,0.8441225523838628
0.04598172079690153,0.7928836639813623
0.06528581513521993,0.7191827243995217
0.035027034048634435,0.837988493967878
0.0017138154532832489,0.9913942721057457
0.05025032912669388,0.7759674203114516
0.04968160156588025,0.778200422772212
0.041426931543330436,0.8113374198599145
0.06690888912899393,0.7133047155216444
0.0760390740718628,0.6811154390028231
0.07623119776875924,0.680453779834264
0.06638510777637562,0.7151963843892871
0.06856883669451033,0.7073423964487313
0.0772314545193044,0.677019241971853
0.07849667185347543,0.672699498688676
0.08224925661179312,0.6600471593006768
0.08850766883469798,0.6394680607540789
0.09742644525192598,0.6112337819535785
0.11239458465576752,0.5665940383418385
0.11869243431235674,0.548789520633017
0.10740741558597502,0.581097132228958
0.07322927911294216,0.6908652670233886
0.06562940743003313,0.7179344043176488
0.08436823564576,0.6530071085104671
0.08131140497294986,0.6631869935603592
0.0925113365529581,0.6266374582067445
0.08221611000426916,0.6601578795793286
0.08641299500450077,0.6462841247619863
0.07758908264044738,0.6757954403245565
0.10411787232103685,0.5908636296868474
0.11035147989090204,0.5724917750276819
0.11409190542199199,0.5617401542029782
0.12333381231348052,0.5360228570256574
0.12420028189140932,0.5336722330900346
0.1511560713001702,0.4654151728112086
0.18345918678728224,0.3948769554974185
0.19925646185267082,0.36432209512628266
,
,
0.1786942811116512,0.4045779461481657
0.16819172676289992,0.42679588554217124
0.17852113090378416,0.40493484561928167
0.010842676836793044,0.9467791098213525
0.0023930824007095722,0.988003802762401
0.005042308054344045,0.9748902406609014
0.03446383300660008,0.840374990752116
0.03777818623210568,0.8264271026675352
0.019593699905010923,0.9058838797124211
0.030509283603012284,0.8573228785823419
0.03741899254917892,0.8279275436856071
0.04454713717449857,0.7986505297271663
0.021310783994266377,0.8980678680123968
0.0011030537997379936,0.9944526722033116
0.002415921878690083,0.9878900029405628
0.011595980400892332,0.9431878327726275
0.047637340183547136,0.78627956770471
0.0014163884897034848,0.9928824742051695
8.279658089984694e-05,0.9995825458527758
0.061886971494022135,0.7316476525587547
0.02349730548968802,0.8882118373522835
0.029898871394651763,0.8599689430659035
0.051493631941488205,0.7711079229575276
0.054712189262080074,0.7586677544388841
0.057779444439842724,0.746997587855783
0.05506160964674345,0.7573292262803859
0.055706128144271436,0.7548664008485757
0.028718204652734645,0.8532071475367646
0.05414212397659166,0.7412664511607904
,
,
,
0.03411765133639266,0.828106354191511
0.043130870519210385,0.7878325809556034
,
0.010127275074314952,0.9455670057855108
0.012805269982048388,0.9316731205663985
0.06261191097683894,0.7073197752480695
0.02008398134602256,0.8949284411875816
0.023182083556452116,0.8797295900030971
0.044315402526174254,0.7826867174789015
0.054154784587731916,0.7412145177202393
0.016501381562164567,0.9128303397571551
0.030404782081767733,0.8452863803868687
0.05356114939701621,0.7436534883461653
0.05465918402086285,0.7391484277754462
0.03025401926375101,0.8459914276554951
0.06413608269825337,0.7013771684224183
0.06586773996488635,0.6946858080842266
0.0057081484369759,0.9689467006035005
0.056981923704430025,0.7297078337424623
0.03279345931434866,0.8341933621188308
0.06312166716602528,0.7053267317084778
0.02075982049916656,0.8915907345142957
0.0690786237382506,0.6824460081826752
0.07065428105289813,0.676518298945437
0.0674165332134,0.6887548455380736
0.06995480320060839,0.6791434293970431
0.04329722007988838,0.7871078961128694
0.02291557204865129,0.881026894060071
0.06416171661659255,0.7012776497272895
0.05004567007837943,0.7582614223356142
0.04829828133230399,0.7656282117450975
0.05016936886747082,0.7577426027091877
0.04721630547670102,0.7702253396519203
0.03412419858888764,0.8280763680432763
0.06768596045331003,0.6877282507969668
