PLC,gs
0.0003574012537607476,0.9975455576905621
0.001781157792683469,0.9878275450761255
0.006703516629158135,0.9549523358528116
0.01007855998597125,0.9330450881212616
0.011783997346471895,0.9221668314841158
0.0006090672886154233,0.995820860460106
0.0010931692010467296,0.9925116241333285
0.009366517576661595,0.9376247465122876
0.0004513214496715854,0.9969015627055083
0.00013995220396296462,0.9990381646406461
0.004300922567086874,0.9708598233343076
0.0002279879341345974,0.9984336039489263
0.0002734493450832543,0.9981215535616091
0.0010917880996447699,0.9925210494588401
0.0023223628127578668,0.9841583461154723
0.00017753157930113503,0.9987800540978885
0.0004724390254050235,0.9967568202398647
0.0021390322935439373,0.9853997417438374
0.002446075772918741,0.9833215249397317
0.00047010192033987116,0.9967728380127184
0.004481014530324104,0.9696583184154262
0.0054549398805534555,0.9631863495322963
7.797330598265295e-05,0.9994640066805426
0.00336498894040807,0.9771280050533824
0.0005845574795094748,0.9959886980845989
0.005394162100475903,0.9635889671634237
0.000292380214021211,0.9979916394524073
0.008415738574730582,0.9437749189557137
0.009778429604688313,0.9349727126656091
0.007646954282583314,0.9487772995052739
0.010222473374762666,0.9321221951823647
0.0013072629712455352,0.9910516220562856
0.00029814021422116475,0.9979521144921405
0.0049534931618148755,0.9665131766478876
0.001832549762744602,0.987478537354845
0.0017569107874840831,0.9879922515579459
0.0022153541417663865,0.9848827496459717
0.001989126384985299,0.9864159698849349
0.0006074863585329054,0.9958316854589612
0.006600924300984875,0.955626243886399
0.0050432188098676065,0.9659170535778675
0.004219042760359979,0.9714065858669286
0.004482305030303621,0.9696497140537471
0.0027009584310852923,0.9815996836979395
0.0007429255079627103,0.9949047280599683
0.001586308557258659,0.989151904241378
0.005759210333830596,0.9611732588782496
0.0007688892485103441,0.9947271284262301
5.3512241574106834e-05,0.9996321226463281
0.003469107866546271,0.9764287008377863
0.003199181554658683,0.9782426664368652
0.002050626212005782,0.9859989294116058
0.009627031980369505,0.9359465915701874
0.01861307637326082,0.8798616557453307
0.02342480866948436,0.8512231638251725
0.017981952749592554,0.883688685909085
0.0190930813305634,0.8769620714066588
0.03892563688300979,0.7651451714618897
0.05250167558202431,0.6969280364227812
0.06148910969824513,0.6551436884284553
0.07079848744218566,0.6144981077356882
0.09319866725873094,0.5267166653587193
0.14069917357922573,0.3797947029488797
0.16380571811427064,0.3239036847464122
0.26060394055619296,0.1660890540418475
0.026942952940186882,0.8308748294629932
0.017188681976922207,0.8885225410041756
0.03923477043245188,0.763520007110437
0.038254512276246634,0.7686852809792031
0.06256493639959837,0.6503126266066516
0.046053695470056145,0.7285355645047729
0.055402666155637825,0.6831578261357162
0.05938950193719142,0.6646755445748959
0.11658735607313828,0.4483917018598775
0.11825942024889517,0.44325949865478065
0.19276837426821203,0.26528409506325323
0.25009991454640024,0.1785930595850493
0.2613522744557197,0.1652321901719838
,
,
,
,
,
,
,
,
0.0001613500213224879,0.998891187498693
4.222293258790095e-05,0.9997097213186651
6.634576825779056e-05,0.9995439168817004
0.0005877623270883224,0.9959667504080465
0.0008190360754527302,0.9943841990073087
0.000244758685682515,0.9983184769637177
0.0005272747102376379,0.9963810677273002
0.0009259167440066005,0.9936536888760138
0.0020501059384188656,0.9860024567338147
0.00035642346974251173,0.997552264376442
3.312512012034663e-05,0.9997722608063961
4.781204991510477e-05,0.9996713029730259
0.0001452595980246672,0.999001707243861
0.002875332047464098,0.9804234508208535
3.511922364442271e-05,0.9997585527577996
1.3784447089367119e-05,0.9999052239697905
0.004186849409009156,0.9716216451857292
0.00028157678503703875,0.9980657764971106
0.0004009192953715211,0.9972471101466722
0.0015766250793717053,0.9892177675396162
0.002077458100783103,0.9858170331373722
0.003584682910310542,0.9756530382327868
0.004224650633603915,0.9713691287900376
0.0039299514645908746,0.9733394900851353
0.00021793997465524364,0.9979840136651974
0.0010912996945901922,0.9899459598525824
0.0041018285249198325,0.9627311751973449
0.006063952132391719,0.9453978085145582
0.006866831902689375,0.9383954701020041
0.00035784044676771777,0.9966920497307881
0.0006426167596086824,0.9940673395224813
0.005677870822361061,0.948783606038682
0.00026838118300307763,0.9975180022849393
8.390196100003741e-05,0.9992234092405998
0.002514533941412726,0.9769855475211745
0.00013555476573806608,0.9987456143760367
0.00016371960772729925,0.9984851823361669
0.0006452202959167654,0.9940433753058728
0.0013473727866205917,0.9876014616556622
0.0001051256448560804,0.9990270598712203
0.00027383120266219246,0.9974676641944659
0.0012574105803938918,0.9884244847119427
0.0014243032534438102,0.9868982035721698
0.000276298266771453,0.9974448784519144
0.002662057857008664,0.9756518917036592
0.0032070654753929982,0.9707406421108571
4.694574523695836e-05,0.9995653990840475
0.0019184317807674125,0.982393060846232
0.0003456207992579461,0.9968048300079628
0.0030783261124710717,0.9718985218391702
0.00017101335586486896,0.9984177502546603
0.004806808141309104,0.9564671226144466
0.005563612168077884,0.9497879374056355
0.004349994777151475,0.9605214447509413
0.005737252451202207,0.9482620620892459
0.000751998774748238,0.9930610316747914
0.00017814659681988443,0.9983518064967695
0.0028965395417440386,0.9735358594066648
0.001060179005982287,0.9902312668710791
0.000997850323075504,0.9908029285631892
0.0012303161970665193,0.9886724931771225
0.001077523150687552,0.990072249766262
0.0003599287637405771,0.9966727770498679
0.0038489572752423316,0.9649880286864303
0.0029036484431776296,0.973471778291858
0.002339168169034458,0.9785732727483047
0.00244369949197102,0.9776265575682415
0.001481824567751083,0.9863727009979205
0.00041749313592165204,0.9961416730655137
0.0009014076574858787,0.9916881248073885
0.0033444947557759244,0.9695061274788255
0.00044512536797584103,0.9958868313830073
3.1897551874401636e-05,0.9997046873815104
0.001851541019303594,0.9830017217939823
0.0017328345815417058,0.984082799040016
0.0011039778141788085,0.9898297534537083
0.005439406535429853,0.9508809084253521
0.010587982221784111,0.9066124794078659
0.01306393745509595,0.886063552276449
0.009664740498337503,0.9143962073517939
0.01040311220265914,0.9081657708653832
0.02085515856373809,0.824390634292681
0.027407086663855867,0.7758624798697754
0.03219861936435145,0.742190997973826
0.03792122877158921,0.703885730821981
0.05115987986808876,0.6226760590211105
0.07548719385157081,0.4970794175452963
0.08725371562491811,0.445762234300332
0.13742490139556257,0.2800987278462771
0.015131861036142705,0.8692583960180486
0.009550480120217506,0.9153641563321335
0.02230516804871421,0.8133957789298336
0.021569383095702426,0.818956501361108
0.035112785241396195,0.7224309779638071
0.025708413200687213,0.7881627607122134
0.030812798564036795,0.7517765045379257
0.03294897494935266,0.7370520023499636
0.06521809252524977,0.5466699019117252
0.06509027846342198,0.547317318598594
0.10133692385573186,0.3912569534870369
0.11679402528443177,0.33907293677899814
0.11861844177456622,0.3333919504419313
,
,
,
,
,
,
,
,
9.55498439590579e-05,0.9991156449206681
2.5968740582692725e-05,0.9997595706627432
4.0429362251860665e-05,0.9996257133038762
0.00034467918060392084,0.9968135211329019
0.0004691736276765363,0.9956650963850487
0.00014315759610028378,0.9986753065397957
0.0003016976569802692,0.9972103205777842
0.0005160419872407263,0.9952330923816762
0.001081394714151474,0.9900367574222578
0.00019739943843820071,0.9981738439600334
