qt=0.05,qt=0.5,qt=0.95,date,ps
0.00017069947157620133,0.00030901855749559655,0.0005417930000932922,2015-05-30,-0.008788282936253607
0.0006434723753515526,0.0011433737507307799,0.0019534563997448146,2015-05-31,-0.011464124025177953
0.00170328673102214,0.002779410300942668,0.004726003730973084,2015-06-01,-0.013379528128079757
0.0025659843040129185,0.0040826153056848025,0.006784501507310584,2015-06-02,-0.014992637484538775
0.0020026751320499137,0.0032971358625978288,0.0055801349607276,2015-06-03,-0.016451535140875183
0.00019870640567556887,0.00035875630801428287,0.0006251388692063488,2015-06-04,-0.017725646455776442
6.0922188124896836e-05,0.00010797532389869894,0.00019048573801332296,2015-06-05,-0.018847429434630414
0.0019715523720739204,0.003184163490138613,0.005365528234894889,2015-06-06,-0.019913220495044362
1.6491746273868184e-05,2.9383834834319966e-05,5.468265579785141e-05,2015-06-08,-0.011621376363904576
0.0013099972883547607,0.0022012294146239596,0.003815994649182561,2015-06-09,-0.011574821320613195
0.00016589406561814585,0.0003035812697690512,0.0005330720511476055,2015-06-10,-0.011797215898074944
3.4930765281365783e-05,6.20284270696715e-05,0.00011381984599497423,2015-06-11,-0.012613270527398645
0.00029434906164945416,0.0005380926177441923,0.0009450211871882695,2015-06-12,-0.009571026548692229
0.0005745125365474197,0.0010211695015310204,0.0017771314630570772,2015-06-13,-0.010899746419266509
3.624793001803013e-05,6.442804373368155e-05,0.00011878305350348966,2015-06-14,-0.011958805410347393
0.0001553333481874709,0.00028358204794709155,0.0005009972389438066,2015-06-15,-0.012986320322799911
0.0011256368554400462,0.001916444438773948,0.003286418130921307,2015-06-16,-0.01432461342351427
0.00076549050764852,0.0013296697447659255,0.002300739286257689,2015-06-17,-0.01578381450367265
0.00013372098730057827,0.00024296413262603852,0.000424968100603259,2015-06-18,-0.01710911758050055
0.001813753360218608,0.002967885132018809,0.005053995923687799,2015-06-19,-0.018654127618590897
0.0001916433352955629,0.00034644873319747866,0.0006033133398751112,2015-06-20,-0.020267851092368033
5.027173012476443e-05,8.875863176519843e-05,0.0001583515444927336,2015-06-21,-0.02131353244367973
0.00019674512084485324,0.00035869344897944096,0.0006285788970779861,2015-06-22,-0.022614791785018636
8.488135374402957e-05,0.0001499010456388172,0.00026326946741723074,2015-06-23,-0.023642426936449065
0.0015994098514059132,0.0026699761847348903,0.004571885627887787,2015-06-24,-0.025115122344040255
7.01962478401242e-05,0.00012464453129994117,0.00021762401586138296,2015-06-25,-0.02347544922614568
0.0019125891696748665,0.0031769409716551865,0.005390970571835336,2015-06-26,-0.020170014973366724
0.0025340825084509645,0.004116081959237694,0.0070006111742556216,2015-06-27,-0.020455437067824177
0.002237624738132996,0.0036403368182845604,0.006167668981879631,2015-06-28,-0.02170594597926186
0.0025589679250098097,0.00420782851211607,0.0071769367525388,2015-06-29,-0.023676653759258273
1.6251662801814514e-06,2.9700701807839053e-06,6.219219941303136e-06,2015-06-30,-0.017673127011538885
6.362778794188969e-05,0.00011328326226938741,0.00020130008416082267,2015-07-01,-0.011946165734550995
0.0016069071417018038,0.0026797495894154803,0.004568940293155735,2015-07-02,-0.01337242418431411
0.0007866015664730055,0.001370326288546172,0.0023732481196602007,2015-07-03,-0.014668880801776942
0.0008073013688690163,0.0014253663694795346,0.002490668187896348,2015-07-04,-0.015869577242385448
0.0006227003702115232,0.0011302543548741748,0.0020008567900448196,2015-07-05,-0.01710911758050055
0.0007016694731974444,0.0012706193289148426,0.0022475732611621215,2015-07-06,-0.018605015736864704
0.0004331129837094949,0.0007761457441387209,0.0013379520549539985,2015-07-07,-0.018436889599585615
0.0019413573309325488,0.0031766186983104095,0.005362402578075876,2015-07-08,-0.01944161633536281
0.0014067607075651343,0.002347848469226599,0.004061836084463867,2015-07-09,-0.0208559935017
0.0014135119261938212,0.0024080327411989603,0.0041950137333329205,2015-07-10,-0.022948657356271697
0.0012270154987061813,0.00213935623588262,0.0037468432035625116,2015-07-11,-0.02537554026222348
0.0008283064882177274,0.0014618129583567644,0.0025472474400423774,2015-07-12,-0.02815032757843796
5.765678991209876e-05,0.00010171300102833002,0.0001783773482296936,2015-07-13,-0.03118000204774913
8.552880091073816e-05,0.00014986539750231988,0.00026307360110009923,2015-07-14,-0.03269707320204733
0.0010491727513582592,0.001776011524346614,0.0030439505031501874,2015-07-15,-0.03698661542040388
1.1923966194799494e-05,2.0424081979424903e-05,3.698087988498583e-05,2015-07-17,-0.045377799043735
0.000335715051795162,0.0006107832865491143,0.001062934609745566,2015-07-18,-0.048471313807399496
0.0011576095895141933,0.001958181934009787,0.003357286721982357,2015-07-19,-0.05591232766687071
0.0004814174855400634,0.0008507808137614089,0.001451750419964659,2015-07-20,-0.06656462283794223
0.001335799298853053,0.0021995579841307122,0.0037318179192357814,2015-07-21,-0.077183976631993
0.003314317292569603,0.005202349063861011,0.008535994885316789,2015-07-22,-0.09562219493659277
0.0030538444662919794,0.004860624930928387,0.008123259569633725,2015-07-23,-0.11147522724048248
0.0024728771123925524,0.004011920144273811,0.006665093069264828,2015-07-24,-0.13852649058622105
0.00227500064851328,0.003618898134672856,0.006037593411048948,2015-07-25,-0.144979563741746
